Socialdepartementet;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 6//RO|NOM//nummod//4 mars//NN|UTR|SIN|IND|NOM//obl//1 1997//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//xcomp//1 en//DT|UTR|SIN|IND//det//9 kommitté//NN|UTR|SIN|IND|NOM//obj//7 med//PP//case//11 uppdrag//NN|NEU|SIN|IND|NOM//nmod//9 att//IE//mark//13 bedöma//VB|INF|AKT//acl//9 etiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 ,//MID//punct//16 medicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//14 ,//MID//punct//18 juridiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//14 och//KN//cc//20 djurs//NN|NEU|PLU|IND|GEN//conj//14 kyddsmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 aspekter//NN|UTR|PLU|IND|NOM//obj//13 av//PP//case//24 överföring//NN|UTR|SIN|IND|NOM//nmod//22 av//PP//case//26 organ//NN|NEU|SIN|IND|NOM//nmod//24 ,//MID//punct//28 vävnad//NN|UTR|SIN|IND|NOM//conj//26 eller//KN//cc//30 celler//NN|UTR|PLU|IND|NOM//conj//26 från//PP//case//32 djur//NN|NEU|PLU|IND|NOM//nmod//30 till//PP//case//34 människa//NN|UTR|SIN|IND|NOM//nmod//24 .//MAD//punct//1

5.2 Preventiv medicin;En//DT|UTR|SIN|IND//det//1 del//NN|UTR|SIN|IND|NOM//nsubj:pass//11 av//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 sjukdomar//NN|UTR|PLU|IND|NOM//nmod//1 som//HP|-|-|-//nsubj:pass//8 idag//AB//advmod//8 behöver//VB|PRS|AKT//aux//8 behandlas//VB|INF|SFO//acl:relcl//4 med//PP//case//10 transplantation//NN|UTR|SIN|IND|NOM//obl//8 påverkas//VB|PRS|SFO//ROOT//11 av//PP//case//13 livsstilsfaktorer//NN|UTR|PLU|IND|NOM//obl:agent//11 såsom//KN//mark//15 tobaksrökning//NN|UTR|SIN|IND|NOM//nmod//13 ,//MID//punct//17 alkohol//NN|UTR|SIN|IND|NOM//conj//15 ,//MID//punct//19 kost//NN|UTR|SIN|IND|NOM//conj//15 och//KN//cc//21 motion//NN|UTR|SIN|IND|NOM//conj//15 .//MID//punct//11
5.2 Preventiv medicin;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 är//VB|PRS|AKT//cop//26 därför//AB//advmod//26 angeläget//JJ|POS|NEU|SIN|IND|NOM//parataxis//11 att//IE//mark//33 med//PP//case//29 hälsoupplysning//NN|UTR|SIN|IND|NOM//obl//33 och//KN//cc//32 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 åtgärder//NN|UTR|PLU|IND|NOM//conj//29 påverka//VB|INF|AKT//csubj//26 dessa//DT|UTR/NEU|PLU|DEF//det//35 faktorer//NN|UTR|PLU|IND|NOM//obj//33 i//PP//case//38 positiv//JJ|POS|UTR|SIN|IND|NOM//amod//38 riktning//NN|UTR|SIN|IND|NOM//nmod//35 .//MAD//punct//26
5.2 Preventiv medicin;Att//IE//mark//41 förändra//VB|INF|AKT//csubj//47 beteendet//NN|NEU|SIN|DEF|NOM//obj//41 för//PP//case//45 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 befolkningsgrupper//NN|UTR|PLU|IND|NOM//obl//41 är//VB|PRS|AKT//cop//47 svårt//JJ|POS|NEU|SIN|IND|NOM//parataxis//26 och//KN//cc//49 resultat//NN|NEU|SIN|IND|NOM//conj//47 ses//VB|PRS|SFO//conj//47 först//AB//advmod//50 på//PP//case//54 lång//JJ|POS|UTR|SIN|IND|NOM//amod//54 sikt//NN|UTR|SIN|IND|NOM//obl//50 .//MID//punct//26
5.2 Preventiv medicin;Mot//PP//case//58 denna//DT|UTR|SIN|DEF//det//58 bakgrund//NN|UTR|SIN|IND|NOM//obl//68 torde//VB|PRT|AKT//aux//68 inte//AB//advmod//62 en//DT|UTR|SIN|IND//det//62 satsning//NN|UTR|SIN|IND|NOM//nsubj//68 på//PP//case//65 preventiv//JJ|POS|UTR|SIN|IND|NOM//amod//65 medicin//NN|UTR|SIN|IND|NOM//nmod//62 påtagligt//AB|POS//advmod//68 kunna//VB|INF|AKT//aux//68 minska//VB|INF|AKT//conj//26 transplantationsbehoven//NN|UTR|SIN|DEF|NOM//obj//68 ,//MID//punct//75 åtminstone//AB//advmod//75 inte//AB//advmod//75 under//PP//case//75 överskådlig//JJ|POS|UTR|SIN|IND|NOM//amod//75 tid//NN|UTR|SIN|IND|NOM//conj//68 .//MAD//punct//26
5.2 Preventiv medicin;Man//PN|UTR|SIN|IND|SUB//nsubj//80 måste//VB|PRS|AKT//aux//80 också//AB//advmod//80 ha//VB|INF|AKT//parataxis//26 i//PP//compound:prt//80 åtanke//NN|UTR|SIN|IND|NOM//fixed//81 att//SN//mark//88 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//88 endast//AB//advmod//88 är//VB|PRS|AKT//cop//88 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 sjukdomar//NN|UTR|PLU|IND|NOM//ccomp//80 som//HP|-|-|-//nsubj//90 går//VB|PRS|AKT//acl:relcl//88 att//IE//mark//92 påverka//VB|INF|AKT//xcomp//90 med//PP//case//94 livsstilsfaktorer//NN|UTR|PLU|IND|NOM//obl//92 ,//MID//punct//94 t.ex.//AB|AN//advmod//97 hjärtinfarkt//NN|UTR|SIN|IND|NOM//appos//94 och//KN//cc//101 kronisk//JJ|POS|UTR|SIN|IND|NOM//amod//101 obstruktiv//JJ|POS|UTR|SIN|IND|NOM//amod//101 lungsjukdom//NN|UTR|SIN|IND|NOM//conj//97 ,//MID//punct//80 medan//SN//mark//106 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//106 såsom//KN//mark//106 glomerulonefrit//NN|UTR|SIN|IND|NOM//advcl//107 drabbar//VB|PRS|AKT//conj//80 patienter//NN|UTR|PLU|IND|NOM//obj//107 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//111 av//PP//case//111 livsstil//NN|UTR|SIN|IND|NOM//obl//107 .//MAD//punct//26

5.3 Åtgärder för att öka tillgången på organ från människa;Arbete//NN|NEU|SIN|IND|NOM//nsubj:pass//6 med//PP//mark//3 att//IE//mark//3 optimera//VB|INF|AKT//acl//0 antalet//NN|NEU|SIN|DEF|NOM//nmod//5 donatorer//NN|UTR|PLU|IND|NOM//nsubj:pass//6 bedrivs//VB|PRS|SFO//ROOT//6 kontinuerligt//AB|POS//advmod//6 vid//PP//case//10 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//10 transplantationsenheter//NN|UTR|PLU|IND|NOM//obl//6 ,//MID//punct//14 av//PP//case//14 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 patientföreningar//NN|UTR|PLU|IND|NOM//conj//10 och//KN//cc//17 av//PP//case//17 Socialstyrelsen//PM|NOM//conj//14 .//MAD//punct//6
5.3 Åtgärder för att öka tillgången på organ från människa;Med//PP//case//21 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 resurser//NN|UTR|PLU|IND|NOM//obl//25 är//VB|PRS|AKT//cop//25 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//25 inte//AB//advmod//25 osannolikt//JJ|POS|NEU|SIN|IND|NOM//parataxis//6 att//SN//mark//32 något//AB//det//30 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//30 potentiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 donatorer//NN|UTR|PLU|IND|NOM//nsubj:pass//32 kan//VB|PRS|AKT//aux//32 identifieras//VB|INF|SFO//csubj//25 vid//PP//case//34 sjukhusen//NN|NEU|PLU|DEF|NOM//obl//32 .//MAD//punct//25
5.3 Åtgärder för att öka tillgången på organ från människa;Intensiv//JJ|POS|UTR|SIN|IND|NOM//amod//39 och//KN//cc//38 återkommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 information//NN|UTR|SIN|IND|NOM//nsubj//49 till//PP//case//41 allmänhet//NN|UTR|SIN|IND|NOM//nmod//39 och//KN//cc//43 utnyttjande//NN|NEU|SIN|IND|NOM//conj//39 av//PP//case//46 t.ex.//AB|AN//advmod//46 TV//NN|UTR|SIN|IND|NOM//nmod//43 skulle//VB|PRT|AKT//aux//49 förmodligen//AB//advmod//49 göra//VB|INF|AKT//parataxis//25 inställningen//NN|UTR|SIN|DEF|NOM//obj//49 till//PP//case//52 organdonation//NN|UTR|SIN|IND|NOM//nmod//50 hos//PP//case//54 allmänheten//NN|UTR|SIN|DEF|NOM//nmod//50 mer//AB|KOM//advmod//56 positiv//JJ|POS|UTR|SIN|IND|NOM//xcomp//49 .//MAD//punct//25
5.3 Åtgärder för att öka tillgången på organ från människa;Av//PP//case//61 medicinskt//AB|POS//advmod//60 lämpade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//61 donatorer//NN|UTR|PLU|IND|NOM//obl//66 måste//VB|PRS|AKT//aux//66 man//PN|UTR|SIN|IND|SUB//nsubj//66 i//PP//advmod//66 dag//NN|UTR|SIN|IND|NOM//fixed//64 avstå//VB|INF|AKT//parataxis//6 från//PP//case//69 en//DT|UTR|SIN|IND//det//69 tredjedel//NN|UTR|SIN|IND|NOM//obl//66 till//PP//case//71 hälften//NN|UTR|SIN|DEF|NOM//obl//66 ,//MID//punct//77 då//HA//advmod//77 vederbörligt//JJ|POS|NEU|SIN|IND|NOM//advmod//75 tillstånd//NN|NEU|SIN|IND|NOM//nsubj//77 inte//AB//advmod//77 föreligger//VB|PRS|AKT//acl:relcl//71 .//MAD//punct//6
5.3 Åtgärder för att öka tillgången på organ från människa;Frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//87 om//PP//case//81 ersättning//NN|UTR|SIN|IND|NOM//nmod//79 till//PP//case//83 närstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//81 vid//PP//case//85 organdonation//NN|UTR|SIN|IND|NOM//nmod//83 har//VB|PRS|AKT//aux//87 diskuterats//VB|SUP|SFO//parataxis//6 inom//PP//case//89 Sverige//PM|NOM//obl//87 och//KN//cc//91 internationellt//AB|POS//conj//89 ,//MID//punct//96 men//KN//cc//96 har//VB|PRS|AKT//aux//96 inte//AB//advmod//96 bedömts//VB|SUP|SFO//conj//6 vara//VB|INF|AKT//cop//99 en//DT|UTR|SIN|IND//det//99 väg//NN|UTR|SIN|IND|NOM//xcomp//96 att//IE//mark//101 gå//VB|INF|AKT//acl//99 för//PP//mark//104 att//IE//mark//104 öka//VB|INF|AKT//advcl//101 donationsviljan//NN|UTR|SIN|DEF|NOM//obj//104 .//MAD//punct//6
5.3 Åtgärder för att öka tillgången på organ från människa;En//DT|UTR|SIN|IND//det//108 lagändring//NN|UTR|SIN|IND|NOM//nsubj//118 så//SN//mark//113 att//SN//fixed//109 organomhändertagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//109 kan//VB|PRS|AKT//aux//113 ske//VB|INF|AKT//advcl//118 utan//PP//case//115 tillståndsinhämtande//NN|NEU|SIN|IND|NOM//obl//113 är//VB|PRS|AKT//cop//118 teoretiskt//AB|POS//advmod//118 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//6 ,//MID//punct//127 men//KN//cc//127 en//DT|UTR|SIN|IND//det//123 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//123 ändring//NN|UTR|SIN|IND|NOM//nsubj//127 skulle//VB|PRT|AKT//aux//127 också//AB//advmod//127 kunna//VB|INF|AKT//aux//127 leda//VB|INF|AKT//conj//118 till//PP//case//129 misstro//NN|UTR|SIN|IND|NOM//obl//127 mot//PP//case//131 sjukvården//NN|UTR|SIN|DEF|NOM//nmod//129 och//KN//cc//135 ett//DT|NEU|SIN|IND//det//135 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//135 motstånd//NN|NEU|SIN|IND|NOM//conj//129 mot//PP//case//137 transplantationsverksamheten//NN|UTR|SIN|DEF|NOM//nmod//135 .//MAD//punct//6
5.3 Åtgärder för att öka tillgången på organ från människa;Man//PN|UTR|SIN|IND|SUB//nsubj//142 skall//VB|PRS|AKT//aux//142 också//AB//advmod//142 ha//VB|INF|AKT//parataxis//6 i//PP//advmod//142 åtanke//NN|UTR|SIN|IND|NOM//fixed//143 att//SN//mark//149 även//AB//advmod//148 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//148 transplantationslag//NN|NEU|SIN|IND|NOM//obl//149 utsattes//VB|PRT|SFO//advcl//142 för//PP//case//153 en//DT|UTR|SIN|IND//det//153 ifrågasättande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//153 debatt//NN|UTR|SIN|IND|NOM//obl//149 i//PP//case//155 anslutning//NN|UTR|SIN|IND|NOM//nmod//153 till//PP//mark//159 att//SN//mark//159 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//159 trädde//VB|PRT|AKT//advcl//149 i//PP//compound:prt//159 kraft//NN|UTR|SIN|IND|NOM//obl//159 1996//RG|NOM//nummod//161 .//MAD//punct//142
5.3 Åtgärder för att öka tillgången på organ från människa;Även//AB//mark//8 om//SN//fixed//0 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//5 medicinskt//AB|POS//advmod//4 lämpade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//5 donatorer//NN|UTR|PLU|IND|NOM//nsubj:pass//8 skulle//VB|PRT|AKT//aux//8 kunna//VB|INF|AKT//aux//8 utnyttjas//VB|INF|SFO//advcl//11 skulle//VB|PRT|AKT//aux//11 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//11 råda//VB|INF|AKT//ROOT//11 brist//NN|UTR|SIN|IND|NOM//obj//11 på//PP//case//14 organ//NN|NEU|PLU|IND|NOM//nmod//12 för//PP//case//16 hjärttransplantation//NN|UTR|SIN|IND|NOM//nmod//14 .//MAD//punct//11
5.3 Åtgärder för att öka tillgången på organ från människa;Om//SN//mark//23 transplantation//NN|UTR|SIN|IND|NOM//nsubj//23 med//PP//case//22 levande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 celler//NN|UTR|PLU|IND|NOM//nmod//19 blir//VB|PRS|AKT//advcl//33 en//DT|UTR|SIN|IND//det//26 framgångsrik//JJ|POS|UTR|SIN|IND|NOM//amod//26 behandlingsmöjlighet//NN|UTR|SIN|IND|NOM//obj//23 att//IE//mark//28 bota//VB|INF|AKT//acl//26 diabetes//NN|UTR|SIN|IND|NOM//amod//32 respektive//AB//cc//32 Parkinsons//PM|GEN//nmod:poss//32 sjukdom//NN|UTR|SIN|IND|NOM//obj//28 blir//VB|PRS|AKT//parataxis//11 antalet//NN|NEU|SIN|DEF|NOM//nmod//35 patienter//NN|UTR|PLU|IND|NOM//nsubj//33 som//HP|-|-|-//nsubj//38 kan//VB|PRS|AKT//aux//38 komma//VB|INF|AKT//acl:relcl//35 ifråga//AB//case//41 för//PP//case//41 transplantation//NN|UTR|SIN|IND|NOM//obl//43 mycket//AB|POS//advmod//43 stort//JJ|POS|NEU|SIN|IND|NOM//advmod//38 .//MID//punct//33
5.3 Åtgärder för att öka tillgången på organ från människa;Redan//AB//advmod//46 idag//AB//advmod//47 bromsas//VB|PRS|SFO//parataxis//33 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj:pass//47 av//PP//case//51 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 tillgång//NN|UTR|SIN|IND|NOM//nmod//48 på//PP//case//53 donatorer//NN|UTR|PLU|IND|NOM//nmod//51 .//MAD//punct//11
5.3 Åtgärder för att öka tillgången på organ från människa;Bristen//NN|UTR|SIN|DEF|NOM//nsubj:pass//7 på//PP//case//2 njurar//NN|UTR|PLU|IND|NOM//nmod//0 för//PP//case//4 transplantation//NN|UTR|SIN|IND|NOM//nmod//2 skulle//VB|PRT|AKT//aux//7 kunna//VB|INF|AKT//aux//7 lösas//VB|INF|SFO//ROOT//7 genom//PP//case//11 ett//DT|NEU|SIN|IND//det//11 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//11 utnyttjande//NN|NEU|SIN|IND|NOM//obl//7 av//PP//case//14 levande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 donatorer//NN|UTR|PLU|IND|NOM//nmod//11 .//MAD//punct//7
5.3 Åtgärder för att öka tillgången på organ från människa;Man//PN|UTR|SIN|IND|SUB//nsubj//20 skulle//VB|PRT|AKT//aux//20 då//AB//advmod//20 behöva//VB|INF|AKT//aux//20 söka//VB|INF|AKT//parataxis//7 donatorer//NN|UTR|PLU|IND|NOM//obj//20 i//PP//case//25 en//DT|UTR|SIN|IND//det//25 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 krets//NN|UTR|SIN|IND|NOM//nmod//21 än//KN//mark//29 bland//PP//case//29 patientens//NN|UTR|SIN|DEF|GEN//nmod:poss//29 närstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//25 .//MAD//punct//20
5.3 Åtgärder för att öka tillgången på organ från människa;Ett//DT|NEU|SIN|IND//det//34 utbrett//PC|PRF|NEU|SIN|IND|NOM//amod//34 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//34 förfarande//NN|NEU|SIN|IND|NOM//nsubj//36 kan//VB|PRS|AKT//aux//36 öka//VB|INF|AKT//conj//20 risken//NN|UTR|SIN|DEF|NOM//obj//36 för//PP//case//41 oacceptabel//JJ|POS|UTR|SIN|IND|NOM//amod//41 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//41 ersättning//NN|UTR|SIN|IND|NOM//nmod//37 till//PP//case//43 donatorn//NN|UTR|SIN|DEF|NOM//nmod//37 ,//MID//punct//36 och//KN//cc//47 man//PN|UTR|SIN|IND|SUB//nsubj//47 kommer//VB|PRS|AKT//conj//36 in//PL//advmod//47 på//PP//fixed//48 frågan//NN|UTR|SIN|DEF|NOM//obl//47 om//PP//case//52 handel//NN|UTR|SIN|IND|NOM//nmod//50 med//PP//case//54 organ//NN|NEU|PLU|IND|NOM//nmod//52 .//MAD//punct//20
5.3 Åtgärder för att öka tillgången på organ från människa;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//58 är//VB|PRS|AKT//cop//58 något//PN|NEU|SIN|IND|SUB/OBJ//parataxis//20 som//HP|-|-|-//nsubj:pass//60 förbjuds//VB|PRS|SFO//acl:relcl//58 i//PP//case//63 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//63 transplantationslag//NN|UTR|SIN|IND|NOM//obl//60 och//KN//cc//66 som//HP|-|-|-//nsubj:pass//66 fördöms//VB|PRS|SFO//conj//60 även//AB//advmod//68 internationellt//AB|POS//xcomp//66 .//MAD//punct//20
5.3 Åtgärder för att öka tillgången på organ från människa;Under//PP//case//2 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//2 förhållanden//NN|NEU|PLU|IND|NOM//obl//5 kan//VB|PRS|AKT//aux//5 organ//NN|NEU|PLU|IND|NOM//nsubj:pass//5 tas//VB|INF|SFO//ROOT//5 tillvara//PL//compound:prt//5 också//AB//advmod//5 från//PP//case//9 människor//NN|UTR|PLU|IND|NOM//obl//5 som//HP|-|-|-//nsubj//11 avlidit//VB|SUP|AKT//acl:relcl//9 p.g.a.//AB|AN//case//13 hjärtstillestånd//NN|NEU|SIN|IND|NOM//obl//11 .//MAD//punct//5
5.3 Åtgärder för att öka tillgången på organ från människa;Förutsättningen//NN|UTR|SIN|DEF|NOM//parataxis//5 är//VB|PRS|AKT//cop//15 att//SN//mark//25 den//DT|UTR|SIN|DEF//det//19 avlidne//PC|PRF|MAS|SIN|DEF|NOM//nsubj//25 i//PP//case//22 direkt//JJ|POS|UTR|SIN|IND|NOM//amod//22 anslutning//NN|UTR|SIN|IND|NOM//nmod//19 till//PP//case//24 hjärtstilleståndet//NN|NEU|SIN|DEF|NOM//nmod//22 undergår//VB|PRS|AKT//csubj//15 åter//AB//advmod//25 upplivningsåtgärder//NN|UTR|PLU|IND|NOM//xcomp//25 med//PP//case//29 hjärtkompression//NN|UTR|SIN|IND|NOM//obl//27 och//KN//cc//32 assisterad//PC|PRF|UTR|SIN|IND|NOM//amod//32 andning//NN|UTR|SIN|IND|NOM//conj//29 .//MAD//punct//5
5.3 Åtgärder för att öka tillgången på organ från människa;Om//SN//mark//36 återupplivningsåtgärderna//NN|UTR|PLU|DEF|NOM//nsubj//36 misslyckas//VB|PRS|SFO//advcl//42 kan//VB|PRS|AKT//aux//42 man//PN|UTR|SIN|IND|SUB//nsubj//42 med//PP//case//42 snabbt//AB|POS//advmod//41 insatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//42 åtgärder//NN|UTR|PLU|IND|NOM//parataxis//5 för//PP//mark//45 att//SN//mark//45 kyla//VB|INF|AKT//advcl//5 njurar//NN|UTR|PLU|IND|NOM//obj//45 respektive//AB//cc//48 lungor//NN|UTR|PLU|IND|NOM//conj//46 ta//VB|INF|AKT//xcomp//5 till//PP//compound:prt//49 vara//NN|-|-|-|-//cop//52 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//5 för//PP//case//54 transplantation//NN|UTR|SIN|IND|NOM//obl//5 .//MAD//punct//5
5.3 Åtgärder för att öka tillgången på organ från människa;Kylning//NN|UTR|SIN|IND|NOM//nsubj//59 av//PP//case//58 lungor//NN|UTR|PLU|IND|NOM//nmod//56 kräver//VB|PRS|AKT//parataxis//5 endast//AB//advmod//59 ett//DT|NEU|SIN|IND//det//63 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 ingrepp//NN|NEU|SIN|IND|NOM//obj//59 med//PP//case//65 punktion//NN|UTR|SIN|IND|NOM//nmod//63 av//PP//case//67 bröstkorgen//NN|UTR|SIN|DEF|NOM//nmod//65 och//KN//cc//69 genomspolning//NN|UTR|SIN|IND|NOM//conj//67 av//PP//case//71 lungsäckarna//NN|UTR|PLU|DEF|NOM//nmod//69 med//PP//case//74 kall//JJ|POS|UTR|SIN|IND|NOM//amod//74 vätska//NN|UTR|SIN|IND|NOM//nmod//71 .//MAD//punct//5
5.3 Åtgärder för att öka tillgången på organ från människa;Denna//DT|UTR|SIN|DEF//det//77 genomspolning//NN|UTR|SIN|IND|NOM//nsubj//79 måste//VB|PRS|AKT//aux//79 ske//VB|INF|AKT//parataxis//5 inom//PP//case//82 60//RG|NOM//nummod//82 minuter//NN|UTR|PLU|IND|NOM//obl//79 efter//PP//case//84 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//79 att//SN//mark//87 cirkulationen//NN|UTR|SIN|DEF|NOM//nsubj//87 har//VB|PRS|AKT//aux//88 avstannat//VB|SUP|AKT//advcl//79 .//MAD//punct//5
5.3 Åtgärder för att öka tillgången på organ från människa;Ett//DT|NEU|SIN|IND//det//91 projekt//NN|NEU|SIN|IND|NOM//nsubj:pass//107 med//PP//case//93 syfte//NN|NEU|SIN|IND|NOM//acl//91 att//IE//mark//95 ta//VB|INF|AKT//acl//91 tillvara//PL//compound:prt//95 lungor//NN|UTR|PLU|IND|NOM//obj//95 på//PP//case//100 detta//DT|NEU|SIN|DEF//det//100 sätt//NN|NEU|SIN|IND|NOM//obl//95 ,//MID//punct//91 för//PP//case//104 klinisk//JJ|POS|UTR|SIN|IND|NOM//amod//104 transplantation//NN|UTR|SIN|IND|NOM//nmod//91 ,//MID//punct//91 har//VB|PRS|AKT//aux//107 initierats//VB|SUP|SFO//parataxis//5 i//PP//case//109 Lund//PM|NOM//obl//107 .//MAD//punct//5
5.3 Åtgärder för att öka tillgången på organ från människa;För//PP//case//1 kylning//NN|UTR|SIN|IND|NOM//obl//4 av//PP//case//3 njurarna//NN|UTR|PLU|DEF|NOM//nmod//1 krävs//VB|PRS|SFO//ROOT//4 en//DT|UTR|SIN|IND//det//7 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 operation//NN|UTR|SIN|IND|NOM//nsubj:pass//4 med//PP//case//9 friläggning//NN|UTR|SIN|IND|NOM//nmod//7 av//PP//case//11 pulsådern//NN|UTR|SIN|DEF|NOM//nmod//9 i//PP//case//13 ljumsken//NN|UTR|SIN|DEF|NOM//nmod//11 ,//MID//punct//4 så//AB//mark//21 att//SN//fixed//15 man//PN|UTR|SIN|IND|SUB//nsubj//21 via//PP//case//19 denna//PN|UTR|SIN|DEF|SUB/OBJ//obl//21 kan//VB|PRS|AKT//aux//21 föra//VB|INF|AKT//advcl//4 upp//PL//compound:prt//21 en//DT|UTR|SIN|IND//det//24 perfusionskateter//NN|UTR|SIN|IND|NOM//obj//21 i//PP//case//28 den//DT|UTR|SIN|DEF//det//28 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 kroppspulsådern//NN|UTR|SIN|DEF|NOM//nmod//24 .//MAD//punct//4
5.3 Åtgärder för att öka tillgången på organ från människa;För//PP//mark//33 att//IE//mark//33 inte//AB//advmod//33 få//VB|INF|AKT//advcl//36 bestående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 organskada//NN|UTR|SIN|IND|NOM//obj//33 behöver//VB|PRS|AKT//parataxis//4 kylning//NN|UTR|SIN|IND|NOM//nsubj:pass//38 påbörjas//VB|INF|SFO//xcomp//36 inom//PP//case//41 20-30//RG|NOM//nummod//41 minuter//NN|UTR|PLU|IND|NOM//obl//38 efter//PP//case//43 cirkulationsstilleståndet//NN|NEU|SIN|DEF|NOM//obl//38 .//MAD//punct//4
5.3 Åtgärder för att öka tillgången på organ från människa;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//46 kräver//VB|PRS|AKT//parataxis//4 en//DT|UTR|SIN|IND//det//48 organisation//NN|UTR|SIN|IND|NOM//obj//46 med//PP//case//51 kort//JJ|POS|UTR|SIN|IND|NOM//amod//51 inställelsetid//NN|UTR|SIN|IND|NOM//obl//46 för//PP//case//53 inhämtande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 av//PP//case//55 medgivande//NN|NEU|SIN|IND|NOM//nmod//53 enligt//PP//case//57 transplantationslagen//NN|UTR|SIN|DEF|NOM//obl//46 samt//KN//cc//60 för//PP//advmod//60 påbörjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//57 av//PP//case//62 perfusion//NN|UTR|SIN|IND|NOM//obl:agent//60 .//MID//punct//46
5.3 Åtgärder för att öka tillgången på organ från människa;Sådan//JJ|POS|UTR|SIN|IND|NOM//amod//65 organisation//NN|UTR|SIN|IND|NOM//nsubj//66 finns//VB|PRS|SFO//parataxis//46 för//PP//case//68 njuromhändertagande//NN|NEU|SIN|IND|NOM//obl//66 på//PP//case//71 enstaka//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//71 sjukhus//NN|NEU|PLU|IND|NOM//obl//66 i//PP//case//73 England//PM|NOM//nmod//71 ,//MID//punct//75 Holland//PM|NOM//conj//73 ,//MID//punct//77 Spanien//PM|NOM//conj//73 och//KN//cc//79 USA//PM|NOM//conj//73 .//MAD//punct//83
