Sammanfattning;Enligt//PP//case//2 vår//PS|UTR|SIN|DEF//nmod:poss//2 uppfattning//NN|UTR|SIN|IND|NOM//obl//3 uppfyller//VB|PRS|AKT//ROOT//3 förbudsregeln//NN|UTR|SIN|DEF|NOM//obj//3 i//PP//case//6 lagen//NN|UTR|SIN|DEF|NOM//obl//3 om//PP//case//8 likabehandling//NN|UTR|SIN|IND|NOM//nmod//6 av//PP//case//10 studenter//NN|UTR|PLU|IND|NOM//nmod//8 i//PP//case//12 högskolan//NN|UTR|SIN|DEF|NOM//nmod//10 de//DT|UTR/NEU|PLU|DEF//det//14 krav//NN|NEU|PLU|IND|NOM//obj//3 på//PP//case//16 skydd//NN|NEU|SIN|IND|NOM//nmod//14 mot//PP//case//18 repressalier//NN|UTR|PLU|IND|NOM//nmod//14 som//HP|-|-|-//obj//21 direktiven//NN|NEU|PLU|DEF|NOM//nsubj//21 ställer//VB|PRS|AKT//acl:relcl//18 .//MAD//punct//3
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//47 kan//VB|PRS|AKT//aux//47 i//PP//advmod//47 och//KN//fixed//43 för//PP//fixed//43 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//43 uppfattas//VB|PRS|SFO//parataxis//20 som//KN//case//50 en//DT|UTR|SIN|IND//det//50 inskränkning//NN|UTR|SIN|IND|NOM//xcomp//47 i//PP//case//52 DO//PM|NOM//nmod//50 ://MID//punct//47 s//NN|AN//advmod//59 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 eller//KN//cc//57 behörighet//NN|UTR|SIN|IND|NOM//fixed//54 att//IE//mark//59 agera//VB|INF|AKT//appos//47 .//MAD//punct//20
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//62 ser//VB|PRS|AKT//parataxis//20 emellertid//AB//advmod//62 inte//AB//advmod//62 saken//NN|UTR|SIN|DEF|NOM//obj//62 så//SN//mark//73 att//SN//fixed//66 direktivens//NN|UTR|SIN|DEF|GEN//nmod:poss//70 rätta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//70 genomförande//NN|NEU|SIN|IND|NOM//nsubj:pass//73 därmed//AB//advmod//73 kan//VB|PRS|AKT//aux//73 ifrågasättas//VB|INF|SFO//advcl//62 .//MAD//punct//62
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 13//RG|NOM//obl//2 anger//VB|PRS|AKT//ROOT//2 uttryckligen//AB//advmod//2 att//SN//mark//34 rätten//NN|UTR|SIN|DEF|NOM//nsubj//34 att//IE//mark//7 driva//VB|INF|AKT//acl//5 klagomål//NN|NEU|PLU|IND|NOM//obj//7 om//PP//mark//13 diskriminering//NN|UTR|SIN|IND|NOM//nsubj//13 inte//AB//advmod//13 skall//VB|PRS|AKT//aux//13 påverka//VB|INF|AKT//acl//5 rättigheterna//NN|UTR|PLU|DEF|NOM//obj//13 för//PP//case//16 personer//NN|UTR|PLU|IND|NOM//nmod//14 som//HP|-|-|-//nsubj//19 har//VB|PRS|AKT//aux//19 blivit//VB|SUP|AKT//acl:relcl//16 diskriminerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//19 eller//KN//cc//23 för//PP//case//23 föreningar//NN|UTR|PLU|IND|NOM//conj//20 ,//MID//punct//25 organisationer//NN|UTR|PLU|IND|NOM//conj//23 eller//KN//cc//29 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 enheter//NN|UTR|PLU|IND|NOM//conj//23 att//IE//mark//31 agera//VB|INF|AKT//advcl//20 .//MAD//punct//5
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//34 har//VB|PRS|AKT//ccomp//2 i//PP//case//36 Sverige//PM|NOM//obl//34 en//DT|UTR|SIN|IND//det//38 vedertagen//JJ|POS|UTR|SIN|IND|NOM//amod//39 modell//NN|UTR|SIN|IND|NOM//obj//34 för//PP//case//41 rättegången//NN|UTR|SIN|DEF|NOM//obl//34 i//PP//case//43 arbetstvister//NN|UTR|PLU|IND|NOM//nmod//41 där//HA//advmod//54 föreningar//NN|UTR|PLU|IND|NOM//nsubj//54 och//KN//cc//47 organisationer//NN|UTR|PLU|IND|NOM//conj//45 –//RG|NOM//punct//45 alltså//AB//advmod//52 de//DT|UTR/NEU|PLU|DEF//det//52 fackliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 organisationerna//NN|UTR|PLU|DEF|NOM//conj//45 –//RG|NOM//punct//54 getts//VB|SUP|SFO//advcl//34 denna//DT|UTR|SIN|DEF//det//57 viktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//57 roll//NN|UTR|SIN|IND|NOM//obj//54 .//MAD//punct//2
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//62 vill//VB|PRS|AKT//aux//62 inte//AB//advmod//62 blunda//VB|INF|AKT//parataxis//2 för//PP//mark//69 att//SN//mark//69 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//69 i//PP//case//68 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 sammanhang//NN|NEU|PLU|IND|NOM//obl//69 förekommit//VB|SUP|AKT//advcl//62 kritik//NN|UTR|SIN|IND|NOM//obj//69 mot//PP//case//73 organisationernas//NN|UTR|PLU|DEF|GEN//nmod:poss//73 sätt//NN|NEU|SIN|IND|NOM//obl//69 att//IE//mark//75 ta//VB|INF|AKT//acl//73 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//75 an//PL//compound:prt//75 problemet//NN|NEU|SIN|DEF|NOM//obj//75 med//PP//case//80 diskriminering//NN|UTR|SIN|IND|NOM//obl//75 .//MAD//punct//62
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Oavsett//PP//mark//84 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//84 saknas//VB|PRS|SFO//conj//62 enligt//PP//case//89 vår//PS|UTR|SIN|DEF//nmod:poss//87 mening//NN|UTR|SIN|IND|NOM//nmod//89 rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//89 skäl//NN|NEU|PLU|IND|NOM//obl//84 att//IE//mark//91 ändra//VB|INF|AKT//acl//89 på//PP//case//94 den//DT|UTR|SIN|DEF//det//94 ordning//NN|UTR|SIN|IND|NOM//obl//91 som//HP|-|-|-//nsubj//96 gäller//VB|PRS|AKT//acl:relcl//94 .//MAD//punct//62
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;I//PP//case//1 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//5 är//VB|PRS|AKT//cop//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 också//AB//advmod//5 naturligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//5 att//IE//mark//7 ta//VB|INF|AKT//csubj//5 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 hänsyn//NN|UTR|PLU|IND|NOM//obj//7 .//MAD//punct//5
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;I//PP//case//12 Sverige//PM|NOM//obl//13 finns//VB|PRS|SFO//parataxis//5 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//15 ombudsmän//NN|UTR|PLU|IND|NOM//nsubj//13 som//HP|-|-|-//nsubj//17 lyder//VB|PRS|AKT//acl:relcl//15 under//PP//case//19 regeringen//NN|UTR|SIN|DEF|NOM//obl//17 och//KN//cc//22 vars//HS|DEF//nmod:poss//22 uppgifter//NN|UTR|PLU|IND|NOM//conj//19 har//VB|PRS|AKT//conj//13 anknytning//NN|UTR|SIN|IND|NOM//obj//23 till//PP//case//27 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 rättigheter//NN|UTR|PLU|IND|NOM//obl//23 .//MAD//punct//13
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//30 tänker//VB|PRS|AKT//parataxis//13 här//AB//advmod//30 i//PP//advmod//30 första//RO|NOM//fixed//32 hand//NN|UTR|SIN|IND|NOM//fixed//32 på//PP//case//36 Jämställdhetsombudsmannen//PM|NOM//obl//30 (//PAD//punct//36 JämO//PM|NOM//appos//36 )//PAD//punct//36 ,//MID//punct//41 Handikappombudsmannen//NN|UTR|SIN|DEF|NOM//conj//13 (//PAD//punct//41 HO//PM|NOM//nummod//41 )//PAD//punct//41 och//KN//cc//46 Ombudsmannen//NN|UTR|SIN|DEF|NOM//conj//13 mot//PP//case//48 diskriminering//NN|UTR|SIN|IND|NOM//nmod//46 på//PP//case//53 grund//NN|UTR|SIN|IND|NOM//fixed//49 av//PP//fixed//49 sexuell//JJ|POS|UTR|SIN|IND|NOM//amod//53 läggning//NN|UTR|SIN|IND|NOM//nmod//48 (//PAD//punct//53 HomO//PM|NOM//nummod//46 )//PAD//punct//46 .//MAD//punct//13
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;DO//PM|NOM//nsubj//61 är//VB|PRS|AKT//cop//61 en//DT|UTR|SIN|IND//det//61 del//NN|UTR|SIN|IND|NOM//conj//13 av//PP//case//66 denna//DT|UTR|SIN|DEF//det//66 för//PP//case//66 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 förhållanden//NN|NEU|PLU|IND|NOM//nmod//61 invanda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//61 och//KN//cc//70 närmast//AB|SUV//advmod//70 självklara//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//71 modell//NN|UTR|SIN|IND|NOM//conj//61 med//PP//case//73 ombudsmän//NN|UTR|PLU|IND|NOM//nmod//61 som//HP|-|-|-//nsubj//75 har//VB|PRS|AKT//acl:relcl//73 central//JJ|POS|UTR|SIN|IND|NOM//amod//77 betydelse//NN|UTR|SIN|IND|NOM//obj//75 för//PP//case//79 skyddet//NN|NEU|SIN|DEF|NOM//obl//75 av//PP//case//83 de//DT|UTR/NEU|PLU|DEF//det//83 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 rättigheterna//NN|UTR|PLU|DEF|NOM//nmod//79 och//KN//cc//85 främjandet//NN|NEU|SIN|DEF|NOM//conj//83 av//PP//case//87 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//85 i//PP//case//91 ett//DT|NEU|SIN|IND//det//91 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//91 perspektiv//NN|NEU|SIN|IND|NOM//nmod//87 .//MAD//punct//61
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Arbetslivet//NN|NEU|SIN|DEF|NOM//nsubj//94 har//VB|PRS|AKT//conj//13 något//PN|NEU|SIN|IND|SUB/OBJ//obj//94 av//PP//case//98 en//DT|UTR|SIN|IND//det//98 särställning//NN|UTR|SIN|IND|NOM//nmod//95 .//MAD//punct//94
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Mellan//PP//case//101 ombudsmännen//NN|NEU|PLU|DEF|NOM//obl//94 och//KN//cc//107 de//DT|UTR/NEU|PLU|DEF//det//105 fackliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//105 organisationerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//107 kan//VB|PRS|AKT//aux//107 sägas//VB|INF|SFO//conj//94 gälla//VB|INF|AKT//xcomp//107 en//DT|UTR|SIN|IND//det//110 rollfördelning//NN|UTR|SIN|IND|NOM//obj//108 som//HP|-|-|-//nsubj//112 har//VB|PRS|AKT//acl:relcl//110 både//KN//cc//114 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obj//112 och//KN//cc//117 principiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//117 förtecken//NN|NEU|PLU|IND|NOM//conj//114 .//MAD//punct//94
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;"Rättegången//NN|UTR|SIN|DEF|NOM//nsubj:pass//129 i//PP//case//121 arbetstvister//NN|UTR|PLU|IND|NOM//nmod//119 skall//VB|PRS|AKT//aux//129 när//HA//case//126 en//DT|UTR|SIN|IND//det//126 facklig//JJ|POS|UTR|SIN|IND|NOM//amod//126 organisation//NN|UTR|SIN|IND|NOM//obl//129 för//PP//case//128 talan//NN|UTR|SIN|IND|NOM//nmod//126 föregås//VB|PRS|SFO//conj//94 av//PP//case//132 fackliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//132 förhandlingar//NN|UTR|PLU|IND|NOM//obl:agent//129 ;//MID//punct//13"
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;man//PN|UTR|SIN|IND|SUB//nsubj//135 talar//VB|PRS|AKT//conj//13 om//PP//case//137 tvisteförhandling//NN|UTR|SIN|IND|NOM//obl//135 som//KN//mark//140 en//DT|UTR|SIN|IND//det//140 processförutsättning//NN|UTR|SIN|IND|NOM//nmod//137 .//MID//punct//13
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Dessa//DT|UTR/NEU|PLU|DEF//det//146 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//146 och//KN//cc//145 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//143 tvisteförhandlingar//NN|UTR|PLU|IND|NOM//nsubj//147 har//VB|PRS|AKT//conj//13 ett//DT|NEU|SIN|IND//det//149 värde//NN|NEU|SIN|IND|NOM//obj//147 både//KN//cc//155 när//HA//mark//155 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//151 gäller//VB|PRS|AKT//fixed//151 att//IE//mark//155 förbereda//VB|INF|AKT//advcl//147 målen//NN|NEU|PLU|DEF|NOM//obj//155 inför//PP//case//158 domstolsprövningen//NN|UTR|SIN|DEF|NOM//obl//155 och//KN//cc//162 för//PP//mark//162 att//IE//mark//162 markera//VB|INF|AKT//conj//155 vikten//NN|UTR|SIN|DEF|NOM//obj//162 av//PP//case//168 ett//DT|NEU|SIN|IND//det//168 lokalt//AB|POS//advmod//167 fackligt//JJ|POS|NEU|SIN|IND|NOM//amod//168 engagemang//NN|NEU|SIN|IND|NOM//obl//162 i//PP//case//170 frågorna//NN|UTR|PLU|DEF|NOM//nmod//168 .//MAD//punct//13
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//173 ser//VB|PRS|AKT//parataxis//13 inte//AB//advmod//173 skäl//NN|NEU|PLU|IND|NOM//obj//173 att//IE//mark//177 föreslå//VB|INF|AKT//acl//175 en//DT|UTR|SIN|IND//det//180 annan//JJ|POS|UTR|SIN|IND|NOM//amod//180 ordning//NN|UTR|SIN|IND|NOM//obj//177 .//MAD//punct//173
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Här//AB//advmod//5 kan//VB|PRS|AKT//aux//5 också//AB//advmod//4 en//DT|UTR|SIN|IND//det//4 jämförelse//NN|UTR|SIN|IND|NOM//nsubj:pass//5 göras//VB|INF|SFO//ROOT//5 med//PP//case//8 diskrimineringsgrunderna//NN|UTR|PLU|DEF|NOM//nmod//8 kön//NN|NEU|SIN|IND|NOM//obl//5 ,//MID//punct//10 funktionshinder//NN|NEU|SIN|IND|NOM//conj//8 och//KN//cc//13 sexuell//JJ|POS|UTR|SIN|IND|NOM//amod//13 läggning//NN|UTR|SIN|IND|NOM//conj//8 .//MAD//punct//8
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Även//AB//advmod//17 för//PP//case//17 tvister//NN|UTR|PLU|IND|NOM//obl//21 om//PP//case//20 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//20 diskriminering//NN|UTR|SIN|IND|NOM//nmod//17 gäller//VB|PRS|AKT//conj//5 i//PP//advmod//21 dag//NN|UTR|SIN|IND|NOM//fixed//22 ordningen//NN|UTR|SIN|DEF|NOM//obj//21 med//PP//case//28 primär//JJ|POS|UTR|SIN|IND|NOM//amod//28 facklig//JJ|POS|UTR|SIN|IND|NOM//amod//28 talerätt//NN|UTR|SIN|IND|NOM//obl//21 .//MAD//punct//21
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Diskrimineringsgrunden//NN|UTR|SIN|DEF|NOM//amod//31 kön//NN|NEU|SIN|IND|NOM//nsubj:pass//32 omfattas//VB|PRS|SFO//parataxis//21 över//PP//advmod//32 huvud//NN|NEU|SIN|IND|NOM//fixed//33 taget//PC|PRF|NEU|SIN|IND|NOM//fixed//33 inte//AB//advmod//39 av//PP//case//39 vårt//PS|NEU|SIN|DEF//nmod:poss//39 arbete//NN|NEU|SIN|IND|NOM//obl//32 .//MAD//punct//32
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;På//PP//case//43 den//DT|UTR|SIN|DEF//det//43 punkten//NN|UTR|SIN|DEF|NOM//obl//51 kommer//VB|PRS|AKT//aux//51 alltså//AB//advmod//51 den//DT|UTR|SIN|DEF//det//49 fackliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 primära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 talerätten//NN|UTR|SIN|DEF|NOM//nsubj//51 att//IE//mark//51 bestå//VB|INF|AKT//advcl//32 oavsett//AB|POS//mark//56 vilka//HD|UTR/NEU|PLU|IND//det//54 förslag//NN|NEU|PLU|IND|NOM//obj//56 vi//PN|UTR|PLU|DEF|SUB//nsubj//56 lämnar//VB|PRS|AKT//advcl//51 beträffande//PP//case//59 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//59 tillhörighet//NN|UTR|SIN|IND|NOM//obl//56 ,//MID//punct//61 religion//NN|UTR|SIN|IND|NOM//conj//59 eller//KN//cc//63 övertygelse//NN|UTR|SIN|IND|NOM//conj//59 ,//MID//punct//65 funktionshinder//NN|NEU|PLU|IND|NOM//conj//59 och//KN//cc//68 sexuell//JJ|POS|UTR|SIN|IND|NOM//amod//68 läggning//NN|UTR|SIN|IND|NOM//conj//59 .//MAD//punct//21
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;När//HA//mark//72 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//72 gäller//VB|PRS|AKT//advcl//81 religion//NN|UTR|SIN|IND|NOM//obj//72 eller//KN//cc//75 övertygelse//NN|UTR|SIN|IND|NOM//conj//73 ,//MID//punct//77 funktionshinder//NN|NEU|PLU|IND|NOM//conj//73 och//KN//cc//80 sexuell//JJ|POS|UTR|SIN|IND|NOM//amod//80 läggning//NN|UTR|SIN|IND|NOM//conj//73 ställer//VB|PRS|AKT//parataxis//21 de//DT|UTR/NEU|PLU|DEF//det//84 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 EG-direktiven//NN|NEU|PLU|DEF|NOM//nsubj//81 inga//DT|UTR/NEU|PLU|IND//det//86 krav//NN|NEU|PLU|IND|NOM//obj//81 på//PP//mark//91 att//SN//mark//91 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//90 organ//NN|NEU|PLU|IND|NOM//nsubj:pass//91 upprättas//VB|PRS|SFO//acl//86 .//MAD//punct//81
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;I//PP//case//95 dessa//DT|UTR/NEU|PLU|DEF//det//95 fall//NN|NEU|PLU|IND|NOM//obl//96 uppkommer//VB|PRS|AKT//parataxis//81 inte//AB//advmod//96 den//DT|UTR|SIN|DEF//det//100 rättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//100 frågan//NN|UTR|SIN|DEF|NOM//obj//96 om//PP//case//105 en//DT|UTR|SIN|IND//det//105 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//105 ”//PAD//punct//105 konflikt//NN|UTR|SIN|IND|NOM//obl//96 ”//PAD//punct//81 mellan//PP//case//108 direktiven//NN|NEU|PLU|DEF|NOM//obl//81 och//KN//cc//113 den//DT|UTR|SIN|DEF//det//113 fackliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//113 primära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//113 talerätten//NN|UTR|SIN|DEF|NOM//conj//108 .//MAD//punct//5
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Den//DT|UTR|SIN|DEF//det//2 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 ordningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 får//VB|PRS|AKT//aux//5 också//AB//advmod//5 sägas//VB|INF|SFO//ROOT//5 tillgodose//VB|INF|AKT//xcomp//5 de//DT|UTR/NEU|PLU|DEF//det//9 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 behov//NN|NEU|PLU|IND|NOM//obj//6 av//PP//case//12 rättsligt//JJ|POS|NEU|SIN|IND|NOM//amod//12 stöd//NN|NEU|SIN|IND|NOM//nmod//9 som//HP|-|-|-//obj//16 den//DT|UTR|SIN|DEF//det//15 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//16 har//VB|PRS|AKT//acl:relcl//12 .//MID//punct//5
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Om//SN//mark//20 tvisten//NN|UTR|SIN|DEF|NOM//nsubj//20 rör//VB|PRS|AKT//advcl//24 arbetslivet//NN|NEU|SIN|DEF|NOM//obj//20 är//VB|PRS|AKT//cop//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 naturligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//5 att//SN//mark//31 den//DT|UTR|SIN|DEF//det//27 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//31 i//PP//advmod//31 första//RO|NOM//fixed//28 hand//NN|UTR|SIN|IND|NOM//fixed//28 kontaktar//VB|PRS|AKT//acl//24 sin//PS|UTR|SIN|DEF//nmod:poss//34 fackliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 organisation//NN|UTR|SIN|IND|NOM//obj//31 som//HP|-|-|-//obl//38 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 gånger//NN|UTR|PLU|IND|NOM//obl//38 har//VB|PRS|AKT//acl:relcl//34 kunskap//NN|UTR|SIN|IND|NOM//obj//38 om//PP//case//41 förhållandena//NN|NEU|PLU|DEF|NOM//nmod//39 i//PP//case//45 det//DT|NEU|SIN|DEF//det//45 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 fallet//NN|NEU|SIN|DEF|NOM//nmod//41 .//MAD//punct//31
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;I//PP//case//48 praktiken//NN|UTR|SIN|DEF|NOM//obl//49 lär//VB|PRS|AKT//aux//55 det//PN|NEU|SIN|DEF|SUB/OBJ//det//52 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 gånger//NN|UTR|PLU|IND|NOM//nsubj//55 vara//VB|INF|AKT//cop//55 en//DT|UTR|SIN|IND//det//55 fördel//NN|UTR|SIN|IND|NOM//obj//31 för//PP//case//58 den//DT|UTR|SIN|DEF//det//58 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nmod//55 att//IE//mark//61 kunna//VB|INF|AKT//aux//61 vända//VB|INF|AKT//acl//58 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//61 till//PP//case//66 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//66 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 företrädare//NN|UTR|PLU|IND|NOM//obl//61 i//PP//mark//71 stället//NN|NEU|SIN|DEF|NOM//fixed//67 för//PP//fixed//67 att//IE//mark//71 ta//VB|INF|AKT//advcl//61 kontakt//NN|UTR|SIN|IND|NOM//obj//71 med//PP//case//74 DO//PM|NOM//obl//71 som//HP|-|-|-//nsubj//76 har//VB|PRS|AKT//acl:relcl//74 sin//PS|UTR|SIN|DEF//nmod:poss//78 bas//NN|UTR|SIN|IND|NOM//obj//76 i//PP//case//80 Stockholm//PM|NOM//obl//76 och//KN//cc//83 inte//AB//advmod//83 har//VB|PRS|AKT//conj//61 någon//DT|UTR|SIN|IND//det//85 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//88 eller//KN//cc//87 regional//JJ|POS|UTR|SIN|IND|NOM//conj//85 organisation//NN|UTR|SIN|IND|NOM//obj//83 .//MAD//punct//24
14.1 Diskriminering på grund av etnisk tillhörighet, religion eller övertygelse – hur skall tillsynen organiseras?;Möjligen//AB//advmod//94 kan//VB|PRS|AKT//aux//94 man//PN|UTR|SIN|IND|SUB//nsubj//94 dessutom//AB//advmod//94 säga//VB|INF|AKT//conj//5 att//SN//mark//102 redan//AB//advmod//99 den//DT|UTR|SIN|DEF//det//99 rådande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//99 ordningen//NN|UTR|SIN|DEF|NOM//obl//102 i//PP//case//101 praktiken//NN|UTR|SIN|DEF|NOM//nmod//99 innebär//VB|PRS|AKT//ccomp//94 att//SN//mark//106 den//DT|UTR|SIN|DEF//det//105 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//106 väljer//VB|PRS|AKT//advcl//130 vem//HP|UTR|SIN|IND//obj//106 han//PN|UTR|SIN|DEF|SUB//nsubj:pass//112 eller//KN//cc//110 hon//PN|UTR|SIN|DEF|SUB//conj//108 vill//VB|PRS|AKT//aux//112 företrädas//VB|INF|SFO//acl:relcl//107 av//PP//obl//112 .//MAD//punct//106
