Sammanfattning och slutsatser;Detta//DT|NEU|SIN|DEF//det//1 kapital//NN|NEU|SIN|IND|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 försökt//VB|SUP|AKT//ROOT//3 att//IE//mark//5 beskriva//VB|INF|AKT//xcomp//3 problemen//NN|NEU|PLU|DEF|NOM//obj//5 med//PP//mark//9 att//IE//mark//9 identifiera//VB|INF|AKT//advcl//5 diskriminering//NN|UTR|SIN|IND|NOM//obj//9 med//PP//case//13 kvantitativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 metoder//NN|UTR|PLU|IND|NOM//nmod//10 .//MAD//punct//3
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Men//KN//cc//51 å//PP//case//48 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//48 sidan//NN|UTR|SIN|DEF|NOM//obl//51 var//VB|PRT|AKT//cop//51 jag//PN|UTR|SIN|DEF|SUB//nsubj//51 tvungen//PC|PRF|UTR|SIN|IND|NOM//conj//20 att//IE//mark//53 bevara//VB|INF|AKT//xcomp//51 information//NN|UTR|SIN|IND|NOM//obj//53 för//PP//case//56 mig//PN|UTR|SIN|DEF|OBJ//nmod//54 själv//JJ|POS|UTR|SIN|IND|NOM//amod//56 .//MAD//punct//51
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Jag//PN|UTR|SIN|DEF|SUB//nsubj//60 gick//VB|PRT|AKT//parataxis//51 till//PP//case//63 den//DT|UTR|SIN|DEF//det//63 ungdomsgård//NN|UTR|SIN|IND|NOM//obl//60 där//HA//advmod//67 jag//PN|UTR|SIN|DEF|SUB//nsubj//67 hade//VB|PRT|AKT//aux//67 träffat//VB|SUP|AKT//acl:relcl//63 Kendo//PM|NOM//obj//67 för//PP//case//71 första//RO|NOM//amod//71 gången//NN|UTR|SIN|DEF|NOM//obl//67 ,//MID//punct//67 för//PP//case//75 ett//DT|NEU|SIN|IND//nummod//75 år//NN|NEU|SIN|IND|NOM//obl//67 sedan//AB//advmod//75 ,//MID//punct//51 och//KN//cc//79 berättade//VB|PRT|AKT//conj//51 för//PP//case//81 personalen//NN|UTR|SIN|DEF|NOM//obl//79 att//SN//mark//89 han//PN|UTR|SIN|DEF|SUB//nsubj//89 var//VB|PRT|AKT//cop//89 i//PP//case//89 en//DT|UTR|SIN|IND//det//89 väldigt//AB|POS//advmod//88 desperat//JJ|POS|UTR|SIN|IND|NOM//amod//89 situation//NN|UTR|SIN|IND|NOM//ccomp//79 ,//MID//punct//89 att//SN//mark//93 jag//PN|UTR|SIN|DEF|SUB//nsubj//93 kände//VB|PRT|AKT//ccomp//79 att//SN//mark//96 han//PN|UTR|SIN|DEF|SUB//nsubj//96 var//VB|PRT|AKT//ccomp//93 på//PP//case//98 väg//NN|UTR|SIN|IND|NOM//obl//96 att//IE//mark//100 passera//VB|INF|AKT//acl//98 gränsen//NN|UTR|SIN|DEF|NOM//obj//100 och//KN//cc//106 om//SN//mark//106 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//106 kunde//VB|PRT|AKT//aux//106 göra//VB|INF|AKT//conj//100 något//PN|NEU|SIN|IND|SUB/OBJ//obj//106 för//PP//mark//110 att//IE//mark//110 hjälpa//VB|INF|AKT//advcl//106 honom//PN|UTR|SIN|DEF|OBJ//obj//110 ?//MID//punct//51
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//114 ryckte//VB|PRT|AKT//parataxis//51 på//PP//case//116 axlarna//NN|UTR|PLU|DEF|NOM//obl//114 .//MAD//punct//51
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//121 hade//VB|PRT|AKT//aux//121 tidigare//AB|KOM//advmod//121 anställt//VB|SUP|AKT//parataxis//51 honom//PN|UTR|SIN|DEF|OBJ//obj//121 för//PP//case//126 ett//DT|NEU|SIN|IND//det//125 antal//NN|NEU|SIN|IND|NOM//nmod//126 timmar//NN|UTR|PLU|IND|NOM//obl//121 ,//MID//punct//132 men//KN//cc//132 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//132 hade//VB|PRT|AKT//aux//132 inte//AB//advmod//132 blivit//VB|SUP|AKT//conj//51 någon//DT|UTR|SIN|IND//det//134 succé//NN|UTR|SIN|IND|NOM//xcomp//132 ://MID//punct//51
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;ibland//AB//advmod//139 hade//VB|PRT|AKT//aux//139 han//PN|UTR|SIN|DEF|SUB//nsubj//139 kommit//VB|SUP|AKT//parataxis//51 ,//MID//punct//51 ibland//AB//advmod//142 inte//AB//advmod//51 .//MID//punct//51
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Han//PN|UTR|SIN|DEF|SUB//nsubj//147 var//VB|PRT|AKT//cop//147 inte//AB//advmod//147 pålitlig//JJ|POS|UTR|SIN|IND|NOM//parataxis//51 .//MAD//punct//147
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//152 är//VB|PRS|AKT//cop//152 kanske//AB//advmod//152 förklaringen//NN|UTR|SIN|DEF|NOM//parataxis//147 till//PP//case//157 varför//HA//advmod//157 den//DT|UTR|SIN|DEF//det//157 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//157 ungdomsgården//NN|UTR|SIN|DEF|NOM//nmod//152 ,//MID//punct//162 där//HA//advmod//162 han//PN|UTR|SIN|DEF|SUB//nsubj//162 hade//VB|PRT|AKT//aux//162 jobbat//VB|SUP|AKT//acl:relcl//157 mycket//AB|POS//advmod//162 ,//MID//punct//162 inte//AB//advmod//167 hade//VB|PRT|AKT//aux//167 gett//VB|SUP|AKT//conj//162 honom//PN|UTR|SIN|DEF|OBJ//iobj//167 något//DT|NEU|SIN|IND//det//170 jobb//NN|NEU|SIN|IND|NOM//obj//167 i//PP//case//172 utbyte//NN|NEU|SIN|IND|NOM//nmod//170 ,//MID//punct//177 utan//KN//cc//177 i//PP//advmod//177 stället//NN|NEU|SIN|DEF|NOM//fixed//175 anställt//VB|SUP|AKT//conj//162 två//RG|NOM//nummod//181 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//181 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//181 män//NN|UTR|PLU|IND|NOM//obj//177 ://MAD//punct//162
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Så//AB//advmod//1 här//AB//advmod//2 har//VB|PRS|AKT//aux//56 jag//PN|UTR|SIN|DEF|SUB//nsubj//2 två//RG|NOM//nummod//5 sidor//NN|UTR|PLU|IND|NOM//obj//2 av//PP//case//7 historien//NN|UTR|SIN|DEF|NOM//nmod//5 ://MID//punct//2
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;å//PP//case//11 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 sidan//NN|UTR|SIN|DEF|NOM//obl//2 ,//MID//punct//17 en//DT|UTR|SIN|IND//det//15 ung//JJ|POS|UTR|SIN|IND|NOM//amod//15 man//NN|UTR|SIN|IND|NOM//nsubj//17 uppenbarligen//AB//advmod//17 arg//JJ|POS|UTR|SIN|IND|NOM//conj//2 och//KN//cc//19 desperat//JJ|POS|NEU|SIN|IND|NOM//conj//17 över//PP//mark//23 att//IE//mark//23 inte//AB//advmod//23 hitta//VB|INF|AKT//advcl//17 ett//DT|NEU|SIN|IND//det//25 arbete//NN|NEU|SIN|IND|NOM//obj//23 ,//MID//punct//27 framställande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//23 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//27 själv//JJ|POS|UTR|SIN|IND|NOM//amod//28 som//KN//case//31 fastbesluten//NN|UTR|SIN|DEF|NOM//obl//27 och//KN//cc//33 redo//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//31 att//IE//mark//35 jobba//VB|INF|AKT//advcl//27 till//PP//case//38 vilket//HD|NEU|SIN|IND//det//38 pris//NN|NEU|SIN|IND|NOM//obl//35 som//KN//case//40 helst//AB|SUV//advmod//38 .//MAD//punct//2
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//46 är//VB|PRS|AKT//cop//46 en//DT|UTR|SIN|IND//det//46 egendomlig//JJ|POS|UTR|SIN|IND|NOM//amod//46 samtidighet//NN|UTR|SIN|IND|NOM//parataxis//2 av//PP//case//48 stolthet//NN|UTR|SIN|IND|NOM//nmod//46 och//KN//cc//50 självnedvärdering//NN|UTR|SIN|IND|NOM//conj//48 i//PP//case//53 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//53 framställande//NN|NEU|SIN|IND|NOM//nmod//46 .//MAD//punct//46
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Han//PN|UTR|SIN|DEF|SUB//nsubj//56 känner//VB|PRS|AKT//advcl//208 att//SN//mark//60 han//PN|UTR|SIN|DEF|SUB//nsubj//60 har//VB|PRS|AKT//aux//60 gett//VB|SUP|AKT//ccomp//56 mycket//AB|POS//advmod//60 utan//PP//mark//64 att//IE//mark//64 få//VB|INF|AKT//advcl//60 någonting//PN|NEU|SIN|IND|SUB/OBJ//obj//64 tillbaka//AB//advmod//64 ,//MID//punct//56 men//KN//cc//70 samtidigt//AB//advmod//70 nedvärderar//VB|PRS|AKT//conj//56 han//PN|UTR|SIN|DEF|SUB//nsubj//70 sitt//PS|NEU|SIN|DEF//nmod:poss//73 arbete//NN|NEU|SIN|IND|NOM//obj//70 genom//PP//mark//76 att//IE//mark//76 betona//VB|INF|AKT//advcl//70 sin//PS|UTR|SIN|DEF//nmod:poss//78 inkompetens//NN|UTR|SIN|IND|NOM//obj//76 .//MAD//punct//56
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Hursomhelst//NN|UTR|SIN|IND|NOM//obj//56 ,//MID//punct//80 om//SN//mark//85 han//PN|UTR|SIN|DEF|SUB//nsubj//85 har//VB|PRS|AKT//aux//85 jobbat//VB|SUP|AKT//acl//80 så//AB//advmod//87 hårt//AB|POS//advmod//85 måste//VB|PRS|AKT//aux//91 han//PN|UTR|SIN|DEF|SUB//nsubj//91 ha//VB|INF|AKT//aux//91 erhållit//VB|SUP|AKT//ccomp//56 någon//DT|UTR|SIN|IND//det//93 kompetens//NN|UTR|SIN|IND|NOM//obj//91 .//MAD//punct//56
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Å//PP//advmod//56 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//97 sidan//NN|UTR|SIN|DEF|NOM//fixed//95 ,//MID//punct//99 fanns//VB|PRT|SFO//parataxis//56 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//99 socialarbetare//NN|UTR|PLU|IND|NOM//nsubj//99 för//PP//case//103 ungdomar//NN|UTR|PLU|IND|NOM//nmod//101 som//HP|-|-|-//nsubj//106 var//VB|PRT|AKT//cop//106 besvikna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//103 på//PP//case//110 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//110 verkliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 prestationer//NN|UTR|PLU|IND|NOM//obl//106 på//PP//case//112 jobbet//NN|NEU|SIN|DEF|NOM//nmod//110 och//KN//cc//115 hade//VB|PRT|AKT//aux//115 gett//VB|SUP|AKT//conj//99 upp//PL//compound:prt//115 hoppet//NN|NEU|SIN|DEF|NOM//obj//115 om//PP//case//119 honom//PN|UTR|SIN|DEF|OBJ//obl//115 .//MAD//punct//56
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//122 höll//VB|PRT|AKT//parataxis//56 med//PL//compound:prt//122 om//PP//mark//129 de//DT|UTR/NEU|PLU|DEF//det//127 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//127 egenskaper//NN|UTR|PLU|IND|NOM//nmod//128 Kendo//PM|NOM//nsubj//129 tillskrev//VB|PRT|AKT//advcl//122 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//129 själv//JJ|POS|UTR|SIN|IND|NOM//amod//130 .//MAD//punct//122
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Låt//VB|IMP|AKT//conj//122 oss//PN|UTR|PLU|DEF|OBJ//obj//133 anta//VB|INF|AKT//xcomp//133 att//SN//mark//141 denna//DT|UTR|SIN|DEF//det//139 negativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//139 bild//NN|UTR|SIN|IND|NOM//nsubj:pass//141 oftare//AB|KOM//advmod//141 visas//VB|PRS|SFO//ccomp//135 i//PP//case//144 dagliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//144 praktiker//NN|UTR|PLU|IND|NOM//obl//141 än//KN//mark//147 den//DT|UTR|SIN|DEF//det//147 positiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//acl//144 ,//MID//punct//147 att//SN//mark//154 Kendo//PM|NOM//nsubj//154 är//VB|PRS|AKT//cop//154 en//DT|UTR|SIN|IND//det//154 opålitlig//JJ|POS|UTR|SIN|IND|NOM//amod//154 arbetare//NN|UTR|SIN|IND|NOM//xcomp//133 ,//MID//punct//154 även//AB//advmod//157 då//HA//advmod//154 han//PN|UTR|SIN|DEF|SUB//nsubj//160 vill//VB|PRS|AKT//aux//160 jobba//VB|INF|AKT//acl:relcl//154 bra//AB|POS//advmod//160 .//MID//punct//122
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Var//HA//advmod//164 lämnar//VB|PRS|AKT//parataxis//56 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//164 oss//PN|UTR|PLU|DEF|OBJ//obj//164 som//KN//case//169 ett//DT|NEU|SIN|IND//det//169 samhälle//NN|NEU|SIN|IND|NOM//obl//164 och//KN//cc//172 var//HA//advmod//172 lämnar//VB|PRS|AKT//conj//164 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//172 människor//NN|UTR|PLU|IND|NOM//obj//172 som//KN//case//176 Kendo//PM|NOM//xcomp//172 ?//MID//punct//56
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Vad//HP|NEU|SIN|IND//obj//182 ska//VB|PRS|AKT//aux//182 ett//DT|NEU|SIN|IND//det//181 samhälle//NN|NEU|SIN|IND|NOM//nsubj//182 göra//VB|INF|AKT//parataxis//56 med//PP//case//185 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//185 medlemmar//NN|UTR|PLU|IND|NOM//obl//182 ,//MID//punct//185 som//HP|-|-|-//nsubj//190 inte//AB//advmod//190 kan//VB|PRS|AKT//aux//190 hitta//VB|INF|AKT//acl:relcl//185 styrkan//NN|UTR|SIN|DEF|NOM//obj//190 i//PP//case//193 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//190 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//193 för//PP//mark//197 att//IE//mark//197 fullfölja//VB|INF|AKT//advcl//190 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//200 lilla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//200 dröm//NN|UTR|SIN|IND|NOM//obj//197 om//PP//case//204 ett//DT|NEU|SIN|IND//det//204 normalt//JJ|POS|NEU|SIN|IND|NOM//amod//204 liv//NN|NEU|SIN|IND|NOM//obl//197 ?//MID//punct//56
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Ska//VB|PRS|AKT//aux//208 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//208 lämnas//VB|INF|SFO//ROOT//208 till//PP//case//210 laglöshet//NN|UTR|SIN|IND|NOM//obl//208 så//SN//mark//214 att//SN//fixed//211 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//214 slutar//VB|PRS|AKT//advcl//208 bakom//PP//case//216 galler//NN|NEU|PLU|IND|NOM//obl//214 ?//MID//punct//208
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Visserligen//AB//advmod//221 vill//VB|PRS|AKT//fixed//218 inte//AB//advmod//221 majoriteten//NN|UTR|SIN|DEF|NOM//nsubj//228 av//PP//case//223 läsare//NN|UTR|PLU|IND|NOM//nmod//221 ,//MID//punct//225 politiker//NN|UTR|PLU|IND|NOM//conj//223 och//KN//cc//227 socialarbetare//NN|UTR|PLU|IND|NOM//conj//223 ha//VB|INF|AKT//parataxis//208 en//DT|UTR|SIN|IND//det//231 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//231 utveckling//NN|UTR|SIN|IND|NOM//obj//228 .//MAD//punct//208
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Men//KN//cc//235 ändå//AB//advmod//235 verkar//VB|PRS|AKT//conj//208 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//235 som//KN//mark//241 om//SN//fixed//237 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//241 inte//AB//advmod//241 finns//VB|PRS|SFO//advcl//235 en//DT|UTR|SIN|IND//det//243 plats//NN|UTR|SIN|IND|NOM//nsubj//241 för//PP//case//246 en//DT|UTR|SIN|IND//det//246 person//NN|UTR|SIN|IND|NOM//nmod//243 som//KN//mark//248 Kendo//PM|NOM//obl//241 .//MAD//punct//235
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Även//AB//mark//255 om//SN//fixed//250 Kendo//PM|NOM//nsubj//255 inte//AB//advmod//255 själv//JJ|POS|UTR|SIN|IND|NOM//amod//253 tror//VB|PRS|AKT//advcl//235 att//SN//mark//263 svårigheterna//NN|UTR|PLU|DEF|NOM//nsubj//263 med//PP//mark//260 att//IE//mark//260 hitta//VB|INF|AKT//acl//257 ett//DT|NEU|SIN|IND//det//262 arbete//NN|NEU|SIN|IND|NOM//obj//260 beror//VB|PRS|AKT//ccomp//255 på//PP//case//266 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//266 invandrarbakgrund//NN|UTR|SIN|IND|NOM//obl//263 ,//MID//punct//270 kan//VB|PRS|AKT//aux//270 vi//PN|UTR|PLU|DEF|SUB//nsubj//270 anta//VB|INF|AKT//parataxis//235 att//SN//mark//275 han//PN|UTR|SIN|DEF|SUB//nsubj//275 kommer//VB|PRS|AKT//aux//275 att//IE//mark//275 dela//VB|INF|AKT//ccomp//270 ödet//NN|NEU|SIN|DEF|NOM//obj//275 med//PP//case//278 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//275 som//HP|-|-|-//nsubj//280 har//VB|PRS|AKT//acl:relcl//278 ett//DT|NEU|SIN|IND//det//282 namn//NN|NEU|SIN|IND|NOM//obj//280 som//HP|-|-|-//nsubj//285 inte//AB//advmod//285 klingar//VB|PRS|AKT//cop//286 svenskt//AB|POS//xcomp//280 .//MID//punct//208
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//289 gör//VB|PRS|AKT//parataxis//208 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//291 jobb//NN|NEU|SIN|IND|NOM//obj//289 sökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//289 redan//AB//advmod//296 till//PP//case//296 ett//DT|NEU|SIN|IND//det//296 Sisyfosjobb//NN|NEU|SIN|IND|NOM//obl//292 .//MAD//punct//289
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Och//KN//cc//305 på//PP//case//300 toppen//NN|UTR|SIN|DEF|NOM//obl//305 av//PP//case//302 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//300 har//VB|PRS|AKT//aux//305 han//PN|UTR|SIN|DEF|SUB//nsubj//305 hoppat//VB|SUP|AKT//conj//289 av//PP//case//307 skolan//NN|UTR|SIN|DEF|NOM//obl//305 utan//PP//case//311 några//DT|UTR/NEU|PLU|IND//det//311 gynnsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//311 kvalifikationer//NN|UTR|PLU|IND|NOM//obl//305 och//KN//cc//315 den//DT|UTR|SIN|DEF//det//315 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//315 institutionen//NN|UTR|SIN|DEF|NOM//conj//305 som//HP|-|-|-//nsubj//317 har//VB|PRS|AKT//acl:relcl//315 möjlighet//NN|UTR|SIN|IND|NOM//obj//317 ,//MID//punct//315 om//SN//mark//323 inte//AB//advmod//323 att//IE//mark//323 skaffa//VB|INF|AKT//acl//315 ett//DT|NEU|SIN|IND//det//325 jobb//NN|NEU|SIN|IND|NOM//obj//323 åtminstone//AB//advmod//327 stötta//VB|INF|AKT//xcomp//323 honom//PN|UTR|SIN|DEF|OBJ//obj//327 ,//MID//punct//305 har//VB|PRS|AKT//aux//331 gett//VB|SUP|AKT//conj//289 upp//PL//compound:prt//331 hoppet//NN|NEU|SIN|DEF|NOM//obj//331 om//PP//case//335 honom//PN|UTR|SIN|DEF|OBJ//obl//331 .//MAD//punct//289
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Om//SN//mark//343 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//343 inte//AB//advmod//343 ens//AB//advmod//343 på//PP//case//343 en//DT|UTR|SIN|IND//det//343 ungdomsgård//NN|UTR|SIN|IND|NOM//advcl//289 ,//MID//punct//348 där//HA//advmod//348 människor//NN|UTR|PLU|IND|NOM//nsubj//348 är//VB|PRS|AKT//cop//348 hängivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//343 sitt//PS|NEU|SIN|DEF//nmod:poss//350 arbete//NN|NEU|SIN|IND|NOM//obj//348 och//KN//cc//352 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//350 i//PP//case//354 kampen//NN|UTR|SIN|DEF|NOM//obl//348 mot//PP//case//356 rasism//NN|UTR|SIN|IND|NOM//nmod//354 ,//MID//punct//358 finns//VB|PRS|SFO//conj//289 plats//NN|UTR|SIN|IND|NOM//nsubj//358 för//PP//case//361 någon//PN|UTR|SIN|IND|SUB/OBJ//obl//358 som//HP|-|-|-//nsubj//364 inte//AB//advmod//364 fungerar//VB|PRS|AKT//acl:relcl//361 under//PP//case//367 normala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//367 förhållanden//NN|NEU|PLU|IND|NOM//obl//364 ,//MID//punct//370 vilket//HP|NEU|SIN|IND//nsubj//370 innebär//VB|PRS|AKT//acl:relcl//361 att//IE//mark//372 fullfölja//VB|INF|AKT//xcomp//370 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//374 uppgifter//NN|UTR|PLU|IND|NOM//obj//372 på//PP//case//378 ett//DT|NEU|SIN|IND//det//378 pålitligt//JJ|POS|NEU|SIN|IND|NOM//amod//378 sätt//NN|NEU|SIN|IND|NOM//obl//372 ,//MID//punct//385 vart//HA//advmod//385 ska//VB|PRS|AKT//aux//385 en//DT|UTR|SIN|IND//det//384 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//384 person//NN|UTR|SIN|IND|NOM//nsubj//385 gå//VB|INF|AKT//conj//370 ?//MID//punct//385
4 Föreställ dig att du är en invandrare och ingen bryr sig Rädslor, hopp och unga människors strategier för inträde till arbetsmarknaden Nora Räthzel / Unga människors strategier för att överkomma arbetsmarknadens hinder och rasifiering;Således//AB//advmod//388 faller//VB|PRS|AKT//parataxis//289 Kendo//PM|NOM//nsubj//388 helt//AB|POS//advmod//391 enkelt//AB|POS//xcomp//388 genom//PP//case//395 alla//DT|UTR/NEU|PLU|IND/DEF//det//395 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//395 maskorna//NN|UTR|PLU|DEF|NOM//obl//388 i//PP//case//398 samhälles//NN|NEU|SIN|IND|GEN//nmod:poss//398 trygghetssystem//NN|NEU|SIN|IND|NOM//nmod//395 .//MAD//punct//208
