Personuppgiftsbehandling för forskningsändamål;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Forskningsdatautredningen//NN|UTR|SIN|DEF|NOM//nmod//0
2.2 Anknytande utredningar;Behovet//NN|NEU|SIN|DEF|NOM//nsubj:pass//66 av//PP//case//52 planering//NN|UTR|SIN|IND|NOM//nmod//50 och//KN//cc//54 samordning//NN|UTR|SIN|IND|NOM//conj//52 när//HA//case//58 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//57 gäller//VB|PRS|AKT//fixed//55 utrednings-//NN|UTR|-|-|SMS//nmod//50 och//KN//cc//60 lagstiftningsarbetet//NN|NEU|SIN|DEF|NOM//conj//58 på//PP//case//63 detta//DT|NEU|SIN|DEF//det//63 område//NN|NEU|SIN|IND|NOM//nmod//60 har//VB|PRS|AKT//aux//66 även//AB//advmod//66 uppmärksammats//VB|SUP|SFO//conj//23 av//PP//case//68 Justitiekanslern//NN|UTR|SIN|DEF|NOM//obl:agent//66 .//MAD//punct//23
2.2 Anknytande utredningar;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//6 har//VB|PRS|AKT//aux//6 därför//AB//advmod//6 på//PP//case//5 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//5 sätt//NN|NEU|PLU|IND|NOM//obl//6 samverkat//VB|SUP|AKT//ROOT//6 med//PP//case//9 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 utredningar//NN|UTR|PLU|IND|NOM//obl//6 vars//HS|DEF//nmod:poss//11 uppdrag//NN|NEU|SIN|IND|NOM//nsubj//12 berör//VB|PRS|AKT//conj//6 dataskyddsförordningen//NN|UTR|SIN|DEF|NOM//obj//12 .//MAD//punct//6

2.2.1 Dataskyddsutredningen;Av//PP//case//1 utredningsdirektiven//NN|NEU|PLU|DEF|NOM//obl//2 framgår//VB|PRS|AKT//ROOT//2 på//PP//case//5 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//5 ställen//NN|NEU|PLU|IND|NOM//obl//2 att//SN//mark//9 vi//PN|UTR|PLU|DEF|SUB//nsubj//9 ska//VB|PRS|AKT//aux//9 förhålla//VB|INF|AKT//ccomp//2 oss//PN|UTR|PLU|DEF|OBJ//obj//9 till//PP//case//13 den//DT|UTR|SIN|DEF//det//13 reglering//NN|UTR|SIN|IND|NOM//obl//9 som//HP|-|-|-//mark//15 Dataskyddsutredningen//NN|UTR|SIN|DEF|NOM//nmod//13 (//PAD//punct//15 Ju//NN|AN//advmod//18 2016:04//RG|NOM//advmod//20 )//PAD//punct//18 haft//VB|SUP|AKT//acl:relcl//13 i//PP//case//22 uppdrag//NN|NEU|SIN|IND|NOM//obj//20 att//IE//mark//24 föreslå//VB|INF|AKT//advcl//20 .//MAD//punct//2
2.2.1 Dataskyddsutredningen;Vi//PN|UTR|PLU|DEF|SUB//nsubj//30 har//VB|PRS|AKT//aux//30 därför//AB//advmod//30 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//28 hållit//VB|SUP|AKT//parataxis//2 oss//PN|UTR|PLU|DEF|OBJ//obj//30 uppdaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//30 om//PP//case//35 Dataskyddsutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 arbete//NN|NEU|SIN|IND|NOM//obl//32 och//KN//cc//37 utgått//VB|SUP|AKT//conj//30 från//PP//case//40 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//40 förslag//NN|NEU|SIN|IND|NOM//obl//37 när//HA//mark//43 vi//PN|UTR|PLU|DEF|SUB//nsubj//43 bedömt//VB|SUP|AKT//advcl//37 vilken//HD|UTR|SIN|IND//det//46 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 reglering//NN|UTR|SIN|IND|NOM//obj//43 som//HP|-|-|-//nsubj:pass//48 behövs//VB|PRS|SFO//acl:relcl//46 för//PP//case//50 personuppgiftsbehandling//NN|UTR|SIN|IND|NOM//obl//48 för//PP//case//52 forskningsändamål//NN|NEU|PLU|IND|NOM//nmod//50 .//MAD//punct//30
2.2.1 Dataskyddsutredningen;Av//PP//case//2 Dataskyddsutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 direktiv//NN|NEU|SIN|IND|NOM//obl//8 (//PAD//punct//2 dir//NN|AN//conj//2 .//MAD//punct//2
2.2.1 Dataskyddsutredningen;2016:15//RG|NOM//conj//2 )//PAD//punct//2 framgår//VB|PRS|AKT//ROOT//8 att//SN//mark//14 den//DT|UTR|SIN|DEF//det//11 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//14 har//VB|PRS|AKT//aux//14 att//IE//mark//14 analysera//VB|INF|AKT//csubj//8 vilka//HD|UTR/NEU|PLU|IND//det//18 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 bestämmelser//NN|UTR|PLU|IND|NOM//obj//14 om//PP//case//20 behandling//NN|UTR|SIN|IND|NOM//nmod//18 av//PP//case//22 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//20 för//PP//case//24 arkivering//NN|UTR|SIN|IND|NOM//nmod//22 i//PP//case//27 allmänhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 intresse//NN|NEU|SIN|IND|NOM//nmod//20 samt//KN//cc//33 för//PP//case//33 vetenskapliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 eller//KN//cc//32 historiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//30 forskningsändamål//NN|NEU|PLU|IND|NOM//conj//27 eller//KN//cc//37 för//PP//case//37 statistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 ändamål//NN|NEU|PLU|IND|NOM//conj//33 som//HP|-|-|-//nsubj//40 bör//VB|PRS|AKT//aux//40 finnas//VB|INF|SFO//acl:relcl//37 i//PP//case//44 den//DT|UTR|SIN|DEF//det//44 generella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 regleringen//NN|UTR|SIN|DEF|NOM//obl//40 .//MAD//punct//8
2.2.1 Dataskyddsutredningen;Eftersom//SN//mark//49 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//48 utredningsdirektiv//NN|NEU|PLU|IND|NOM//nsubj:pass//49 beslutades//VB|PRT|SFO//advcl//53 efter//PP//case//52 ovanstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 direktiv//NN|NEU|SIN|IND|NOM//obl//49 resulterade//VB|PRT|AKT//parataxis//8 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//53 i//PP//case//59 ett//DT|NEU|SIN|IND//det//59 delvis//AB//advmod//58 överlappande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 uppdrag//NN|NEU|PLU|IND|NOM//obl//53 för//PP//case//63 dessa//DT|UTR/NEU|PLU|DEF//det//63 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 utredningar//NN|UTR|PLU|IND|NOM//nmod//59 .//MAD//punct//8
2.2.1 Dataskyddsutredningen;Mot//PP//case//67 denna//DT|UTR|SIN|DEF//det//67 bakgrund//NN|UTR|SIN|IND|NOM//obl//74 har//VB|PRS|AKT//aux//74 vi//PN|UTR|PLU|DEF|SUB//nsubj//74 i//PP//case//71 samråd//NN|NEU|SIN|IND|NOM//obl//74 med//PP//case//73 Dataskyddsutredningen//PM|NOM//nmod//71 konstaterat//VB|SUP|AKT//parataxis//8 att//SN//mark//85 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//77 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//85 rörande//PP//case//79 behandling//NN|UTR|SIN|IND|NOM//nmod//77 av//PP//case//81 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//79 för//PP//case//83 forskningsändamål//NN|NEU|PLU|IND|NOM//nmod//81 bör//VB|PRS|AKT//aux//85 behandlas//VB|INF|SFO//ccomp//74 i//PP//case//89 ett//DT|NEU|SIN|IND//det//89 samlat//PC|PRF|NEU|SIN|IND|NOM//amod//89 sammanhang//NN|NEU|SIN|IND|NOM//obl//85 och//KN//cc//95 att//SN//mark//95 Forskningsdatautredningen//NN|UTR|SIN|DEF|NOM//nsubj//95 är//VB|PRS|AKT//cop//95 bäst//AB|SUV//advmod//95 lämpad//PC|PRF|UTR|SIN|IND|NOM//conj//85 att//IE//mark//97 göra//VB|INF|AKT//acl//95 den//DT|UTR|SIN|DEF//det//99 analys//NN|UTR|SIN|IND|NOM//obj//97 och//KN//cc//102 de//DT|UTR/NEU|PLU|DEF//det//102 överväganden//NN|NEU|PLU|IND|NOM//conj//74 som//HP|-|-|-//nsubj:pass//104 krävs//VB|PRS|SFO//acl:relcl//102 i//PP//case//107 detta//DT|NEU|SIN|DEF//det//107 sammanhang//NN|NEU|SIN|IND|NOM//obl//104 .//MAD//punct//74
2.2.1 Dataskyddsutredningen;Dataskyddsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//115 har//VB|PRS|AKT//aux//115 därför//AB//advmod//115 på//PP//case//114 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//114 initiativ//NN|NEU|SIN|IND|NOM//obl//115 avstått//VB|SUP|AKT//parataxis//74 från//PP//mark//121 att//IE//mark//121 i//PP//case//120 sitt//PS|NEU|SIN|DEF//nmod:poss//120 betänkande//NN|NEU|SIN|IND|NOM//obl//121 behandla//VB|INF|AKT//advcl//115 frågan//NN|UTR|SIN|DEF|NOM//obj//121 om//PP//case//124 behandling//NN|UTR|SIN|IND|NOM//nmod//122 av//PP//case//126 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//124 för//PP//case//128 forskningsändamål//NN|NEU|PLU|IND|NOM//nmod//126 .//MAD//punct//8

2.2.2 Samordningsgruppen;Dataskyddsförordningen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 föranlett//VB|SUP|AKT//ROOT//2 ett//DT|NEU|SIN|IND//det//5 stort//JJ|POS|NEU|SIN|IND|NOM//amod//5 antal//NN|NEU|SIN|IND|NOM//nmod//6 utredningsinitiativ//NN|NEU|PLU|IND|NOM//obj//2 ,//MID//punct//2 både//KN//cc//12 i//PP//case//12 form//NN|UTR|SIN|IND|NOM//fixed//9 av//PP//fixed//9 uppdrag//NN|NEU|PLU|IND|NOM//conj//2 för//PP//case//15 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 utredare//NN|UTR|PLU|IND|NOM//nmod//12 såväl//KN//advmod//19 som//KN//mark//18 departementsinterna//NN|UTR|PLU|DEF|NOM//nmod//16 utredningar//NN|UTR|PLU|IND|NOM//nmod//12 .//MAD//punct//2
2.2.2 Samordningsgruppen;Uppdragen//NN|NEU|PLU|DEF|NOM//nsubj//23 har//VB|PRS|AKT//aux//23 handlat//VB|SUP|AKT//parataxis//2 om//PP//case//26 såväl//KN//advmod//26 anpassning//NN|UTR|SIN|IND|NOM//obl//23 av//PP//case//29 befintlig//JJ|POS|UTR|SIN|IND|NOM//amod//29 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//26 inom//PP//case//33 en//DT|UTR|SIN|IND//det//33 viss//JJ|POS|UTR|SIN|IND|NOM//amod//33 sektor//NN|UTR|SIN|IND|NOM//nmod//26 för//PP//mark//37 att//IE//mark//37 vara//VB|INF|AKT//cop//37 förenlig//JJ|POS|UTR|SIN|IND|NOM//acl//26 med//PP//case//39 dataskyddsförordningen//NN|UTR|SIN|DEF|NOM//obl//37 ,//MID//punct//43 som//KN//case//43 annat//JJ|POS|NEU|SIN|IND|NOM//amod//43 lagstiftningsarbete//NN|NEU|SIN|IND|NOM//nmod//26 som//HP|-|-|-//nsubj//46 måste//VB|PRS|AKT//aux//46 beakta//VB|INF|AKT//acl:relcl//43 dataskyddsförordningens//NN|UTR|SIN|DEF|GEN//nmod:poss//48 krav//NN|NEU|SIN|IND|NOM//obj//46 .//MAD//punct//23
2.2.2 Samordningsgruppen;Av//PP//case//1 direktiven//NN|NEU|PLU|DEF|NOM//obl//2 framgår//VB|PRS|AKT//ROOT//2 att//SN//mark//6 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//6 ska//VB|PRS|AKT//aux//6 hålla//VB|INF|AKT//ccomp//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//6 informerad//PC|PRF|UTR|SIN|IND|NOM//xcomp//6 om//PP//compound:prt//6 och//KN//cc//11 beakta//VB|INF|AKT//conj//6 arbetet//NN|NEU|SIN|DEF|NOM//obj//11 i//PP//case//15 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 utredningar//NN|UTR|PLU|IND|NOM//obl//11 som//HP|-|-|-//nsubj//17 har//VB|PRS|AKT//acl:relcl//15 i//PP//advmod//17 uppdrag//NN|NEU|SIN|IND|NOM//fixed//18 att//IE//mark//21 anpassa//VB|INF|AKT//advcl//17 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//23 rätt//NN|UTR|SIN|IND|NOM//obj//21 till//PP//case//25 reformen//NN|UTR|SIN|DEF|NOM//nmod//23 av//PP//case//27 EU//PM|NOM//nmod//25 ://MID//punct//15 s//JJ|AN//nummod//30 dataskyddsregelverk//NN|NEU|SIN|IND|NOM//appos//15 ,//MID//punct//30 i//PP//case//33 syfte//NN|NEU|SIN|IND|NOM//conj//30 att//IE//mark//35 uppnå//VB|INF|AKT//acl//33 en//DT|UTR|SIN|IND//det//39 enhetlig//JJ|POS|UTR|SIN|IND|NOM//amod//39 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//39 reglering//NN|UTR|SIN|IND|NOM//obj//35 .//MAD//punct//30
2.2.2 Samordningsgruppen;Mångfalden//NN|UTR|SIN|DEF|NOM//nmod//42 utredningar//NN|UTR|PLU|IND|NOM//nsubj//53 som//HP|-|-|-//nsubj//44 haft//VB|SUP|AKT//acl:relcl//42 anledning//NN|UTR|SIN|IND|NOM//obj//44 att//IE//mark//47 utforska//VB|INF|AKT//advcl//44 dataskyddsförordningen//NN|UTR|SIN|DEF|NOM//obj//47 ur//PP//case//52 ett//DT|NEU|SIN|IND//det//52 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//52 perspektiv//NN|NEU|SIN|IND|NOM//obl//47 föranledde//VB|PRT|AKT//parataxis//2 bildandet//NN|NEU|SIN|DEF|NOM//nsubj//53 av//PP//case//58 en//DT|UTR|SIN|IND//det//58 informell//JJ|POS|UTR|SIN|IND|NOM//amod//58 samordningsgrupp//NN|UTR|SIN|IND|NOM//obl//53 .//MAD//punct//53
2.2.2 Samordningsgruppen;Gruppen//NN|UTR|SIN|DEF|NOM//nsubj//62 har//VB|PRS|AKT//aux//62 haft//VB|SUP|AKT//conj//53 tio//RG|NOM//nummod//64 möten//NN|NEU|PLU|IND|NOM//obj//62 under//PP//case//66 hösten//NN|UTR|SIN|DEF|NOM//obl//62 2016//RG|NOM//nummod//66 och//KN//cc//70 våren//NN|UTR|SIN|DEF|NOM//nmod//70 2017//RG|NOM//conj//66 ,//MID//punct//62 och//KN//cc//74 har//VB|PRS|AKT//aux//74 utgjort//VB|SUP|AKT//conj//62 ett//DT|NEU|SIN|IND//det//76 forum//NN|NEU|SIN|IND|NOM//obj//74 för//PP//case//78 dialog//NN|UTR|SIN|IND|NOM//nmod//76 om//PP//case//81 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 frågor//NN|UTR|PLU|IND|NOM//nmod//78 om//PP//case//83 terminologi//NN|UTR|SIN|IND|NOM//nmod//81 ,//MID//punct//85 avgränsningar//NN|UTR|PLU|IND|NOM//conj//83 ,//MID//punct//88 rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 bedömningar//NN|UTR|PLU|IND|NOM//conj//83 m.m.//AB|AN//obl//74 i//PP//case//91 arbetet//NN|NEU|SIN|DEF|NOM//obl//74 med//PP//mark//94 att//IE//mark//94 anpassa//VB|INF|AKT//acl//91 den//DT|UTR|SIN|DEF//det//97 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//97 lagstiftningen//NN|UTR|SIN|DEF|NOM//obj//94 till//PP//case//99 dataskyddsförordningen//NN|UTR|SIN|DEF|NOM//obl//94 .//MAD//punct//2
2.2.2 Samordningsgruppen;Sammanlagt//AB//nsubj//1 har//VB|PRS|AKT//ROOT//1 representanter//NN|UTR|PLU|IND|NOM//obj//1 för//PP//case//6 ett//DT|NEU|SIN|IND//det//5 femtontal//NN|NEU|SIN|IND|NOM//nmod//6 utredningar//NN|UTR|PLU|IND|NOM//nmod//2 deltagit//VB|SUP|AKT//xcomp//1 i//PP//case//10 gruppens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 möten//NN|NEU|PLU|IND|NOM//obl//7 .//MAD//punct//1

2.2.3 Övriga kontakter;Utöver//PP//case//1 arbetet//NN|NEU|SIN|DEF|NOM//obl//4 i//PP//case//3 samordningsgruppen//NN|UTR|SIN|DEF|NOM//nmod//1 har//VB|PRS|AKT//aux//9 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//9 genom//PP//case//8 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 möten//NN|NEU|PLU|IND|NOM//obl//9 hållit//VB|SUP|AKT//ROOT//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//9 särskilt//AB//advmod//12 informerad//PC|PRF|UTR|SIN|IND|NOM//xcomp//9 om//PP//compound:prt//9 och//KN//cc//15 beaktat//VB|SUP|AKT//conj//9 arbetet//NN|NEU|SIN|DEF|NOM//obj//15 i//PP//case//18 Dataskyddsutredningen//PM|NOM//obl//15 (//PAD//punct//18 Ju//NN|AN//advmod//21 2016:04//RG|NOM//appos//18 )//PAD//punct//21 ,//MID//punct//24 Utbildningsdatautredningen//NN|UTR|SIN|DEF|NOM//conj//9 (//PAD//punct//24 U//PM|NOM//nmod//24 2016:03//RG|NOM//nummod//26 )//PAD//punct//24 ,//MID//punct//24 Socialdataskyddsutredningen//NN|UTR|SIN|DEF|NOM//obj//9 (//PAD//punct//30 S//PM|NOM//appos//30 2016:05//RG|NOM//nummod//32 )//PAD//punct//30 ,//MID//punct//36 Utredningen//NN|UTR|SIN|DEF|NOM//parataxis//9 om//PP//case//38 tillsynen//NN|UTR|SIN|DEF|NOM//nmod//36 över//PP//case//42 den//DT|UTR|SIN|DEF//det//42 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//42 integriteten//NN|UTR|SIN|DEF|NOM//nmod//38 (//PAD//punct//36 Ju//NN|AN//advmod//45 2015:02//RG|NOM//appos//36 )//PAD//punct//45 ,//MID//punct//48 Utredningen//NN|UTR|SIN|DEF|NOM//conj//9 om//PP//case//50 översyn//NN|UTR|SIN|IND|NOM//nmod//48 av//PP//case//52 etikprövningen//NN|UTR|SIN|DEF|NOM//nmod//50 (//PAD//punct//48 U//PM|NOM//nmod//48 2016:02//RG|NOM//nmod//54 )//PAD//punct//48 och//KN//cc//58 Integritetskommittén//NN|UTR|SIN|DEF|NOM//conj//48 (//PAD//punct//58 Ju//KN//advmod//61 2014:09//RG|NOM//appos//58 )//PAD//punct//48 .//MAD//punct//9

2.3 Utredningsarbetet;Arbetet//NN|NEU|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 utgått//VB|SUP|AKT//ROOT//2 från//PP//case//5 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 sekretariat//NN|NEU|SIN|IND|NOM//obl//2 som//HP|-|-|-//nsubj//14 ,//MID//punct//11 utöver//PP//case//11 den//DT|UTR|SIN|DEF//det//11 särskilda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//11 utredaren//NN|UTR|SIN|DEF|NOM//obl//14 ,//MID//punct//11 har//VB|PRS|AKT//aux//14 bestått//VB|SUP|AKT//acl:relcl//5 av//PP//case//17 en//DT|UTR|SIN|IND//det//17 huvudsekreterare//NN|UTR|SIN|IND|NOM//obl//14 och//KN//cc//21 två//RG|NOM//nummod//21 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 sekreterare//NN|UTR|PLU|IND|NOM//conj//17 .//MAD//punct//2
2.3 Utredningsarbetet;Till//PP//case//24 utredningen//NN|UTR|SIN|DEF|NOM//obl//26 har//VB|PRS|AKT//aux//26 förordnats//VB|SUP|SFO//conj//2 nio//RG|NOM//nummod//28 experter//NN|UTR|PLU|IND|NOM//nsubj:pass//26 och//KN//cc//31 fyra//RG|NOM//nummod//31 sakkunniga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//28 .//MAD//punct//2

2.3.1 Expertgruppsmöten;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 expertgrupp//NN|UTR|SIN|IND|NOM//nsubj//9 (//PAD//punct//3 inbegripet//PC|PRF|NEU|SIN|IND|NOM//appos//1 de//DT|UTR/NEU|PLU|DEF//det//5 sakkunniga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//3 )//PAD//punct//3 har//VB|PRS|AKT//aux//9 hittills//AB//advmod//9 sammanträtt//VB|SUP|AKT//ROOT//9 sammanlagt//AB//advmod//11 sex//RG|NOM//nummod//12 gånger//NN|UTR|PLU|IND|NOM//obl//9 ,//MID//punct//12 inklusive//PP//case//16 ett//DT|NEU|SIN|IND//det//16 internatsammanträde//NN|NEU|SIN|IND|NOM//obl//9 .//MAD//punct//9
2.3.1 Expertgruppsmöten;I//PP//case//22 samband//NN|NEU|SIN|IND|NOM//fixed//18 med//PP//fixed//18 dessa//DT|UTR/NEU|PLU|DEF//det//22 möten//NN|NEU|PLU|IND|NOM//obl//23 har//VB|PRS|AKT//aux//27 ett//DT|NEU|SIN|IND//det//25 antal//NN|NEU|SIN|IND|NOM//nmod//26 promemorior//NN|UTR|PLU|IND|NOM//nsubj:pass//27 presenterats//VB|SUP|SFO//parataxis//9 och//KN//cc//29 diskuterats//VB|SUP|SFO//conj//27 ,//MID//punct//33 vilka//HP|UTR/NEU|PLU|IND//nsubj//33 senare//AB|KOM//advmod//33 bildat//VB|SUP|AKT//advcl//27 stommen//NN|UTR|SIN|DEF|NOM//obj//33 i//PP//case//37 förvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 betänkande//NN|NEU|SIN|IND|NOM//obl//33 .//MAD//punct//9
2.3.1 Expertgruppsmöten;Enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 experter//NN|UTR|PLU|IND|NOM//nsubj//45 och//KN//cc//42 sakkunniga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//40 har//VB|PRS|AKT//aux//45 även//AB//advmod//45 bistått//VB|SUP|AKT//parataxis//9 utredningen//NN|UTR|SIN|DEF|NOM//obj//45 vid//PP//case//49 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//49 möten//NN|NEU|PLU|IND|NOM//obl//45 och//KN//cc//52 i//PP//case//52 dialog//NN|UTR|SIN|IND|NOM//conj//49 om//PP//case//55 specifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 frågor//NN|UTR|PLU|IND|NOM//nmod//52 m.m.//AB|AN//punct//9

2.3.2 Referensgruppsmöten;Utöver//PP//case//1 expertgruppen//NN|UTR|SIN|DEF|NOM//obl//4 har//VB|PRS|AKT//aux//4 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 bildat//VB|SUP|AKT//ROOT//4 en//DT|UTR|SIN|IND//det//6 referensgrupp//NN|UTR|SIN|IND|NOM//obj//4 med//PP//case//10 närmare//AB|KOM//advmod//9 tjugo//RG|NOM//nummod//10 deltagare//NN|UTR|PLU|IND|NOM//obl//4 .//MAD//punct//4
2.3.2 Referensgruppsmöten;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//17 med//PP//case//15 denna//DT|UTR|SIN|DEF//det//15 grupp//NN|UTR|SIN|IND|NOM//nmod//12 har//VB|PRS|AKT//aux//17 varit//VB|SUP|AKT//parataxis//4 att//IE//mark//19 komplettera//VB|INF|AKT//ccomp//17 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 perspektiv//NN|NEU|SIN|IND|NOM//obj//19 och//KN//cc//23 ta//VB|INF|AKT//conj//19 tillvara//PL//compound:prt//23 kompetens//NN|UTR|SIN|IND|NOM//obj//23 i//PP//case//28 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//28 frågor//NN|UTR|PLU|IND|NOM//obl//23 som//HP|-|-|-//obj//31 deltagarna//NN|UTR|PLU|DEF|NOM//nsubj//31 besitter//VB|PRS|AKT//acl:relcl//28 .//MAD//punct//17
2.3.2 Referensgruppsmöten;Personerna//NN|UTR|PLU|DEF|NOM//nsubj//37 i//PP//case//35 referensgruppen//NN|UTR|SIN|DEF|NOM//nmod//33 har//VB|PRS|AKT//aux//37 medverkat//VB|SUP|AKT//parataxis//17 i//PP//case//39 arbetet//NN|NEU|SIN|DEF|NOM//obl//37 utan//PP//case//41 ersättning//NN|UTR|SIN|IND|NOM//obl//37 och//KN//cc//46 i//PP//case//44 mån//NN|UTR|SIN|IND|NOM//obl//46 av//PP//case//46 tid//NN|UTR|SIN|IND|NOM//conj//37 .//MAD//punct//17
2.3.2 Referensgruppsmöten;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 hittills//AB//advmod//3 haft//VB|SUP|AKT//ROOT//3 två//RG|NOM//nummod//5 möten//NN|NEU|PLU|IND|NOM//obj//3 med//PP//case//7 referensgruppen//NN|UTR|SIN|DEF|NOM//nmod//5 i//PP//case//10 sin//PS|UTR|SIN|DEF//nmod:poss//10 helhet//NN|UTR|SIN|IND|NOM//nmod//7 för//PP//mark//13 att//IE//mark//13 diskutera//VB|INF|AKT//advcl//3 uppdraget//NN|NEU|SIN|DEF|NOM//obj//13 och//KN//cc//17 anknytande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 frågor//NN|UTR|PLU|IND|NOM//conj//14 av//PP//case//20 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//20 betydelse//NN|UTR|SIN|IND|NOM//nmod//17 för//PP//case//22 utredningen//NN|UTR|SIN|DEF|NOM//nmod//17 ,//MID//punct//3 samt//KN//cc//27 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//27 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 möten//NN|NEU|PLU|IND|NOM//conj//3 med//PP//case//29 delar//NN|UTR|PLU|IND|NOM//nmod//27 av//PP//case//31 referensgruppen//NN|UTR|SIN|DEF|NOM//nmod//29 för//PP//mark//35 att//IE//mark//35 närmare//AB|KOM//advmod//35 diskutera//VB|INF|AKT//advcl//3 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 och//KN//cc//38 organisatoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//36 skyddsåtgärder//NN|UTR|PLU|IND|NOM//obj//35 .//MAD//punct//3

