Polisens behov av stöd i samband med terrorismbekämpning;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Stödutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
2.3.8 Spanien;2.4.2//RG|NOM//nsubj//4 En//DT|UTR|SIN|IND//det//4 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//4 europeisk//JJ|POS|UTR|SIN|IND|NOM//amod//4 säkerhetsstrategi//NN|UTR|SIN|IND|NOM//ROOT//4
2.3.8 Spanien;I//PP//case//1 december//NN|UTR|SIN|IND|NOM//obl//3 2003//RG|NOM//nummod//1 beslutade//VB|PRT|AKT//ROOT//3 det//DT|NEU|SIN|DEF//det//6 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 rådet//NN|NEU|SIN|DEF|NOM//nsubj//3 om//PP//case//11 en//DT|UTR|SIN|IND//det//11 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//11 europeisk//JJ|POS|UTR|SIN|IND|NOM//amod//11 säkerhetsstrategi//NN|UTR|SIN|IND|NOM//obl//3 –//PAD//punct//15 Ett//DT|NEU|SIN|IND//det//15 säkert//JJ|POS|NEU|SIN|IND|NOM//amod//15 Europa//PM|NOM//appos//11 i//PP//case//19 en//DT|UTR|SIN|IND//det//19 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 värld//NN|UTR|SIN|IND|NOM//nmod//15 .//MAD//punct//15
2.3.8 Spanien;Bland//PP//case//24 de//DT|UTR/NEU|PLU|DEF//det//24 globala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 utmaningar//NN|UTR|PLU|IND|NOM//conj//11 och//KN//cc//27 hot//NN|NEU|SIN|IND|NOM//amod//27 Europa//PM|NOM//conj//24 står//VB|PRS|AKT//conj//3 inför//PP//case//31 framhålls//VB|PRS|SFO//amod//31 terrorism//NN|UTR|SIN|IND|NOM//obl//28 ,//MID//punct//33 spridning//NN|UTR|SIN|IND|NOM//conj//31 av//PP//case//35 massförstörelsevapen//NN|NEU|PLU|IND|NOM//nmod//33 ,//MID//punct//38 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 konflikter//NN|UTR|PLU|IND|NOM//conj//31 ,//MID//punct//40 stater//NN|UTR|PLU|IND|NOM//conj//31 i//PP//case//42 upplösning//NN|UTR|SIN|IND|NOM//nmod//40 och//KN//cc//44 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//45 brottslighet//NN|UTR|SIN|IND|NOM//conj//31 .//MAD//punct//3
2.3.8 Spanien;I//PP//case//3 den//DT|UTR|SIN|DEF//det//3 europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 säkerhetsstrategin//NN|UTR|SIN|DEF|NOM//obl//4 poängteras//VB|PRS|SFO//ROOT//4 vikten//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 av//PP//case//8 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 arbete//NN|NEU|SIN|IND|NOM//nmod//5 .//MID//punct//4
2.3.8 Spanien;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//11 betonas//VB|PRS|SFO//parataxis//4 även//AB//advmod//11 att//SN//fixed//12 inget//PN|NEU|SIN|IND|SUB/OBJ//nsubj//23 av//PP//case//18 de//DT|UTR/NEU|PLU|DEF//det//18 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 hoten//NN|NEU|PLU|DEF|NOM//nmod//14 är//VB|PRS|AKT//cop//23 av//PP//case//23 renodlad//PC|PRF|UTR|SIN|IND|NOM//amod//23 militär//JJ|POS|UTR|SIN|IND|NOM//amod//23 karaktär//NN|UTR|SIN|IND|NOM//obl//11 .//MAD//punct//11
2.3.8 Spanien;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//29 kan//VB|PRS|AKT//aux//29 därför//AB//advmod//29 inte//AB//advmod//29 hanteras//VB|INF|SFO//parataxis//11 endast//AB//advmod//29 med//PP//case//33 militära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 medel//NN|NEU|PLU|IND|NOM//obl//29 utan//KN//case//36 en//DT|UTR|SIN|IND//det//36 blandning//NN|UTR|SIN|IND|NOM//obl//29 av//PP//case//38 resurser//NN|UTR|PLU|IND|NOM//nmod//36 och//KN//cc//40 instrument//NN|NEU|PLU|IND|NOM//conj//38 krävs//VB|PRS|SFO//conj//29 för//PP//mark//44 att//IE//mark//44 hantera//VB|INF|AKT//advcl//41 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//44 .//MAD//punct//29
2.3.8 Spanien;T.ex.//AB|AN//advmod//52 kan//VB|PRS|AKT//aux//52 motarbetandet//NN|NEU|SIN|DEF|NOM//nsubj//52 av//PP//case//51 terrorism//NN|UTR|SIN|IND|NOM//nmod//49 kräva//VB|INF|AKT//conj//29 en//DT|UTR|SIN|IND//det//54 samverkan//NN|UTR|SIN|IND|NOM//obj//52 mellan//PP//case//56 underrättelseverksamhet//NN|UTR|SIN|IND|NOM//nmod//54 ,//MID//punct//58 polis//NN|UTR|SIN|IND|NOM//conj//56 ,//MID//punct//60 rättsväsende//NN|NEU|SIN|IND|NOM//conj//56 ,//MID//punct//62 militär//NN|UTR|SIN|IND|NOM//conj//56 och//KN//cc//65 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 medel//NN|NEU|PLU|IND|NOM//conj//56 .//MAD//punct//11
2.3.8 Spanien;2.4.3//RG|NOM//ROOT//0 Den//DT|UTR|SIN|DEF//det//3 s.k.//AB|AN//amod//3 terrorismdeklarationen//NN|UTR|SIN|DEF|NOM//nsubj//0
2.3.8 Spanien;Den//DT|UTR|SIN|DEF//det//2 25//RG|NOM//nummod//2 mars//NN|UTR|SIN|IND|NOM//nsubj//11 2004//RG|NOM//nummod//2 ,//MID//punct//2 kort//AB//advmod//7 efter//PP//case//7 terrorattacken//NN|UTR|SIN|DEF|NOM//nmod//2 i//PP//case//9 Madrid//PM|NOM//nmod//7 ,//MID//punct//2 antog//VB|PRT|AKT//ROOT//11 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 rådet//NN|NEU|SIN|DEF|NOM//nsubj//11 ett//DT|NEU|SIN|IND//det//15 uttalande//NN|NEU|SIN|IND|NOM//obj//11 om//PP//case//17 bekämpande//NN|NEU|SIN|IND|NOM//nmod//15 av//PP//case//19 terrorism//NN|UTR|SIN|IND|NOM//nmod//17 ,//MID//punct//23 den//DT|UTR|SIN|DEF//det//23 s.k.//AB|AN//amod//23 terrorismdeklarationen//NN|UTR|SIN|DEF|NOM//appos//15 .//MAD//punct//11
2.3.8 Spanien;Deklarationen//NN|UTR|SIN|DEF|NOM//nsubj//27 är//VB|PRS|AKT//cop//27 sektorsövergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//11 .//MAD//punct//27
2.3.8 Spanien;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//30 behandlar//VB|PRS|AKT//parataxis//27 bl.a.//AB|AN//advmod//30 utveckling//NN|UTR|SIN|IND|NOM//obj//30 av//PP//case//35 befintligt//JJ|POS|NEU|SIN|IND|NOM//amod//35 samarbete//NN|NEU|SIN|IND|NOM//nmod//32 ,//MID//punct//37 förstärkning//NN|UTR|SIN|IND|NOM//conj//32 av//PP//case//39 gränskontroller//NN|UTR|PLU|IND|NOM//nmod//37 och//KN//cc//41 dokumentsäkerhet//NN|UTR|SIN|IND|NOM//conj//39 ,//MID//punct//43 underrättelseutbyte//NN|NEU|SIN|IND|NOM//conj//32 samt//KN//cc//46 internationellt//JJ|POS|NEU|SIN|IND|NOM//amod//46 samarbete//NN|NEU|SIN|IND|NOM//conj//32 .//MAD//punct//27
2.3.8 Spanien;Samma//DT|UTR/NEU|SIN/PLU|IND//det//1 dag//NN|UTR|SIN|IND|NOM//obl//5 som//HA//mark//4 terrorismdeklarationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 antogs//VB|PRT|SFO//acl:relcl//1 utsågs//VB|PRT|SFO//advcl//24 en//DT|UTR|SIN|IND//det//7 EUsamordnare//NN|UTR|SIN|IND|NOM//obj//5 för//PP//case//9 kampen//NN|UTR|SIN|DEF|NOM//obl//5 mot//PP//case//11 terrorism//NN|UTR|SIN|IND|NOM//nmod//9 ,//MID//punct//14 den//DT|UTR|SIN|DEF//nsubj//14 förste//RO|MAS|SIN|IND/DEF|NOM//parataxis//5 i//PP//case//17 sitt//PS|NEU|SIN|DEF//nmod:poss//17 slag//NN|NEU|SIN|IND|NOM//obl//14 .//MAD//punct//14
2.3.8 Spanien;Samordnarens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 främsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//21 uppgift//NN|UTR|SIN|IND|NOM//obj//5 är//VB|PRS|AKT//cop//24 att//IE//mark//24 samordna//VB|INF|AKT//ROOT//24 arbetet//NN|NEU|SIN|DEF|NOM//obj//24 i//PP//case//29 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//29 råd//NN|NEU|SIN|IND|NOM//obl//24 i//PP//case//31 kampen//NN|UTR|SIN|DEF|NOM//nmod//29 mot//PP//case//33 terrorism//NN|UTR|SIN|IND|NOM//nmod//31 ,//MID//punct//35 hålla//VB|INF|AKT//conj//24 uppsikt//NN|UTR|SIN|IND|NOM//obj//35 över//PP//case//39 alla//DT|UTR/NEU|PLU|IND/DEF//det//39 instrument//NN|NEU|PLU|IND|NOM//obl//35 som//HP|-|-|-//nsubj//41 står//VB|PRS|AKT//acl:relcl//39 till//PP//case//43 EU//PM|NOM//obl//41 ://MID//punct//46 s//NN|AN//case//46 förfogande//NN|NEU|SIN|IND|NOM//appos//41 ,//MID//punct//46 nära//AB|POS//case//49 övervaka//VB|INF|AKT//conj//46 genomförandet//NN|NEU|SIN|DEF|NOM//obj//49 av//PP//case//52 EU//PM|NOM//nmod//50 ://MID//punct//46
2.3.8 Spanien;s//NN|AN//punct//46
2.3.8 Spanien;handlingsplan//NN|UTR|SIN|IND|NOM//ROOT//0 för//PP//case//2 bekämpande//NN|NEU|SIN|IND|NOM//nmod//0 av//PP//case//4 terrorism//NN|UTR|SIN|IND|NOM//nmod//2 och//KN//cc//7 att//IE//mark//7 synliggöra//VB|INF|AKT//conj//0 unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 politik//NN|UTR|SIN|IND|NOM//obj//7 i//PP//case//11 kampen//NN|UTR|SIN|DEF|NOM//obl//7 mot//PP//case//13 terrorism//NN|UTR|SIN|IND|NOM//nmod//11 .//MAD//punct//0
2.3.8 Spanien;Efter//PP//case//3 det//DT|NEU|SIN|DEF//det//3 första//RO|NOM//amod//3 terrorattentatet//NN|NEU|SIN|DEF|NOM//obl//9 i//PP//case//5 London//PM|NOM//nmod//3 i//PP//case//7 juli//NN|UTR|SIN|IND|NOM//nmod//3 2005//RG|NOM//nummod//7 uttalade//VB|PRT|AKT//ROOT//9 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 rådet//NN|NEU|SIN|DEF|NOM//nsubj//9 att//SN//mark//19 arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//19 med//PP//mark//16 att//IE//mark//16 bekämpa//VB|INF|AKT//acl//13 terrorism//NN|UTR|SIN|IND|NOM//obj//16 skall//VB|PRS|AKT//aux//19 stärkas//VB|INF|SFO//ccomp//9 ytterligare//AB|KOM//advmod//19 .//MAD//punct//9

2.4.4 Solidaritetsklausulen;Den//DT|UTR|SIN|DEF//det//2 29//RG|NOM//nummod//2 oktober//NN|UTR|SIN|IND|NOM//obl//4 2004//RG|NOM//nummod//2 undertecknade//VB|PRT|AKT//amod//5 stats-//NN|UTR|-|-|SMS//ROOT//5 och//KN//cc//7 regeringscheferna//NN|UTR|PLU|DEF|NOM//conj//5 för//PP//case//11 de//DT|UTR/NEU|PLU|DEF//det//11 25//RG|NOM//nummod//11 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nmod//5 och//KN//cc//15 de//DT|UTR/NEU|PLU|DEF//det//15 tre//RG|NOM//nummod//15 kandidatländerna//NN|UTR|PLU|DEF|NOM//conj//5 det//DT|NEU|SIN|DEF//det//17 Fördrag//NN|NEU|SIN|IND|NOM//conj//5 om//PP//case//19 upprättande//NN|NEU|SIN|IND|NOM//nmod//17 av//PP//case//22 en//DT|UTR|SIN|IND//det//22 konstitution//NN|UTR|SIN|IND|NOM//nmod//19 för//PP//case//24 Europa//PM|NOM//nmod//22 som//HP|-|-|-//obj//29 de//PN|UTR/NEU|PLU|DEF|SUB//det//27 enhälligt//AB|POS//nsubj//29 hade//VB|PRT|AKT//aux//29 antagit//VB|SUP|AKT//acl:relcl//22 i//PP//case//31 juni//NN|UTR|SIN|IND|NOM//obl//29 samma//DT|UTR/NEU|SIN/PLU|IND//nummod//33 år//NN|NEU|SIN|IND|NOM//obl//29 .//MAD//punct//5
2.4.4 Solidaritetsklausulen;I//PP//case//4 det//DT|NEU|SIN|DEF//det//4 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 konstitutionella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 fördraget//NN|NEU|SIN|DEF|NOM//obl//7 för//PP//case//6 EU//PM|NOM//nmod//4 ingår//VB|PRS|AKT//ROOT//7 en//DT|UTR|SIN|IND//det//9 solidaritetsklausul//NN|UTR|SIN|IND|NOM//nsubj//7 (//PAD//punct//9 artikel//NN|UTR|SIN|IND|NOM//nmod//12 I-43//PM|NOM//appos//9 )//PAD//punct//12 som//HP|-|-|-//nsubj//15 anger//VB|PRS|AKT//acl:relcl//12 att//SN//mark//22 alla//DT|UTR/NEU|PLU|IND/DEF//det//18 unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//19 instrument//NN|NEU|PLU|IND|NOM//nsubj:pass//22 skall//VB|PRS|AKT//aux//22 kunna//VB|INF|AKT//aux//22 användas//VB|INF|SFO//ccomp//15 för//PP//mark//25 att//IE//mark//25 bistå//VB|INF|AKT//advcl//22 en//DT|UTR|SIN|IND//det//27 medlemsstat//NN|UTR|SIN|IND|NOM//obj//25 som//HP|-|-|-//nsubj:pass//30 blir//VB|PRS|AKT//aux:pass//30 utsatt//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//27 för//PP//case//33 en//DT|UTR|SIN|IND//det//33 terroristattack//NN|UTR|SIN|IND|NOM//obl//30 eller//KN//cc//36 annan//JJ|POS|UTR|SIN|IND|NOM//amod//36 katastrof//NN|UTR|SIN|IND|NOM//conj//33 .//MAD//punct//7
2.4.4 Solidaritetsklausulen;Unionen//NN|UTR|SIN|DEF|NOM//nsubj//5 och//KN//cc//3 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//3 medlemsstater//NN|UTR|PLU|IND|NOM//conj//0 skall//VB|PRS|AKT//aux//5 handla//VB|INF|AKT//ROOT//5 gemensamt//AB|POS//advmod//5 i//PP//case//9 en//DT|UTR|SIN|IND//det//9 anda//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//11 solidaritet//NN|UTR|SIN|IND|NOM//nmod//9 om//PP//mark//15 en//DT|UTR|SIN|IND//det//14 medlemsstat//NN|UTR|SIN|IND|NOM//nsubj:pass//15 utsätts//VB|PRS|SFO//advcl//5 för//PP//case//18 en//DT|UTR|SIN|IND//det//18 terroristattack//NN|UTR|SIN|IND|NOM//obl//15 eller//KN//cc//20 drabbas//VB|PRS|SFO//conj//5 av//PP//case//23 en//DT|UTR|SIN|IND//det//23 naturkatastrof//NN|UTR|SIN|IND|NOM//obl:agent//20 eller//KN//cc//26 en//DT|UTR|SIN|IND//det//26 katastrof//NN|UTR|SIN|IND|NOM//conj//23 som//HP|-|-|-//nsubj:pass//28 orsakas//VB|PRS|SFO//acl:relcl//26 av//PP//case//30 människor//NN|UTR|PLU|IND|NOM//obl:agent//28 .//MAD//punct//5
2.4.4 Solidaritetsklausulen;Unionen//NN|UTR|SIN|DEF|NOM//nsubj//34 skall//VB|PRS|AKT//aux//34 mobilisera//VB|INF|AKT//parataxis//5 alla//DT|UTR/NEU|PLU|IND/DEF//det//36 instrument//NN|NEU|PLU|IND|NOM//obj//34 som//HP|-|-|-//nsubj//38 står//VB|PRS|AKT//acl:relcl//36 till//PP//case//41 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//41 förfogande//NN|NEU|SIN|IND|NOM//obl//38 ,//MID//punct//46 även//AB//advmod//46 de//DT|UTR/NEU|PLU|DEF//det//46 militära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 resurser//NN|UTR|PLU|IND|NOM//obl//34 som//HP|-|-|-//obj//49 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//49 tillhandahåller//VB|PRS|AKT//acl:relcl//46 ,//MID//punct//49 för//PP//obl//34 att//IE//fixed//51
2.4.4 Solidaritetsklausulen;a//NN|NEU|SIN|IND|NOM//ROOT//0 )//PAD//punct//0 -//MID//punct//0 förhindra//VB|INF|AKT//parataxis//0 terroristhot//NN|UTR|SIN|IND|NOM//obj//3 på//PP//case//7 medlemsstaternas//NN|UTR|PLU|DEF|GEN//nmod:poss//7 territorier//NN|NEU|PLU|IND|NOM//obl//3 ,//MID//punct//3
2.4.4 Solidaritetsklausulen;-//MID//punct//1 skydda//VB|INF|AKT//ROOT//1 de//DT|UTR/NEU|PLU|DEF//det//4 demokratiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 institutionerna//NN|UTR|PLU|DEF|NOM//obj//1 och//KN//cc//6 civilbefolkningen//NN|UTR|SIN|DEF|NOM//conj//4 från//PP//case//10 en//DT|UTR|SIN|IND//det//10 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//10 terroristattack//NN|UTR|SIN|IND|NOM//obl//1 ,//MID//punct//1
2.4.4 Solidaritetsklausulen;-//MID//punct//1 bistå//VB|INF|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//3 medlemsstat//NN|UTR|SIN|IND|NOM//obj//1 på//PP//case//6 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//6 territorium//NN|NEU|SIN|IND|NOM//obl//1 på//PP//case//8 begäran//NN|UTR|SIN|IND|NOM//nmod//6 av//PP//case//12 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//12 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 myndigheter//NN|UTR|PLU|IND|NOM//nmod//8 vid//PP//case//15 en//DT|UTR|SIN|IND//det//15 terroristattack//NN|UTR|SIN|IND|NOM//nmod//12 ,//MID//punct//1
2.4.4 Solidaritetsklausulen;b//NN|NEU|SIN|IND|NOM//advmod//2 )//PAD//punct//0 bistå//VB|INF|AKT//ROOT//2 en//DT|UTR|SIN|IND//det//4 medlemsstat//NN|UTR|SIN|IND|NOM//obj//2 på//PP//case//7 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//7 territorium//NN|NEU|SIN|IND|NOM//nmod//4 på//PP//case//9 begäran//NN|UTR|SIN|IND|NOM//nmod//7 av//PP//case//13 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//13 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 myndigheter//NN|UTR|PLU|IND|NOM//nmod//9 vid//PP//case//16 en//DT|UTR|SIN|IND//det//16 naturkatastrof//NN|UTR|SIN|IND|NOM//nmod//13 eller//KN//cc//19 en//DT|UTR|SIN|IND//det//19 katastrof//NN|UTR|SIN|IND|NOM//conj//16 som//HP|-|-|-//nsubj:pass//21 orsakas//VB|PRS|SFO//acl:relcl//19 av//PP//case//23 människor//NN|UTR|PLU|IND|NOM//obl:agent//21 .//MAD//punct//2
2.4.4 Solidaritetsklausulen;De//DT|UTR/NEU|PLU|DEF//det//2 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 föreskrifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//7 för//PP//case//4 genomförandet//NN|NEU|SIN|DEF|NOM//nmod//2 av//PP//case//6 solidaritetsklausulen//NN|UTR|SIN|DEF|NOM//nmod//4 anges//VB|PRS|SFO//ROOT//7 i//PP//case//10 artikel//NN|UTR|SIN|IND|NOM//nmod//10 III-329//PM|NOM//obl//7 .//MAD//punct//7
2.4.4 Solidaritetsklausulen;Där//AB//advmod//13 föreskrivs//VB|PRS|SFO//parataxis//7 bl.a.//AB|AN//advmod//13 att//SN//mark//19 om//SN//mark//19 en//DT|UTR|SIN|IND//det//18 medlemsstat//NN|UTR|SIN|IND|NOM//nsubj:pass//19 utsätts//VB|PRS|SFO//ccomp//13 för//PP//case//22 en//DT|UTR|SIN|IND//det//22 terroristattack//NN|UTR|SIN|IND|NOM//obl//19 skall//VB|PRS|AKT//aux//27 de//DT|UTR/NEU|PLU|DEF//det//26 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//27 lämna//VB|INF|AKT//conj//7 bistånd//NN|NEU|SIN|IND|NOM//obj//27 på//PP//case//30 begäran//NN|UTR|SIN|IND|NOM//obl//27 av//PP//case//36 den//DT|UTR|SIN|DEF//det//36 drabbade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//36 medlemsstatens//NN|UTR|SIN|DEF|GEN//nmod:poss//36 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 myndigheter//NN|UTR|PLU|IND|NOM//nmod//30 .//MAD//punct//7
2.4.4 Solidaritetsklausulen;Vidare//AB|KOM//advmod//7 föreskrivs//VB|PRS|SFO//mark//50 att//SN//mark//42 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//42 föreskrifter//NN|UTR|PLU|IND|NOM//nsubj:pass//39 för//PP//mark//47 hur//HA//advmod//47 unionen//NN|UTR|SIN|DEF|NOM//nsubj//47 skall//VB|PRS|AKT//aux//47 genomföra//VB|INF|AKT//advcl//39 solidaritetsklausulen//NN|UTR|SIN|DEF|NOM//obj//47 skall//VB|PRS|AKT//aux//50 anges//VB|INF|SFO//advcl//7 i//PP//case//54 ett//DT|NEU|SIN|IND//det//54 europeiskt//JJ|POS|NEU|SIN|IND|NOM//amod//54 beslut//NN|NEU|SIN|IND|NOM//obl//50 som//HP|-|-|-//nsubj:pass//56 antas//VB|PRS|SFO//acl:relcl//54 av//PP//case//58 rådet//NN|NEU|SIN|DEF|NOM//obl:agent//56 på//PP//case//61 gemensamt//JJ|POS|NEU|SIN|IND|NOM//amod//61 förslag//NN|NEU|SIN|IND|NOM//obl//56 av//PP//case//63 kommissionen//NN|UTR|SIN|DEF|NOM//nmod//61 och//KN//cc//66 unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//66 utrikesminister//NN|UTR|SIN|IND|NOM//conj//63 .//MAD//punct//7
2.4.4 Solidaritetsklausulen;Solidaritetsklausulen//NN|UTR|SIN|DEF|NOM//nsubj//1 aktualiserar//VB|PRS|AKT//ROOT//1 frågorna//NN|UTR|PLU|DEF|NOM//obj//1 i//PP//mark//9 vilka//HD|UTR/NEU|PLU|IND//det//5 situationer//NN|UTR|PLU|IND|NOM//obl//9 ett//DT|NEU|SIN|IND//det//7 medlemsland//NN|NEU|SIN|IND|NOM//nsubj//9 skall//VB|PRS|AKT//aux//9 bistå//VB|INF|AKT//advcl//1 med//PP//case//12 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 resurser//NN|UTR|PLU|IND|NOM//obl//9 inom//PP//case//14 EU//PM|NOM//nmod//12 och//KN//cc//1 när//HA//fixed//15
2.4.4 Solidaritetsklausulen;ett//DT|NEU|SIN|IND//det//1 medlemsland//NN|NEU|SIN|IND|NOM//nsubj//3 kan//VB|PRS|AKT//aux//3 påräkna//VB|INF|AKT//ROOT//3 hjälp//NN|UTR|SIN|IND|NOM//obj//3 utifrån//AB//advmod//3 .//MAD//punct//3
2.4.4 Solidaritetsklausulen;Däremot//AB//advmod//8 ställer//VB|PRS|AKT//parataxis//3 klausulen//NN|UTR|SIN|DEF|NOM//nsubj//8 inte//AB//advmod//8 några//DT|UTR/NEU|PLU|IND//det//12 krav//NN|NEU|PLU|IND|NOM//obj//8 på//PP//case//15 hur//HA//advmod//15 EU//PM|NOM//obl//8 ://MID//punct//15 s//NN|AN//nummod//18 medlemsstater//NN|UTR|PLU|IND|NOM//nsubj//23 på//PP//case//21 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//21 nivå//NN|UTR|SIN|IND|NOM//nmod//18 skall//VB|PRS|AKT//aux//23 lagstifta//VB|INF|AKT//parataxis//15 om//SN//case//25 användandet//NN|NEU|SIN|DEF|NOM//obl//23 av//PP//case//27 resurser//NN|UTR|PLU|IND|NOM//nmod//25 i//PP//case//31 de//DT|UTR/NEU|PLU|DEF//det//31 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//31 situationerna//NN|UTR|PLU|DEF|NOM//nmod//25 .//MAD//punct//35
2.4.4 Solidaritetsklausulen;Denna//DT|UTR|SIN|DEF//det//34 fråga//NN|UTR|SIN|IND|NOM//nsubj//35 förblir//VB|PRS|AKT//parataxis//3 en//DT|UTR|SIN|IND//det//38 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//38 angelägenhet//NN|UTR|SIN|IND|NOM//xcomp//35 .//MAD//punct//3
2.4.4 Solidaritetsklausulen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 anses//VB|PRS|SFO//ROOT//1 oklart//JJ|POS|NEU|SIN|IND|NOM//xcomp//1 hur//HA//advmod//7 förpliktande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 solidaritetsklausulen//NN|UTR|SIN|DEF|NOM//nsubj//7 egentligen//AB//advmod//7 är//VB|PRS|AKT//ccomp//1 .//MID//punct//1
2.4.4 Solidaritetsklausulen;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//10 gäller//VB|PRS|AKT//parataxis//1 särskilt//AB//advmod//10 den//DT|UTR|SIN|DEF//det//14 operativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 förpliktelsen//NN|UTR|SIN|DEF|NOM//obj//10 .//MAD//punct//10
2.4.4 Solidaritetsklausulen;I//PP//case//21 likhet//NN|UTR|SIN|IND|NOM//fixed//16 med//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 artiklarna//NN|UTR|PLU|DEF|NOM//obl//29 i//PP//case//23 fördraget//NN|NEU|SIN|DEF|NOM//nmod//21 är//VB|PRS|AKT//cop//29 klausulen//NN|UTR|SIN|DEF|NOM//nsubj//29 en//DT|UTR|SIN|IND//det//29 politiskt//AB|POS//advmod//28 överenskommen//PC|PRF|UTR|SIN|IND|NOM//amod//29 text//NN|UTR|SIN|IND|NOM//obl//10 .//MAD//punct//10
2.4.4 Solidaritetsklausulen;Närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//32 föreskrifter//NN|UTR|PLU|IND|NOM//appos//1 om//PP//mark//37 hur//HA//advmod//37 unionen//NN|UTR|SIN|DEF|NOM//nsubj//37 skall//VB|PRS|AKT//aux//37 genomföra//VB|INF|AKT//acl//32 solidaritetsklausulen//NN|UTR|SIN|DEF|NOM//obj//37 finns//VB|PRS|SFO//conj//1 ännu//AB//advmod//39 inte//AB//advmod//39 .//MAD//punct//1
