Stärkt meddelarskydd för privatanställda i offentligt finansierad verksamhet;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 meddelarskydd//NN|NEU|SIN|IND|NOM//nmod//2 för//PP//case//6 privatanställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//4 i//PP//case//10 offentligt//AB|POS//advmod//9 finansierad//PC|PRF|UTR|SIN|IND|NOM//amod//10 verksamhet//NN|UTR|SIN|IND|NOM//nmod//0


2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Meddelarskydd//NN|NEU|SIN|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 ett//DT|NEU|SIN|IND//det//3 samlingsnamn//NN|NEU|SIN|IND|NOM//ROOT//3 för//PP//case//7 en//DT|UTR|SIN|IND//det//6 uppsättning//NN|UTR|SIN|IND|NOM//nmod//7 regler//NN|UTR|PLU|IND|NOM//nmod//3 vars//HS|DEF//nmod:poss//9 syfte//NN|NEU|SIN|IND|NOM//nsubj//12 är//VB|PRS|AKT//cop//12 att//IE//mark//12 bidra//VB|INF|AKT//acl:relcl//3 till//PP//case//14 förverkligandet//NN|NEU|SIN|DEF|NOM//obl//12 av//PP//case//16 offentlighetsprincipen//NN|UTR|SIN|DEF|NOM//nmod//14 .//MAD//punct//3
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Meddelarskyddet//NN|NEU|SIN|DEF|NOM//nsubj//19 består//VB|PRS|AKT//parataxis//3 av//PP//case//21 meddelarfriheten//NN|UTR|SIN|DEF|NOM//obl//19 ,//MID//punct//23 anskaffarfriheten//NN|UTR|SIN|DEF|NOM//conj//21 och//KN//cc//25 anonymitetsskyddet//NN|NEU|SIN|DEF|NOM//conj//21 .//MAD//punct//3
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Anonymitetsskyddet//NN|NEU|SIN|DEF|NOM//nsubj//28 består//VB|PRS|AKT//parataxis//3 i//PP//case//31 sin//PS|UTR|SIN|DEF//nmod:poss//31 tur//NN|UTR|SIN|IND|NOM//obl//28 av//PP//case//33 källskyddet//NN|NEU|SIN|DEF|NOM//nmod//31 och//KN//cc//35 efterforskningsförbudet//NN|NEU|SIN|DEF|NOM//conj//33 .//MAD//punct//28
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Till//PP//case//38 efterforskningsförbudet//NN|NEU|SIN|DEF|NOM//obl//42 kan//VB|PRS|AKT//aux//42 man//PN|UTR|SIN|IND|SUB//nsubj//42 också//AB//advmod//42 koppla//VB|INF|AKT//conj//28 repressalieförbudet//NN|NEU|SIN|DEF|NOM//obj//42 .//MAD//punct//28
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Meddelarskyddets//NN|NEU|SIN|DEF|GEN//nmod:poss//47 närmre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 funktion//NN|UTR|SIN|IND|NOM//conj//28 är//VB|PRS|AKT//cop//50 att//IE//mark//50 göra//VB|INF|AKT//conj//3 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//50 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//50 att//IE//mark//58 i//PP//case//56 viss//JJ|POS|UTR|SIN|IND|NOM//amod//56 utsträckning//NN|UTR|SIN|IND|NOM//obl//57 straffritt//AB|POS//nsubj//58 lämna//VB|INF|AKT//advcl//50 annars//AB//advmod//58 sekretessbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//61 uppgifter//NN|UTR|PLU|IND|NOM//obj//58 till//PP//case//64 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 massmedier//NN|NEU|PLU|IND|NOM//obl//58 för//PP//case//66 publicering//NN|UTR|SIN|IND|NOM//nmod//64 samt//KN//cc//69 att//IE//mark//69 möjliggöra//VB|INF|AKT//conj//58 för//PP//case//72 en//DT|UTR|SIN|IND//det//72 meddelare//NN|UTR|SIN|IND|NOM//obl//69 att//IE//mark//75 vara//VB|INF|AKT//cop//75 anonym//JJ|POS|UTR|SIN|IND|NOM//acl//72 .//MAD//punct//3
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Uttrycken//NN|NEU|PLU|DEF|NOM//nmod//1 meddelarskydd//NN|NEU|SIN|IND|NOM//nsubj:pass//6 ,//MID//punct//3 meddelarfrihet//NN|UTR|SIN|IND|NOM//conj//1 och//KN//cc//5 anonymitetsskydd//NN|NEU|SIN|IND|NOM//conj//1 används//VB|PRS|SFO//ROOT//6 inte//AB//advmod//6 direkt//AB|POS//advmod//6 i//PP//case//11 någon//DT|UTR|SIN|IND//det//11 lagtext//NN|UTR|SIN|IND|NOM//obl//6 och//KN//cc//13 begreppen//NN|NEU|PLU|DEF|NOM//conj//11 är//VB|PRS|AKT//cop//16 inte//AB//advmod//16 definierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//6 i//PP//case//18 lag//NN|UTR|SIN|IND|NOM//obl//16 .//MAD//punct//6
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Ur//PP//case//23 en//DT|UTR|SIN|IND//det//23 språklig//JJ|POS|UTR|SIN|IND|NOM//amod//23 synvinkel//NN|UTR|SIN|IND|NOM//obl//29 är//VB|PRS|AKT//cop//29 begreppet//NN|NEU|SIN|DEF|NOM//nmod//26 meddelarskydd//NN|NEU|SIN|IND|NOM//nsubj//29 inte//AB//advmod//29 helt//AB|POS//advmod//29 logiskt//AB|POS//parataxis//6 och//KN//cc//33 inte//AB//advmod//33 heller//AB//advmod//33 enkelt//AB|POS//conj//29 att//IE//mark//35 använda//VB|INF|AKT//acl//33 på//PP//case//39 ett//DT|NEU|SIN|IND//det//39 logiskt//JJ|POS|NEU|SIN|IND|NOM//amod//39 sätt//NN|NEU|SIN|IND|NOM//obl//35 .//MAD//punct//6
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Meddelarskydd//NN|NEU|SIN|IND|NOM//nsubj:pass//42 används//VB|PRS|SFO//parataxis//6 dels//KN//advmod//42 som//KN//mark//46 ett//DT|NEU|SIN|IND//det//46 samlingsnamn//NN|NEU|SIN|IND|NOM//obl//42 på//PP//case//52 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 ovan//AB//advmod//50 nämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//52 yttrandefrihetsrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 regelkomplex//NN|NEU|SIN|IND|NOM//nmod//46 och//KN//cc//57 dels//KN//advmod//57 som//KN//case//57 en//DT|UTR|SIN|IND//det//57 synonym//NN|UTR|SIN|IND|NOM//conj//46 för//PP//case//59 anonymitetsskydd//NN|NEU|SIN|IND|NOM//obl//57 .//MID//punct//6
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Meddelarskyddskommittén//NN|UTR|SIN|DEF|NOM//nsubj//62 konstaterade//VB|PRT|AKT//parataxis//6 i//PP//case//66 sitt//PS|NEU|SIN|DEF//nmod:poss//65 betänkande//NN|NEU|SIN|IND|NOM//nmod//66 Meddelarrätt//PM|NOM//obl//62 (//PAD//punct//66 SOU//PM|NOM//appos//66 1990:12//RG|NOM//nummod//68 )//PAD//punct//66 att//SN//mark//74 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//74 var//VB|PRT|AKT//cop//74 besvärligt//JJ|POS|NEU|SIN|IND|NOM//acl//66 att//IE//mark//76 få//VB|INF|AKT//csubj//74 begreppet//NN|NEU|SIN|DEF|NOM//nmod//78 meddelarskydd//NN|NEU|SIN|IND|NOM//obj//76 att//IE//mark//80 bli//VB|INF|AKT//acl//78 både//KN//cc//82 begripligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//80 och//KN//cc//84 logiskt//AB|POS//conj//82 ,//MID//punct//88 varför//HA//advmod//88 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//88 valde//VB|PRT|AKT//acl:relcl//66 att//IE//mark//90 lansera//VB|INF|AKT//xcomp//88 ett//DT|NEU|SIN|IND//det//93 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//93 begrepp//NN|NEU|SIN|IND|NOM//obj//90 ,//MID//punct//95 meddelarrätt//NN|UTR|SIN|IND|NOM//conj//93 .//MID//punct//62
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Meddelarskyddskommittén//NN|UTR|SIN|DEF|NOM//nsubj//98 ansåg//VB|PRT|AKT//conj//62 bl.a.//AB|AN//advmod//98 att//SN//mark//103 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//103 var//VB|PRT|AKT//cop//103 ologiskt//JJ|POS|NEU|SIN|IND|NOM//ccomp//98 att//SN//mark//106 meddelarfriheten//NN|UTR|SIN|DEF|NOM//nsubj//106 ingick//VB|PRT|AKT//csubj//103 i//PP//case//108 meddelarskyddet//NN|NEU|SIN|DEF|NOM//obl//106 och//KN//cc//114 att//SN//mark//114 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//114 var//VB|PRT|AKT//cop//114 mindre//AB|KOM//advmod//114 lämpligt//JJ|POS|NEU|SIN|IND|NOM//conj//106 att//SN//mark//118 begreppet//NN|NEU|SIN|DEF|NOM//nmod//117 meddelarskydd//NN|NEU|SIN|IND|NOM//nsubj:pass//118 användes//VB|PRT|SFO//advcl//114 i//PP//case//121 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//121 betydelser//NN|UTR|PLU|IND|NOM//obl//118 .//MAD//punct//6
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;I//PP//case//2 denna//DT|UTR|SIN|DEF//det//2 utredning//NN|UTR|SIN|IND|NOM//obl//3 används//VB|PRS|SFO//ROOT//3 begreppet//NN|NEU|SIN|DEF|NOM//nmod//5 meddelarskydd//NN|NEU|SIN|IND|NOM//nsubj:pass//3 som//KN//case//9 ett//DT|NEU|SIN|IND//det//9 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 samlingsnamn//NN|NEU|SIN|IND|NOM//xcomp//3 enligt//PP//case//11 ovan//AB//obl//3 och//KN//cc//15 då//HA//advmod//15 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//15 talas//VB|PRS|SFO//conj//3 om//PP//case//19 ett//DT|NEU|SIN|IND//det//19 förstärkt//PC|PRF|NEU|SIN|IND|NOM//amod//19 meddelarskydd//NN|NEU|SIN|IND|NOM//obl//15 så//AB//advcl//25 är//VB|PRS|AKT//cop//25 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//25 i//PP//case//25 samma//DT|UTR/NEU|SIN/PLU|IND//amod//25 mening//NN|UTR|SIN|IND|NOM//parataxis//3 som//KN//mark//29 i//PP//case//29 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//29 direktiv//NN|NEU|PLU|IND|NOM//acl:cleft//25 ,//MID//punct//25 dvs.//AB|AN//advmod//32 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//44 som//HP|-|-|-//nsubj:pass//34 avses//VB|PRS|SFO//acl:relcl//32 är//VB|PRS|AKT//cop//32 att//SN//mark//39 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 arbetstagares//NN|UTR|PLU|IND|GEN//nmod:poss//39 meddelarskydd//NN|NEU|SIN|IND|NOM//acl//32 i//PP//case//43 förhållande//NN|NEU|SIN|IND|NOM//fixed//40 till//PP//fixed//40 arbetsgivaren//NN|UTR|SIN|DEF|NOM//nmod//39 förstärks//VB|PRS|SFO//advcl//25 .//MID//punct//3
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//50 är//VB|PRS|AKT//cop//50 alltså//AB//advmod//50 inte//AB//advmod//50 fråga//NN|UTR|SIN|IND|NOM//parataxis//3 om//PP//mark//53 att//IE//mark//53 förstärka//VB|INF|AKT//advcl//50 eller//KN//cc//55 förändra//VB|INF|AKT//conj//53 det//DT|NEU|SIN|DEF//det//58 grundlagsreglerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//58 meddelarskyddet//NN|NEU|SIN|DEF|NOM//obj//53 utan//KN//cc//63 i//PP//advmod//63 stället//NN|NEU|SIN|DEF|NOM//fixed//60 att//IE//mark//63 ge//VB|INF|AKT//conj//53 ett//DT|NEU|SIN|IND//det//66 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 skydd//NN|NEU|SIN|IND|NOM//obj//63 i//PP//case//69 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//69 situationer//NN|UTR|PLU|IND|NOM//obl//63 .//MAD//punct//50
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//72 överensstämmer//VB|PRS|AKT//parataxis//50 med//PP//mark//78 hur//HA//advmod//78 utvidgningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//78 av//PP//case//77 meddelarskyddet//NN|NEU|SIN|DEF|NOM//nmod//75 benämnts//VB|SUP|SFO//advcl//72 i//PP//case//81 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 sammanhang//NN|NEU|PLU|IND|NOM//obl//78 ,//MID//punct//50 jfr//VB|AN//parataxis//50 t.ex.//AB|AN//advmod//83 prop//NN|UTR|SIN|IND|NOM//obj//83 .//MAD//punct//50
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;2009/10:81//RG|NOM//nummod//3 .//MID//punct//93
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;När//HA//mark//92 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//92 är//VB|PRS|AKT//cop//92 lämpligt//JJ|POS|NEU|SIN|IND|NOM//advcl//93 används//VB|PRS|SFO//parataxis//3 i//PP//advmod//93 stället//NN|NEU|SIN|DEF|NOM//fixed//94 för//PP//fixed//94 samlingsnamnet//NN|NEU|SIN|DEF|NOM//nmod//98 meddelarskydd//NN|NEU|SIN|IND|NOM//obl//93 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//98 eller//KN//cc//102 de//DT|UTR/NEU|PLU|DEF//det//102 friheter//NN|UTR|PLU|IND|NOM//conj//99 eller//KN//cc//104 förbud//NN|NEU|PLU|IND|NOM//conj//102 som//HP|-|-|-//nsubj:pass//106 avhandlas//VB|PRS|SFO//acl:relcl//104 .//MID//punct//93
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Nedan//AB//advmod//109 följer//VB|PRS|AKT//parataxis//93 en//DT|UTR|SIN|IND//det//112 kortfattad//PC|PRF|UTR|SIN|IND|NOM//amod//112 genomgång//NN|UTR|SIN|IND|NOM//obj//109 av//PP//case//116 meddelarskyddets//NN|NEU|SIN|DEF|GEN//nmod:poss//116 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//116 beståndsdelar//NN|UTR|PLU|IND|NOM//nmod//112 och//KN//cc//119 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//119 funktioner//NN|UTR|PLU|IND|NOM//conj//116 .//MAD//punct//93
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;En//DT|UTR|SIN|IND//det//124 mer//AB|KOM//advmod//123 grundlig//JJ|POS|UTR|SIN|IND|NOM//amod//124 genomgång//NN|UTR|SIN|IND|NOM//nsubj//125 återfinns//VB|PRS|SFO//parataxis//93 i//PP//case//128 avsnitt//NN|NEU|SIN|IND|NOM//nmod//128 3//RG|NOM//obl//125 .//MAD//punct//3
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Var//PN|UTR|SIN|IND|SUB/OBJ//nsubj//3 och//KN//fixed//0 en//PN|UTR|SIN|IND|SUB/OBJ//fixed//0 har//VB|PRS|AKT//aux//35 meddelarfrihet//NN|UTR|SIN|IND|NOM//obj//3 och//KN//cc//6 anskaffarfrihet//NN|UTR|SIN|IND|NOM//conj//4 enligt//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//3 i//PP//case//12 tryckfrihetsförordningen//NN|UTR|SIN|DEF|NOM//nmod//10 ,//MID//punct//14 TF//PM|NOM//conj//12 ,//MID//punct//17 och//KN//cc//17 yttrandefrihetsgrundlagen//NN|UTR|SIN|DEF|NOM//obl//3 ,//MID//punct//19 YGL//PM|NOM//obj//3 .//MAD//punct//3
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Meddelarfriheten//NN|UTR|SIN|DEF|NOM//obj//3 och//KN//cc//23 anskaffarfriheten//NN|UTR|SIN|DEF|NOM//conj//21 ,//MID//punct//21 som//HP|-|-|-//nsubj//27 alltså//AB//advmod//27 gäller//VB|PRS|AKT//acl:relcl//21 för//PP//compound:prt//27 såväl//KN//advmod//30 offentligt//AB|POS//fixed//28 som//KN//mark//33 privat//JJ|POS|UTR|SIN|IND|NOM//amod//33 anställda//NN|UTR|PLU|IND|NOM//obl//27 ,//MID//punct//3 innebär//VB|PRS|AKT//ROOT//35 bl.a.//AB|AN//advmod//35 att//SN//mark//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 är//VB|PRS|AKT//cop//40 möjligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//35 att//IE//mark//42 anskaffa//VB|INF|AKT//csubj//40 och//KN//cc//45 att//IE//mark//45 lämna//VB|INF|AKT//conj//42 uppgifter//NN|UTR|PLU|IND|NOM//obj//45 på//PP//case//49 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 sätt//NN|NEU|PLU|IND|NOM//obl//45 i//PP//case//52 vilket//HD|NEU|SIN|IND//det//52 ämne//NN|NEU|SIN|IND|NOM//obl//45 som//KN//case//54 helst//AB|SUV//advmod//52 för//PP//case//56 publicering//NN|UTR|SIN|IND|NOM//obl//45 i//PP//case//59 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 media//NN|NEU|PLU|IND|NOM//nmod//56 utan//PP//mark//62 att//IE//mark//62 riskera//VB|INF|AKT//advcl//45 efterräkningar//NN|UTR|PLU|IND|NOM//obj//62 från//PP//case//67 det//DT|NEU|SIN|DEF//det//66 allmännas//JJ|POS|UTR/NEU|SIN|DEF|GEN//nmod:poss//67 sida//NN|UTR|SIN|IND|NOM//nmod//63 .//MAD//punct//35
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Meddelare//NN|UTR|PLU|IND|NOM//nsubj//70 har//VB|PRS|AKT//parataxis//35 vidare//AB|KOM//advmod//70 en//DT|UTR|SIN|IND//det//73 rätt//NN|UTR|SIN|IND|NOM//obj//70 till//PP//case//75 anonymitet//NN|UTR|SIN|IND|NOM//nmod//73 (//PAD//punct//73 anonymitetsskyddet//NN|NEU|SIN|DEF|NOM//appos//73 )//PAD//punct//77 som//HP|-|-|-//nsubj:pass//81 huvudsakligen//AB//advmod//81 garanteras//VB|PRS|SFO//acl:relcl//77 genom//PP//mark//86 att//SN//mark//86 journalister//NN|UTR|PLU|IND|NOM//nsubj//86 är//VB|PRS|AKT//cop//86 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//81 att//IE//mark//88 skydda//VB|INF|AKT//xcomp//86 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//90 källor//NN|UTR|PLU|IND|NOM//obj//88 (//PAD//punct//90 källskyddet//NN|NEU|SIN|DEF|NOM//appos//90 )//PAD//punct//70 men//KN//cc//99 också//AB//advmod//99 genom//PP//mark//99 att//SN//mark//99 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//99 finns//VB|PRS|SFO//conj//70 förbud//NN|NEU|PLU|IND|NOM//nsubj//99 för//PP//case//102 myndigheter//NN|UTR|PLU|IND|NOM//obl//99 och//KN//cc//106 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//106 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//106 organ//NN|NEU|PLU|IND|NOM//conj//102 såväl//KN//mark//109 att//IE//mark//109 efterforska//VB|INF|AKT//advcl//99 vem//HP|UTR|SIN|IND//dislocated//113 som//HP|-|-|-//nsubj//113 har//VB|PRS|AKT//aux//113 lämnat//VB|SUP|AKT//ccomp//109 ett//DT|NEU|SIN|IND//det//115 meddelande//NN|NEU|SIN|IND|NOM//obj//113 för//PP//case//117 publicering//NN|UTR|SIN|IND|NOM//nmod//115 (//PAD//punct//117 efterforskningsförbudet//NN|NEU|SIN|DEF|NOM//appos//117 )//PAD//punct//117 som//HP|-|-|-//mark//123 att//IE//mark//123 vidta//VB|INF|AKT//advcl//99 åtgärder//NN|UTR|PLU|IND|NOM//obj//123 som//HP|-|-|-//nsubj//126 medför//VB|PRS|AKT//acl:relcl//124 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//128 konsekvenser//NN|UTR|PLU|IND|NOM//obj//126 för//PP//case//130 meddelaren//NN|UTR|SIN|DEF|NOM//nmod//128 ,//MID//punct//123 till//PP//advmod//134 exempel//NN|NEU|SIN|IND|NOM//fixed//132 uppsägning//NN|UTR|SIN|IND|NOM//obl//123 eller//KN//cc//136 disciplinpåföljd//NN|UTR|SIN|IND|NOM//conj//134 (//PAD//punct//136 repressalieförbudet//NN|NEU|SIN|DEF|NOM//appos//136 )//PAD//punct//138 .//MAD//punct//70
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Efterforsknings-//NN|NEU|-|-|SMS//nsubj//144 och//KN//cc//143 repressalieförbudet//NN|NEU|SIN|DEF|NOM//conj//141 gäller//VB|PRS|AKT//conj//70 alltså//AB//advmod//144 endast//AB//advmod//144 ingrepp//NN|NEU|PLU|IND|NOM//obj//144 från//PP//case//151 det//DT|NEU|SIN|DEF//det//150 allmännas//JJ|POS|UTR/NEU|SIN|DEF|GEN//nmod:poss//151 sida//NN|UTR|SIN|IND|NOM//nmod//147 .//MAD//punct//144
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Privatanställda//NN|UTR|PLU|IND|NOM//amod//154 omfattas//VB|PRS|SFO//parataxis//144 som//KN//mark//156 huvudregel//NN|UTR|SIN|IND|NOM//xcomp//154 inte//AB//advmod//154 i//PP//case//162 förhållande//NN|NEU|SIN|IND|NOM//fixed//158 till//PP//fixed//158 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//162 arbetsgivare//NN|UTR|PLU|IND|NOM//obl//154 av//PP//case//165 det//DT|NEU|SIN|DEF//det//165 skydd//NN|NEU|SIN|IND|NOM//nmod//162 som//HP|-|-|-//obj//169 dessa//DT|UTR/NEU|PLU|DEF//det//168 förbud//NN|NEU|PLU|IND|NOM//nsubj//169 ger//VB|PRS|AKT//acl:relcl//165 .//MAD//punct//70
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Meddelarskyddet//NN|NEU|SIN|DEF|NOM//nsubj//1 innefattar//VB|PRS|AKT//ROOT//1 endast//AB//advmod//1 en//DT|UTR|SIN|IND//det//4 frihet//NN|UTR|SIN|IND|NOM//obj//1 att//IE//mark//9 på//PP//case//8 visst//JJ|POS|NEU|SIN|IND|NOM//amod//8 sätt//NN|NEU|SIN|IND|NOM//obl//9 lämna//VB|INF|AKT//acl//4 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 typer//NN|UTR|PLU|IND|NOM//obj//9 av//PP//case//13 information//NN|UTR|SIN|IND|NOM//nmod//11 till//PP//case//16 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 typer//NN|UTR|PLU|IND|NOM//nmod//13 av//PP//case//18 massmedia//NN|NEU|PLU|IND|NOM//nmod//16 .//MAD//punct//1
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Meddelarskyddet//NN|NEU|SIN|DEF|NOM//nsubj//28 är//VB|PRS|AKT//cop//28 med//PP//case//24 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 ord//NN|NEU|PLU|IND|NOM//obl//28 en//DT|UTR|SIN|IND//det//28 tämligen//AB//advmod//27 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//28 del//NN|UTR|SIN|IND|NOM//parataxis//1 av//PP//case//32 det//DT|NEU|SIN|DEF//det//32 yttrandefrihetsrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 regelkomplexet//NN|NEU|SIN|DEF|NOM//nmod//28 .//MAD//punct//28
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 en//DT|UTR|SIN|IND//det//3 mängd//NN|UTR|SIN|IND|NOM//nmod//4 sätt//NN|NEU|PLU|IND|NOM//nsubj//1 att//IE//mark//6 lämna//VB|INF|AKT//acl//4 ut//PL//compound:prt//6 information//NN|UTR|SIN|IND|NOM//obj//6 eller//KN//cc//10 uttala//VB|INF|AKT//conj//6 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//10 om//PP//case//14 en//DT|UTR|SIN|IND//det//14 verksamhet//NN|UTR|SIN|IND|NOM//obl//10 som//HP|-|-|-//nsubj:pass//17 inte//AB//advmod//17 omfattas//VB|PRS|SFO//acl:relcl//14 av//PP//case//19 meddelarskyddet//NN|NEU|SIN|DEF|NOM//obl:agent//17 .//MAD//punct//1
2.3.1 Kort om meddelarskydd och hur det förhåller sig till andra typer av skydd för dem lämnar ut uppgifter om en verksamhet;Bland//PP//case//22 annat//PN|NEU|SIN|IND|SUB/OBJ//obl//24 är//VB|PRS|AKT//cop//24 spridning//NN|UTR|SIN|IND|NOM//parataxis//1 av//PP//case//26 information//NN|UTR|SIN|IND|NOM//nmod//24 över//PP//case//28 internet//NN|NEU|SIN|DEF|NOM//nmod//26 i//PP//case//30 normalfallet//NN|NEU|SIN|DEF|NOM//nmod//28 inte//AB//advmod//32 skyddad//PC|PRF|UTR|SIN|IND|NOM//acl:cleft//24 .//MAD//punct//24
