Till statsrådet Mats Odell;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 1//RO|NOM//nummod//4 september//NN|UTR|SIN|IND|NOM//obl//1 2005//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//acl//4 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 utredare//NN|UTR|SIN|IND|NOM//obj//7 med//PP//case//12 uppdrag//NN|NEU|SIN|IND|NOM//obl//7 att//IE//mark//14 pröva//VB|INF|AKT//acl//12 om//SN//mark//18 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 är//VB|PRS|AKT//cop//18 lämpligt//JJ|POS|NEU|SIN|IND|NOM//advcl//1 att//SN//mark//28 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 utökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//22 möjligheter//NN|UTR|PLU|IND|NOM//nsubj:pass//28 till//PP//case//25 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 informationsutbyten//NN|NEU|PLU|IND|NOM//nmod//22 mellan//PP//case//27 myndigheter//NN|UTR|PLU|IND|NOM//nmod//25 införs//VB|PRS|SFO//csubj//18 .//MAD//punct//1
7.2 Överväganden;Sammantaget//PC|PRF|NEU|SIN|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 vår//PS|UTR|SIN|DEF//nmod:poss//3 bedömning//NN|UTR|SIN|IND|NOM//nsubj//24 att//SN//mark//8 de//DT|UTR/NEU|PLU|DEF//det//8 utökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 informationsutbyten//NN|NEU|PLU|IND|NOM//acl//3 som//HP|-|-|-//obl//12 vi//PN|UTR|PLU|DEF|SUB//nsubj//12 har//VB|PRS|AKT//aux//12 övervägt//VB|SUP|AKT//acl:relcl//8 och//KN//cc//16 som//HP|-|-|-//obj//16 vi//PN|UTR|PLU|DEF|SUB//nsubj//16 går//VB|PRS|AKT//conj//12 närmare//AB|KOM//advmod//16 in//AB//advmod//22 på//PP//fixed//18 i//PP//case//22 avsnitt//NN|NEU|SIN|IND|NOM//nmod//22 11–15//RG|NOM//obl//16 är//VB|PRS|AKT//cop//24 förenliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//24 med//PP//case//26 kraven//NN|NEU|PLU|DEF|NOM//obl//24 på//PP//case//28 skydd//NN|NEU|SIN|IND|NOM//nmod//26 mot//PP//case//31 oacceptabla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 intrång//NN|NEU|PLU|IND|NOM//nmod//26 i//PP//case//35 den//DT|UTR|SIN|DEF//det//35 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 integriteten//NN|UTR|SIN|DEF|NOM//nmod//31 ,//MID//punct//39 om//PP//case//39 de//DT|UTR/NEU|PLU|DEF//det//39 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj:pass//45 som//HP|-|-|-//obl//42 vi//PN|UTR|PLU|DEF|SUB//nsubj//42 redovisat//VB|SUP|AKT//acl:relcl//39 ovan//AB//advmod//42 är//VB|PRS|AKT//aux:pass//45 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//24 .//MAD//punct//45
7.2 Överväganden;Med//PP//case//49 den//DT|UTR|SIN|DEF//det//49 reglering//NN|UTR|SIN|IND|NOM//obl//57 som//HP|-|-|-//obj//52 vi//PN|UTR|PLU|DEF|SUB//nsubj//52 föreslår//VB|PRS|AKT//acl:relcl//49 i//PP//case//54 avsnitt//NN|NEU|SIN|IND|NOM//nmod//56  //_SP////54 11–15//RG|NOM//obl//52 anser//VB|PRS|AKT//parataxis//45 vi//PN|UTR|PLU|DEF|SUB//nsubj//57 att//SN//mark//62 dessa//DT|UTR/NEU|PLU|DEF//det//61 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj:pass//62 uppfylls//VB|PRS|SFO//ccomp//57 .//MAD//punct//57
7.2 Överväganden;I//PP//case//66 detta//DT|NEU|SIN|DEF//det//66 sammanhang//NN|NEU|SIN|IND|NOM//obl//67 finns//VB|PRS|SFO//conj//57 anledning//NN|UTR|SIN|IND|NOM//nsubj//67 att//IE//mark//70 framhålla//VB|INF|AKT//acl//68 att//SN//mark//75 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//75 är//VB|PRS|AKT//cop//75 av//PP//case//75 betydelse//NN|UTR|SIN|IND|NOM//ccomp//70 för//PP//case//77 kraven//NN|NEU|PLU|DEF|NOM//nmod//75 på//PP//case//79 skydd//NN|NEU|SIN|IND|NOM//nmod//77 för//PP//case//83 den//DT|UTR|SIN|DEF//det//83 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//83 integriteten//NN|UTR|SIN|DEF|NOM//nmod//77 att//SN//mark//92 de//DT|UTR/NEU|PLU|DEF//det//86 myndigheter//NN|UTR|PLU|IND|NOM//nsubj:pass//92 mellan//PP//case//91 vilka//HD|UTR/NEU|PLU|IND//det//91 rutinmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 informationsutbyten//NN|NEU|PLU|IND|NOM//nmod//86 upprättas//VB|PRS|SFO//advcl//67 ,//MID//punct//95 är//VB|PRS|AKT//cop//95 införstådda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//92 med//PP//case//98 vilka//HD|UTR/NEU|PLU|IND//det//98 uppgifter//NN|UTR|PLU|IND|NOM//obl//95 som//HP|-|-|-//nsubj:pass//100 omfattas//VB|PRS|SFO//acl:relcl//98 av//PP//case//102 utbytena//NN|NEU|PLU|DEF|NOM//obl//100 och//KN//cc//107 vad//HP|NEU|SIN|IND//obj//107 dessa//DT|UTR/NEU|PLU|DEF//det//106 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//107 står//VB|PRS|AKT//conj//100 för//PP//compound:prt//107 .//MAD//punct//57
7.2 Överväganden;Berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//111 handläggare//NN|UTR|PLU|IND|NOM//nsubj:pass//117 vid//PP//case//113 myndigheterna//NN|UTR|PLU|DEF|NOM//nmod//111 måste//VB|PRS|AKT//aux//117 genom//PP//case//116 utbildning//NN|UTR|SIN|IND|NOM//obl//117 ges//VB|PRS|SFO//parataxis//57 information//NN|UTR|SIN|IND|NOM//nsubj:pass//117 och//KN//cc//120 kunskaper//NN|UTR|PLU|IND|NOM//conj//118 om//PP//case//122 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//120 samt//KN//cc//127 hur//HA//advmod//127 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//127 som//HP|-|-|-//nsubj:pass//127 inhämtas//VB|PRS|SFO//conj//57 från//PP//case//130 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//130 myndigheter//NN|UTR|PLU|IND|NOM//obl//127 skall//VB|PRS|AKT//aux//132 användas//VB|INF|SFO//conj//57 ,//MID//punct//136 exempelvis//AB//advmod//136 om//PP//case//136 fråga//NN|UTR|SIN|IND|NOM//advmod//132 är//VB|PRS|AKT//cop//136 om//PP//case//139 uppgifter//NN|UTR|PLU|IND|NOM//obl//132 som//HP|-|-|-//nsubj:pass//143 direkt//AB|POS//advmod//143 kan//VB|PRS|AKT//aux//143 läggas//VB|INF|SFO//acl:relcl//139 till//PP//case//148 grund//NN|UTR|SIN|IND|NOM//fixed//144 för//PP//fixed//144 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//148 beräkningar//NN|UTR|PLU|IND|NOM//obl//143 eller//KN//cc//151 om//SN//case//151 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//155 i//PP//case//154 första//RO|NOM//amod//154 hand//NN|UTR|SIN|IND|NOM//nmod//151 utgör//VB|PRS|AKT//conj//57 underlag//NN|NEU|SIN|IND|NOM//obj//155 för//PP//mark//159 att//IE//mark//159 bedöma//VB|INF|AKT//advcl//155 om//SN//mark//164 ett//DT|NEU|SIN|IND//det//162 ärende//NN|NEU|SIN|IND|NOM//nsubj:pass//164 behöver//VB|PRS|AKT//aux//164 utredas//VB|INF|SFO//advcl//159 ytterligare//AB|KOM//advmod//164 .//MAD//punct//24
7.2 Överväganden;Vi//PN|UTR|PLU|DEF|SUB//nsubj//168 förutsätter//VB|PRS|AKT//parataxis//24 att//SN//mark//189 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//171 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//189 ,//MID//punct//171 vid//PP//case//174 upprättandet//NN|NEU|SIN|DEF|NOM//obl//189 av//PP//case//177 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//177 förbindelser//NN|UTR|PLU|IND|NOM//nmod//174 ,//MID//punct//180 genom//PP//case//180 samråd//NN|NEU|SIN|IND|NOM//nmod//174 med//PP//case//182 varandra//PN|UTR/NEU|PLU|DEF|OBJ//nmod//180 och//KN//cc//185 genom//PP//case//185 utbildning//NN|UTR|SIN|IND|NOM//conj//180 och//KN//cc//188 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//188 insatser//NN|UTR|PLU|IND|NOM//conj//185 riktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//168 mot//PP//case//193 den//DT|UTR|SIN|DEF//det//193 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//193 personalen//NN|UTR|SIN|DEF|NOM//obl//189 ser//VB|PRS|AKT//conj//168 till//PL//compound:prt//194 att//SN//mark//201 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//201 i//PP//case//200 detta//DT|NEU|SIN|DEF//det//200 avseende//NN|NEU|SIN|IND|NOM//obl//201 skapas//VB|PRS|SFO//ccomp//194 garantier//NN|UTR|PLU|IND|NOM//obj//201 för//PP//case//204 skyddet//NN|NEU|SIN|DEF|NOM//nmod//202 för//PP//case//208 den//DT|UTR|SIN|DEF//det//208 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//208 integriteten//NN|UTR|SIN|DEF|NOM//nmod//204 .//MAD//punct//168

8 Direktåtkomst till elektroniskt lagrad information;Våra//PS|UTR/NEU|PLU|DEF//nmod:poss//1 bedömningar//NN|UTR|PLU|IND|NOM//nsubj:pass//18 ://MID//punct//1
8 Direktåtkomst till elektroniskt lagrad information;Inom//PP//case//4 flertalet//NN|NEU|SIN|DEF|NOM//obl//18 av//PP//case//7 de//DT|UTR/NEU|PLU|DEF//det//7 informationsutbyten//NN|NEU|PLU|IND|NOM//nmod//4 som//HP|-|-|-//obj//10 vi//PN|UTR|PLU|DEF|SUB//nsubj//10 behandlar//VB|PRS|AKT//acl:relcl//7 i//PP//case//13 avsnitt//NN|NEU|SIN|IND|NOM//nmod//13 11–15//RG|NOM//obl//10 bör//VB|PRS|AKT//aux//18 uppgiftsutlämnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj:pass//18 genom//PP//case//17 direktåtkomst//NN|UTR|SIN|IND|NOM//nmod//15 medges//VB|INF|SFO//ROOT//18 .//MAD//punct//18
8 Direktåtkomst till elektroniskt lagrad information;Om//SN//mark//6 mottagaren//NN|UTR|SIN|DEF|NOM//nsubj//6 i//PP//case//5 ett//DT|NEU|SIN|IND//det//5 elektroniskt//JJ|POS|NEU|SIN|IND|NOM//amod//5 informationsutbyte//NN|NEU|SIN|IND|NOM//nmod//1 saknar//VB|PRS|AKT//advcl//18 rättslig//JJ|POS|UTR|SIN|IND|NOM//amod//8 befogenhet//NN|UTR|SIN|IND|NOM//obj//6 att//IE//mark//12 genom//PP//case//11 direktåtkomst//NN|UTR|SIN|IND|NOM//obl//12 inhämta//VB|INF|AKT//acl//8 personuppgifter//NN|UTR|PLU|IND|NOM//obj//12 ,//MID//punct//6 kan//VB|PRS|AKT//aux//18 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//18 inte//AB//advmod//18 anses//VB|INF|SFO//ROOT//18 förvarade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//18 hos//PP//case//21 mottagaren//NN|UTR|SIN|DEF|NOM//obl//19 ,//MID//punct//29 även//AB//mark//29 om//SN//fixed//23 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//29 tekniskt//AB|POS//advmod//27 sett//PC|PRF|NEU|SIN|IND|NOM//amod//25 skulle//VB|PRT|AKT//aux//29 ha//VB|INF|AKT//advcl//18 tillgång//NN|UTR|SIN|IND|NOM//obj//29 till//PP//case//32 uppgifterna//NN|UTR|PLU|DEF|NOM//nmod//30 .//MAD//punct//18
8 Direktåtkomst till elektroniskt lagrad information;Uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//39 är//VB|PRS|AKT//cop//39 därmed//AB//advmod//39 inte//AB//advmod//39 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//39 upptagningar//NN|UTR|PLU|IND|NOM//nsubj//55 som//HP|-|-|-//nsubj//43 är//VB|PRS|AKT//cop//43 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//43 handling//NN|UTR|SIN|IND|NOM//acl:relcl//39 hos//PP//case//45 mottagaren//NN|UTR|SIN|DEF|NOM//nmod//43 .//MAD//punct//39
8 Direktåtkomst till elektroniskt lagrad information;En//DT|UTR|SIN|IND//det//48 direktåtkomst//NN|UTR|SIN|IND|NOM//nsubj//49 utformad//PC|PRF|UTR|SIN|IND|NOM//amod//39 på//PP//case//52 det//DT|NEU|SIN|DEF//det//52 sätt//NN|NEU|SIN|IND|NOM//obl//49 vi//PN|UTR|PLU|DEF|SUB//nsubj//54 föreslår//VB|PRS|AKT//acl:relcl//52 innebär//VB|PRS|AKT//parataxis//18 inte//AB//advmod//55 att//SN//mark//61 tillgängligheten//NN|UTR|SIN|DEF|NOM//nsubj//61 till//PP//case//60 uppgifterna//NN|UTR|PLU|DEF|NOM//nmod//58 ökar//VB|PRS|AKT//ccomp//55 .//MAD//punct//18
8 Direktåtkomst till elektroniskt lagrad information;Bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//17 om//PP//case//2 sökbegrepp//NN|NEU|PLU|IND|NOM//nmod//0 i//PP//case//4 lagar//NN|UTR|PLU|IND|NOM//nmod//2 och//KN//cc//6 förordningar//NN|UTR|PLU|IND|NOM//conj//4 som//HP|-|-|-//nsubj:pass//8 tillämpas//VB|PRS|SFO//acl:relcl//6 vid//PP//case//10 behandling//NN|UTR|SIN|IND|NOM//obl//8 av//PP//case//12 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//10 i//PP//case//16 viss//JJ|POS|UTR|SIN|IND|NOM//amod//16 angiven//PC|PRF|UTR|SIN|IND|NOM//amod//16 verksamhet//NN|UTR|SIN|IND|NOM//nmod//10 gäller//VB|PRS|AKT//ROOT//17 ,//MID//punct//17 även//AB//advmod//22 utan//PP//case//22 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//22 reglering//NN|UTR|SIN|IND|NOM//obl//17 ,//MID//punct//27 vid//PP//case//27 annan//JJ|POS|UTR|SIN|IND|NOM//amod//26 myndighets//NN|UTR|SIN|IND|GEN//nmod:poss//27 direktåtkomst//NN|UTR|SIN|IND|NOM//conj//22 till//PP//case//29 uppgifterna//NN|UTR|PLU|DEF|NOM//nmod//27 .//MAD//punct//17
8 Direktåtkomst till elektroniskt lagrad information;Inte//AB//advmod//32 heller//AB//advmod//17 i//PP//case//35 detta//DT|NEU|SIN|DEF//det//35 avseende//NN|NEU|SIN|IND|NOM//obl//17 innebär//VB|PRS|AKT//advcl//17 direktåtkomst//NN|UTR|SIN|IND|NOM//obj//36 att//SN//mark//46 tillgängligheten//NN|UTR|SIN|DEF|NOM//nsubj//46 till//PP//case//41 uppgifter//NN|UTR|PLU|IND|NOM//nmod//39 hos//PP//case//45 den//DT|UTR|SIN|DEF//det//45 utlämnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 myndigheten//NN|UTR|SIN|DEF|NOM//nmod//41 ökar//VB|PRS|AKT//ccomp//36 .//MAD//punct//17
8 Direktåtkomst till elektroniskt lagrad information;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 har//VB|PRS|AKT//aux//5 i//PP//case//4 avsnitt//NN|NEU|SIN|IND|NOM//nmod//4 6//RG|NOM//obl//5 redovisat//VB|SUP|AKT//advcl//38 de//DT|UTR/NEU|PLU|DEF//det//7 skäl//NN|NEU|PLU|IND|NOM//obj//5 som//HP|-|-|-//nsubj//9 talar//VB|PRS|AKT//acl:relcl//7 för//PP//case//12 utökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//12 möjligheter//NN|UTR|PLU|IND|NOM//obl//9 till//PP//case//15 elektroniskt//JJ|POS|NEU|SIN|IND|NOM//amod//15 informationsutbyte//NN|NEU|SIN|IND|NOM//nmod//12 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//18 av//PP//case//18 metoden//NN|UTR|SIN|DEF|NOM//obl//9 för//PP//case//22 det//DT|NEU|SIN|DEF//det//22 elektroniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 uppgiftsutlämnandet//NN|NEU|SIN|DEF|NOM//nmod//18 .//MAD//punct//5
8 Direktåtkomst till elektroniskt lagrad information;I//PP//case//27 fråga//NN|UTR|SIN|IND|NOM//fixed//24 om//PP//case//27 direktåtkomst//NN|UTR|SIN|IND|NOM//obl//28 finns//VB|PRS|SFO//parataxis//5 emellertid//AB//advmod//28 skäl//NN|NEU|PLU|IND|NOM//nsubj//28 för//PP//case//33 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 överväganden//NN|NEU|PLU|IND|NOM//obl//28 .//MAD//punct//28
8 Direktåtkomst till elektroniskt lagrad information;I//PP//case//37 detta//DT|NEU|SIN|DEF//det//37 avsnitt//NN|NEU|SIN|IND|NOM//obl//38 går//VB|PRS|AKT//ROOT//38 vi//PN|UTR|PLU|DEF|SUB//nsubj//38 därför//AB//advmod//38 närmare//AB|KOM//advmod//38 in//AB//case//44 på//PP//fixed//42 frågan//NN|UTR|SIN|DEF|NOM//obl//38 om//PP//case//46 möjligheten//NN|UTR|SIN|DEF|NOM//nmod//44 att//IE//mark//52 inom//PP//case//51 nu//AB//advmod//50 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 informationsutbyten//NN|NEU|PLU|IND|NOM//obl//52 lämna//VB|INF|AKT//acl//46 ut//PL//compound:prt//52 information//NN|UTR|SIN|IND|NOM//obj//52 genom//PP//case//57 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//57 åtkomst//NN|UTR|SIN|IND|NOM//obl//52 .//MAD//punct//38
8 Direktåtkomst till elektroniskt lagrad information;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 inleder//VB|PRS|AKT//ROOT//1 avsnittet//NN|NEU|SIN|DEF|NOM//obj//1 med//PP//case//6 en//DT|UTR|SIN|IND//det//6 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//6 bakgrund//NN|UTR|SIN|IND|NOM//nmod//2 .//MAD//punct//1
8 Direktåtkomst till elektroniskt lagrad information;Därefter//AB//advmod//9 redovisar//VB|PRS|AKT//parataxis//1 vi//PN|UTR|PLU|DEF|SUB//nsubj//9 de//DT|UTR/NEU|PLU|DEF//det//12 överväganden//NN|NEU|PLU|IND|NOM//obj//9 som//HP|-|-|-//nsubj//14 gäller//VB|PRS|AKT//acl:relcl//12 generellt//AB|POS//advmod//14 för//PP//case//19 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//19 de//DT|UTR/NEU|PLU|DEF//det//19 informationsutbyten//NN|NEU|PLU|IND|NOM//obl//14 som//HP|-|-|-//obj//22 vi//PN|UTR|PLU|DEF|SUB//nsubj//22 utrett//VB|SUP|AKT//acl:relcl//19 där//HA//advmod//32 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//32 att//IE//mark//26 lämna//VB|INF|AKT//acl//24 ut//PL//compound:prt//26 uppgifter//NN|UTR|PLU|IND|NOM//obj//26 genom//PP//case//30 direktåtkomst//NN|UTR|SIN|IND|NOM//obl//26 är//VB|PRS|AKT//cop//32 aktuell//JJ|POS|UTR|SIN|IND|NOM//ccomp//22 .//MAD//punct//9
8 Direktåtkomst till elektroniskt lagrad information;I//PP//case//36 avsnitt//NN|NEU|SIN|IND|NOM//nmod//36 11–15//RG|NOM//obl//37 går//VB|PRS|AKT//parataxis//9 vi//PN|UTR|PLU|DEF|SUB//nsubj//37 närmare//AB|KOM//advmod//37 in//AB//advmod//45 på//PP//case//45 specifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 utökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//45 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 informationsutbyten//NN|NEU|PLU|IND|NOM//obl//37 som//HP|-|-|-//obj//49 vi//PN|UTR|PLU|DEF|SUB//nsubj//49 har//VB|PRS|AKT//aux//49 övervägt//VB|SUP|AKT//acl:relcl//45 .//MAD//punct//37
8 Direktåtkomst till elektroniskt lagrad information;Vi//PN|UTR|PLU|DEF|SUB//nsubj//52 behandlar//VB|PRS|AKT//parataxis//37 där//HA//advmod//52 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 informationsutbyten//NN|NEU|PLU|IND|NOM//obj//52 där//AB//advmod//52
8 Direktåtkomst till elektroniskt lagrad information;Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//31 (//PAD//punct//0 avsnitt//NN|NEU|SIN|IND|NOM//nmod//3 11//RG|NOM//appos//0 )//PAD//punct//0 ,//MID//punct//6 arbetslöshetskassorna//NN|UTR|PLU|DEF|NOM//conj//0 (//PAD//punct//6 avsnitt//NN|NEU|SIN|IND|NOM//nmod//9 12//RG|NOM//nmod//6 )//PAD//punct//6 ,//MID//punct//12 SPV//PM|NOM//conj//0 (//PAD//punct//12 avsnitt//NN|NEU|SIN|IND|NOM//nmod//15 13//RG|NOM//nmod//12 )//PAD//punct//0 ,//MID//punct//18 KFM//PM|NOM//conj//0 (//PAD//punct//18 avsnitt//NN|NEU|SIN|IND|NOM//nmod//21 14//RG|NOM//nmod//18 )//PAD//punct//18 och//KN//cc//25 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//25 socialnämnder//NN|UTR|PLU|IND|NOM//conj//0 (//PAD//punct//25 avsnitt//NN|NEU|SIN|IND|NOM//nmod//28 15//RG|NOM//appos//25 )//PAD//punct//0 är//VB|PRS|AKT//cop//31 mottagare//NN|UTR|SIN|IND|NOM//ROOT//31 av//PP//case//33 information//NN|UTR|SIN|IND|NOM//nmod//31 som//HP|-|-|-//nsubj:pass//35 inhämtas//VB|PRS|SFO//acl:relcl//33 elektroniskt//AB|POS//advmod//35 från//PP//case//39 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 myndigheter//NN|UTR|PLU|IND|NOM//obl//35 .//MAD//punct//31
8 Direktåtkomst till elektroniskt lagrad information;I//PP//case//43 dessa//DT|UTR/NEU|PLU|DEF//det//43 avsnitt//NN|NEU|PLU|IND|NOM//obl//44 kommer//VB|PRS|AKT//aux//50 vi//PN|UTR|PLU|DEF|SUB//nsubj//50 i//PP//case//48 flertalet//NN|NEU|SIN|DEF|NOM//nmod//48 fall//NN|NEU|PLU|IND|NOM//obl//50 att//IE//mark//50 hänvisa//VB|INF|AKT//parataxis//31 till//PP//case//53 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//53 överväganden//NN|NEU|PLU|IND|NOM//obl//50 i//PP//case//58 det//DT|NEU|SIN|DEF//det//58 nu//AB//advmod//57 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//58 avsnittet//NN|NEU|SIN|DEF|NOM//nmod//53 men//KN//cc//61 vi//PN|UTR|PLU|DEF|SUB//nsubj//61 redogör//VB|PRS|AKT//conj//31 också//AB//advmod//61 för//PP//case//65 de//DT|UTR/NEU|PLU|DEF//det//65 överväganden//NN|NEU|PLU|IND|NOM//obl//61 om//PP//case//67 direktåtkomst//NN|UTR|SIN|IND|NOM//nmod//65 som//HP|-|-|-//nsubj//70 är//VB|PRS|AKT//cop//70 specifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//67 för//PP//case//73 det//DT|NEU|SIN|DEF//det//73 informationsutbyte//NN|NEU|SIN|IND|NOM//obl//70 som//HP|-|-|-//nsubj:pass//75 behandlas//VB|PRS|SFO//acl:relcl//73 i//PP//case//78 respektive//AB//amod//78 avsnitt//NN|NEU|SIN|IND|NOM//obl//75 .//MAD//punct//31

8.1 Bakgrund;Den//DT|UTR|SIN|DEF//det//2 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 innebörden//NN|UTR|SIN|DEF|NOM//nsubj//45 av//PP//case//5 begreppet//NN|NEU|SIN|DEF|NOM//nmod//5 direktåtkomst//NN|UTR|SIN|IND|NOM//nmod//2 är//VB|PRS|AKT//cop//2 ,//MID//punct//11 som//HA//obj//11 vi//PN|UTR|PLU|DEF|SUB//nsubj//11 närmare//AB|KOM//advmod//11 redogjort//VB|SUP|AKT//acl:relcl//2 för//PP//advmod//11 i//PP//case//15 avsnitt//NN|NEU|SIN|IND|NOM//nmod//15 5//RG|NOM//obl//11 ,//MID//punct//2 att//SN//mark//20 information//NN|UTR|SIN|IND|NOM//nsubj//20 är//VB|PRS|AKT//cop//20 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//acl//2 för//PP//case//23 en//DT|UTR|SIN|IND//det//23 användare//NN|UTR|SIN|IND|NOM//obl//20 så//AB//mark//31 att//SN//fixed//24 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//31 på//PP//case//29 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//29 hand//NN|UTR|SIN|IND|NOM//obl//31 kan//VB|PRS|AKT//aux//31 söka//VB|INF|AKT//advcl//20 i//PP//case//33 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//31 och//KN//cc//35 få//VB|INF|AKT//conj//31 svar//NN|NEU|PLU|IND|NOM//obj//35 på//PP//case//38 frågor//NN|UTR|PLU|IND|NOM//obl//35 ,//MID//punct//2 dock//KN//advmod//45 utan//PP//mark//45 att//IE//mark//45 själv//JJ|POS|UTR|SIN|IND|NOM//advmod//45 kunna//VB|INF|AKT//aux//45 bearbeta//VB|INF|AKT//ROOT//45 eller//KN//cc//50 på//PP//case//49 annat//JJ|POS|NEU|SIN|IND|NOM//amod//49 sätt//NN|NEU|SIN|IND|NOM//obl//50 påverka//VB|INF|AKT//conj//45 innehållet//NN|NEU|SIN|DEF|NOM//obj//50 hos//PP//case//53 utlämnaren//NN|UTR|SIN|DEF|NOM//nmod//51 .//MAD//punct//45
