Ökad säkerhet i domsto l ;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 säkerhet//NN|UTR|SIN|IND|NOM//nmod//2 i//PP//case//6 domstol//NN|UTR|SIN|IND|NOM//nmod//4
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;Många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 gånger//NN|UTR|PLU|IND|NOM//obj//25 hade//VB|PRT|AKT//aux//25 syftet//NN|NEU|SIN|DEF|NOM//nsubj//25 dock//AB//advmod//25 varit//VB|SUP|AKT//cop//25 oklart//JJ|POS|NEU|SIN|IND|NOM//parataxis//9 .//MAD//punct//9
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;En//DT|UTR|SIN|IND//det//1 iakttagelse//NN|UTR|SIN|IND|NOM//ROOT//1 som//HP|-|-|-//nsubj:pass//3 gjordes//VB|PRT|SFO//acl:relcl//1 var//VB|PRT|AKT//cop//1 att//SN//mark//13 förövaren//NN|UTR|SIN|DEF|NOM//nsubj:pass//13 bara//AB//advmod//13 i//PP//case//11 ett//DT|NEU|SIN|IND//det//10 fåtal//NN|NEU|SIN|IND|NOM//nmod//11 fall//NN|NEU|PLU|IND|NOM//obl//13 kunde//VB|PRT|AKT//aux//13 hänföras//VB|INF|SFO//ccomp//4 till//PP//case//19 en//DT|UTR|SIN|IND//det//16 ”//JJ|POS|UTR|SIN|IND|NOM//nmod//19 nynazistisk//JJ|POS|UTR|SIN|IND|NOM//amod//19 ”//PAD//punct//17 gruppering//NN|UTR|SIN|IND|NOM//obl//13 ,//MID//punct//24 ett//DT|NEU|SIN|IND//det//24 kriminellt//JJ|POS|NEU|SIN|IND|NOM//amod//24 s.k.//AB|AN//amod//24 mc-gäng//NN|NEU|SIN|IND|NOM//conj//19 eller//KN//cc//28 annan//JJ|POS|UTR|SIN|IND|NOM//amod//28 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//28 brottslighet//NN|UTR|SIN|IND|NOM//conj//19 .//MAD//punct//1
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;I//PP//case//3 cirka//AB//advmod//2 40//RG|NOM//nummod//3 procent//NN|UTR|PLU|IND|NOM//obl//8 av//PP//case//5 fallen//NN|NEU|PLU|DEF|NOM//nmod//3 hade//VB|PRT|AKT//aux//8 polisanmälan//NN|UTR|SIN|DEF|NOM//nsubj//8 skett//VB|SUP|AKT//ROOT//8 .//MAD//punct//8
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;I//PP//case//12 25//RG|NOM//nummod//12 procent//NN|UTR|PLU|IND|NOM//obl//19 av//PP//case//16 de//DT|UTR/NEU|PLU|DEF//det//16 anmälda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 ärendena//NN|NEU|PLU|DEF|NOM//nmod//12 hade//VB|PRT|AKT//aux//19 anmälan//NN|UTR|SIN|DEF|NOM//nsubj//19 lett//VB|SUP|AKT//parataxis//8 till//PP//case//21 åtal//NN|NEU|SIN|IND|NOM//obl//19 och//KN//cc//23 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//conj//21 .//MAD//punct//8
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;Enkätundersökningen//NN|UTR|SIN|DEF|NOM//nsubj//1 visade//VB|PRT|AKT//ROOT//1 också//AB//advmod//1 att//SN//mark//7 33//RG|NOM//nummod//5 domstolar//NN|UTR|PLU|IND|NOM//nsubj//7 hade//VB|PRT|AKT//aux//7 utsatts//VB|SUP|SFO//ccomp//1 för//PP//case//9 inbrott//NN|NEU|SIN|IND|NOM//obl//7 ,//MID//punct//11 22//RG|NOM//conj//9 för//PP//case//13 inbrottsförsök//NN|NEU|SIN|IND|NOM//nmod//11 ,//MID//punct//15 54//RG|NOM//appos//7 för//PP//case//17 skadegörelse//NN|UTR|SIN|IND|NOM//nmod//15 ,//MID//punct//19 22//RG|NOM//conj//17 för//PP//case//21 bombhot//NN|NEU|SIN|IND|NOM//nmod//19 och//KN//cc//23 24//RG|NOM//conj//21 för//PP//case//26 annan//JJ|POS|UTR|SIN|IND|NOM//amod//26 brottslighet//NN|UTR|SIN|IND|NOM//obl//19 .//MAD//punct//1
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;Av//PP//case//1 enkätresultaten//NN|NEU|PLU|DEF|NOM//obl//3 kunde//VB|PRT|AKT//aux//3 utläsas//VB|INF|SFO//ROOT//3 att//SN//mark//11 domstolens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 anställda//NN|UTR|PLU|IND|NOM//nsubj//11 i//PP//case//9 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 fall//NN|NEU|PLU|IND|NOM//nmod//6 hade//VB|PRT|AKT//aux//11 upplevt//VB|SUP|AKT//ccomp//3 att//SN//mark//18 ordningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//18 i//PP//case//17 samband//NN|NEU|SIN|IND|NOM//fixed//14 med//PP//case//17 förhandlingar//NN|UTR|PLU|IND|NOM//nmod//13 försämrats//VB|SUP|SFO//ccomp//11 med//PP//case//20 tiden//NN|UTR|SIN|DEF|NOM//obl//18 ,//MID//punct//11 men//KN//cc//34 även//AB//mark//34 att//SN//fixed//23 ordningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//34 utanför//PP//case//27 rättssalarna//NN|UTR|PLU|DEF|NOM//nmod//25 ,//MID//punct//31 i//PP//case//31 allmänhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//31 utrymmen//NN|NEU|PLU|IND|NOM//nmod//25 ,//MID//punct//25 generellt//AB|POS//advmod//34 upplevdes//VB|PRT|SFO//conj//11 som//KN//mark//36 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//34 än//KN//mark//38 tidigare//AB|KOM//advcl//34 .//MAD//punct//3
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;Endast//AB//advmod//2 de//DT|UTR/NEU|PLU|DEF//det//2 domstolar//NN|UTR|PLU|IND|NOM//nsubj//12 som//HP|-|-|-//nsubj//4 handlagt//VB|SUP|AKT//acl:relcl//2 mål//NN|NEU|SIN|IND|NOM//obj//4 där//HA//advmod//11 ”//PAD//punct//8 nynazister//NN|UTR|PLU|IND|NOM//nsubj:pass//11 ”//PM|NOM//punct//8 varit//VB|SUP|AKT//cop//11 inblandade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//5 såg//VB|PRT|AKT//ROOT//12 nynazismen//NN|UTR|SIN|DEF|NOM//obj//12 som//KN//mark//17 ett//DT|NEU|SIN|IND//det//17 reellt//JJ|POS|NEU|SIN|IND|NOM//amod//17 hot//NN|NEU|SIN|IND|NOM//xcomp//12 mot//PP//case//19 domstolarna//NN|UTR|PLU|DEF|NOM//nmod//17 ,//MID//punct//24 medan//SN//mark//24 några//DT|UTR/NEU|PLU|IND//det//23 domstolar//NN|UTR|PLU|IND|NOM//nsubj//24 gav//VB|PRT|AKT//advcl//12 uttryck//NN|NEU|SIN|IND|NOM//obj//24 för//PP//case//28 viss//JJ|POS|UTR|SIN|IND|NOM//amod//28 oro//NN|UTR|SIN|IND|NOM//obl//24 inför//PP//case//31 den//DT|UTR|SIN|DEF//det//31 våldsanvändning//NN|UTR|SIN|IND|NOM//obl//24 som//HP|-|-|-//nsubj:pass//33 tycktes//VB|PRT|SFO//acl:relcl//31 ske//VB|INF|AKT//xcomp//33 inom//PP//case//37 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 vegangrupper//NN|UTR|PLU|IND|NOM//obl//34 och//KN//cc//39 grupperingar//NN|UTR|PLU|IND|NOM//conj//37 inom//PP//case//43 den//DT|UTR|SIN|DEF//det//43 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//43 ytterlighetsvänstern//NN|UTR|SIN|DEF|NOM//nmod//39 .//MAD//punct//12
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//46 framhölls//VB|PRT|SFO//parataxis//12 samtidigt//AB//mark//50 att//SN//fixed//47 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//50 saknades//VB|PRT|SFO//advcl//46 information//NN|UTR|SIN|IND|NOM//nsubj:pass//50 som//HP|-|-|-//nsubj//53 tydde//VB|PRT|AKT//acl:relcl//51 på//PP//mark//61 att//SN//mark//61 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 terroristgrupper//NN|UTR|PLU|IND|NOM//nsubj//61 på//PP//case//60 något//DT|NEU|SIN|IND//det//60 sätt//NN|NEU|SIN|IND|NOM//nmod//57 visat//VB|SUP|AKT//ccomp//53 intresse//NN|NEU|SIN|IND|NOM//obj//61 för//PP//case//66 det//DT|NEU|SIN|DEF//det//66 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//66 domstolsväsendet//NN|NEU|SIN|DEF|NOM//nmod//62 .//MAD//punct//46
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;"Säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nsubj//3 och//KN//cc//2 Riksåklagaren//PM|NOM//conj//0 bidrog//VB|PRT|AKT//ROOT//3 med//PP//case//5 information//NN|UTR|SIN|IND|NOM//obl//3 som//HP|-|-|-//nsubj//7 gav//VB|PRT|AKT//acl:relcl//5 vid//PP//case//9 handen//NN|UTR|SIN|DEF|NOM//obl//7 att//SN//mark//11 hot//NN|NEU|PLU|IND|NOM//xcomp//3 från//PP//case//14 kriminella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 grupper//NN|UTR|PLU|IND|NOM//nmod//11 hade//VB|PRT|AKT//aux//16 aktualiserats//VB|SUP|SFO//conj//3 allt//AB//advmod//18 oftare//AB|KOM//advmod//16 de//DT|UTR/NEU|PLU|DEF//det//21 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//21 åren//NN|NEU|PLU|DEF|NOM//obl//16 i//PP//case//23 relation//NN|UTR|SIN|IND|NOM//obl//16 till//PP//case//25 representanter//NN|UTR|PLU|IND|NOM//obl//16 för//PP//case//27 rättsväsendet//NN|NEU|SIN|DEF|NOM//nmod//25 ;//MID//punct//3"
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;tidigare//AB|KOM//advmod//30 hade//VB|PRT|AKT//aux//46 dessa//DT|UTR/NEU|PLU|DEF//det//32 grupper//NN|UTR|PLU|IND|NOM//obj//30 enligt//PP//case//35 samma//DT|UTR/NEU|SIN/PLU|IND//det//35 källor//NN|UTR|PLU|IND|NOM//obl//37 främst//AB|SUV//advmod//37 intresserat//VB|SUP|AKT//acl//32 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//37 för//PP//case//40 vittnen//NN|NEU|PLU|IND|NOM//obl//37 och//KN//cc//42 målsägande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//40 .//MAD//punct//37
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;I//PP//case//45 propositionen//NN|UTR|SIN|DEF|NOM//obl//46 framhölls//VB|PRT|SFO//parataxis//3 att//SN//mark//50 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//50 hade//VB|PRT|AKT//aux//50 uppstått//VB|SUP|AKT//ccomp//46 ett//DT|NEU|SIN|IND//det//52 intresse//NN|NEU|SIN|IND|NOM//obj//50 av//PP//mark//55 att//IE//mark//55 skrämma//VB|INF|AKT//acl//52 och//KN//cc//57 hota//VB|INF|AKT//conj//55 poliser//NN|UTR|PLU|IND|NOM//obj//57 ,//MID//punct//60 åklagare//NN|UTR|PLU|IND|NOM//conj//58 och//KN//cc//63 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 personer//NN|UTR|PLU|IND|NOM//conj//58 som//HP|-|-|-//nsubj//66 är//VB|PRS|AKT//aux:pass//66 involverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//63 i//PP//case//68 rättsprocessen//NN|UTR|SIN|DEF|NOM//obl//66 ,//MID//punct//74 inte//AB//advmod//74 minst//AB|SUV//advmod//74 i//PP//case//74 södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 Sverige//PM|NOM//appos//52 .//MAD//punct//3
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;Kriminella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 mc-gäng//NN|NEU|PLU|IND|NOM//nsubj//82 och//KN//cc//79 personer//NN|UTR|PLU|IND|NOM//conj//77 i//PP//case//81 mc-miljön//NN|UTR|SIN|DEF|NOM//nmod//79 påstods//VB|PRT|SFO//conj//3 ligga//VB|INF|AKT//xcomp//82 bakom//PL//case//85 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//83 i//PP//case//88 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 fall//NN|NEU|PLU|IND|NOM//obl//83 .//MAD//punct//3
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;Brotten//NN|NEU|PLU|DEF|NOM//nsubj:pass//93 hade//VB|PRT|AKT//aux//93 oftast//AB|SUV//advmod//93 riktats//VB|SUP|SFO//parataxis//3 mot//PP//case//95 polismän//NN|UTR|PLU|IND|NOM//obl//93 ,//MID//punct//102 men//KN//cc//102 även//AB//advmod//99 åklagare//NN|UTR|SIN|IND|NOM//nsubj//102 hade//VB|PRT|AKT//aux//102 varit//VB|SUP|AKT//cop//102 utsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//93 .//MAD//punct//3
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;De//DT|UTR/NEU|PLU|DEF//det//105 domstolar//NN|UTR|PLU|IND|NOM//nsubj//114 som//HP|-|-|-//nsubj//108 hade//VB|PRT|AKT//aux//108 handlagt//VB|SUP|AKT//acl:relcl//105 mål//NN|NEU|SIN|IND|NOM//obj//108 i//PP//case//112 vilka//HD|UTR/NEU|PLU|IND//det//112 mc-gäng//NN|NEU|PLU|IND|NOM//obl//108 varit//VB|SUP|AKT//cop//114 involverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//3 såg//VB|PRT|AKT//xcomp//114 enligt//PP//case//117 enkätundersökningen//NN|UTR|SIN|DEF|NOM//obl//115 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//115 som//KN//mark//122 ett//DT|NEU|SIN|IND//det//122 reellt//JJ|POS|NEU|SIN|IND|NOM//amod//122 hot//NN|NEU|SIN|IND|NOM//acl:relcl//118 .//MAD//punct//3
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;Enligt//PP//case//1 vad//HP|NEU|SIN|IND//dislocated//3 som//HP|-|-|-//nsubj//3 sägs//VB|PRS|SFO//advcl//6 i//PP//case//5 propositionen//NN|UTR|SIN|DEF|NOM//obl//3 ansågs//VB|PRT|SFO//advcl//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 svårt//AB|POS//xcomp//6 att//IE//mark//10 bedöma//VB|INF|AKT//acl//8 vilken//HD|UTR|SIN|IND//det//13 risk//NN|UTR|SIN|IND|NOM//amod//13 personer//NN|UTR|PLU|IND|NOM//obj//10 med//PP//case//16 psykiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 problem//NN|NEU|PLU|IND|NOM//nmod//13 utgör//VB|PRS|AKT//ROOT//17 för//PP//case//20 domstolens//NN|UTR|SIN|DEF|GEN//nmod:poss//20 anställda//NN|UTR|PLU|IND|NOM//obl//17 och//KN//cc//22 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//20 som//HP|-|-|-//nsubj:pass//24 vistas//VB|PRS|SFO//acl:relcl//22 i//PP//case//26 domstolen//NN|UTR|SIN|DEF|NOM//obl//24 .//MAD//punct//17
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;Här//AB//advmod//29 hänvisades//VB|PRT|SFO//parataxis//17 till//PP//compound:prt//29 att//SN//mark//42 en//DT|UTR|SIN|IND//det//33 rättsprocess//NN|UTR|SIN|IND|NOM//nsubj//42 och//KN//cc//35 händelser//NN|UTR|PLU|IND|NOM//conj//33 som//HP|-|-|-//nsubj//37 orsakat//VB|SUP|AKT//acl:relcl//35 denna//PN|UTR|SIN|DEF|SUB/OBJ//obj//37 kan//VB|PRS|AKT//aux//42 vara//VB|INF|AKT//cop//42 utlösande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 faktorer//NN|UTR|PLU|IND|NOM//obl//29 för//PP//case//45 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//45 labilitet//NN|UTR|SIN|IND|NOM//nmod//42 .//MAD//punct//17
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 var//VB|PRT|AKT//ROOT//1 dock//AB//advmod//1 ”//PAD//punct//4 rättshaveristerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//24 ”//RG|NOM//punct//4 som//HP|-|-|-//nsubj:pass//10 av//PP//case//9 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 domstolar//NN|UTR|PLU|IND|NOM//nmod//6 ansågs//VB|PRT|SFO//acl:relcl//4 utgöra//VB|INF|AKT//xcomp//10 det//DT|NEU|SIN|DEF//det//14 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//14 hotet//NN|NEU|SIN|DEF|NOM//obj//11 .//MAD//punct//4
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;Även//AB//advmod//17 parter//NN|UTR|PLU|IND|NOM//appos//4 i//PP//case//19 mål//NN|NEU|PLU|IND|NOM//nmod//17 och//KN//cc//21 anhöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//19 till//PP//case//23 parter//NN|UTR|PLU|IND|NOM//nmod//17 bedömdes//VB|PRT|SFO//ccomp//1 utgöra//VB|INF|AKT//xcomp//24 ett//DT|NEU|SIN|IND//det//28 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 hot//NN|NEU|SIN|IND|NOM//obj//25 än//KN//case//30 extremister//NN|UTR|PLU|IND|NOM//nmod//28 och//KN//cc//32 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//33 brottslighet//NN|UTR|SIN|IND|NOM//conj//30 .//MAD//punct//1
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;"Hoten//NN|UTR|SIN|DEF|NOM//nsubj//36 ansågs//VB|PRT|SFO//parataxis//1 vara//VB|INF|AKT//cop//38 svåridentifierbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//36 ;//MID//punct//1"
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//45 kunde//VB|PRT|AKT//aux//45 enligt//PP//case//43 undersökningsresultaten//NN|UTR|SIN|DEF|NOM//obl//45 vara//VB|INF|AKT//cop//45 kopplade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//1 till//PP//case//50 exempelvis//AB//advmod//50 en//DT|UTR|SIN|IND//det//50 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//50 sjukdom//NN|UTR|SIN|IND|NOM//obl//45 eller//KN//cc//52 mental//JJ|POS|UTR|SIN|IND|NOM//amod//53 störning//NN|UTR|SIN|IND|NOM//conj//50 ,//MID//punct//50 alternativt//AB|POS//advmod//59 till//PP//case//59 parternas//NN|UTR|PLU|DEF|GEN//nmod:poss//59 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 situation//NN|UTR|SIN|IND|NOM//conj//50 och//KN//cc//62 privata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 relationer//NN|UTR|PLU|IND|NOM//conj//59 .//MAD//punct//73
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;I//PP//case//65 familjemål//NN|NEU|PLU|IND|NOM//obl//73 och//KN//cc//69 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 civilrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 mål//NN|NEU|PLU|IND|NOM//conj//65 var//VB|PRT|AKT//cop//73 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//73 därför//AB//advmod//73 allt//PN|NEU|SIN|IND|SUB/OBJ//conj//45 som//KN//mark//76 oftast//AB|SUV//advmod//76 svårt//JJ|POS|NEU|SIN|IND|NOM//acl//73 att//IE//mark//78 identifiera//VB|INF|AKT//acl//76 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 hot//NN|NEU|PLU|IND|NOM//obj//78 och//KN//cc//83 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//83 framstod//VB|PRT|AKT//conj//78 därmed//AB//advmod//83 också//AB//advmod//83 i//PP//case//88 det//DT|NEU|SIN|DEF//det//88 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//obl//83 som//KN//mark//90 omöjligt//JJ|POS|NEU|SIN|IND|NOM//acl//88 att//IE//mark//92 vidta//VB|INF|AKT//acl//88 erforderliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 säkerhetsåtgärder//NN|UTR|PLU|IND|NOM//obj//92 .//MAD//punct//1
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;I//PP//case//1 propositionen//NN|UTR|SIN|DEF|NOM//obl//2 redovisades//VB|PRT|SFO//ROOT//2 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//2 från//PP//case//6 Riksåklagaren//PM|NOM//obl//2 om//PP//case//11 en//DT|UTR|SIN|IND//det//11 påtagligt//AB|POS//advmod//10 tilltagande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 grad//NN|UTR|SIN|IND|NOM//obl//2 av//PP//case//13 hot//NN|NEU|PLU|IND|NOM//nmod//11 och//KN//cc//15 incidenter//NN|UTR|PLU|IND|NOM//conj//13 riktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//2 mot//PP//case//19 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 åklagare//NN|UTR|PLU|IND|NOM//obl//16 (//PAD//punct//24 eller//KN//cc//24 av//PP//case//24 generell//JJ|POS|UTR|SIN|IND|NOM//amod//24 natur//NN|UTR|SIN|IND|NOM//conj//19 )//PAD//punct//24 samt//KN//cc//30 en//DT|UTR|SIN|IND//det//30 upplevd//PC|PRF|UTR|SIN|IND|NOM//amod//30 förstärkt//PC|PRF|UTR|SIN|IND|NOM//amod//30 hotbild//NN|UTR|SIN|IND|NOM//conj//19 gentemot//PP//case//32 åklagarna//NN|UTR|PLU|DEF|NOM//nmod//30 .//MAD//punct//2
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 framhölls//VB|PRT|SFO//ROOT//1 att//SN//mark//5 Riksåklagaren//NN|UTR|SIN|DEF|NOM//nsubj//5 hade//VB|PRT|AKT//aux//5 påpekat//VB|SUP|AKT//ccomp//1 att//SN//mark//12 säkerhetsnivån//NN|UTR|SIN|DEF|NOM//nsubj//12 för//PP//case//9 åklagare//NN|UTR|PLU|IND|NOM//nmod//7 inte//AB//advmod//12 var//VB|PRT|AKT//cop//12 godtagbar//JJ|POS|UTR|SIN|IND|NOM//ccomp//5 vid//PP//case//15 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 domstolar//NN|UTR|PLU|IND|NOM//obl//12 ,//MID//punct//5 särskilt//AB//advmod//19 på//PP//case//19 orter//NN|UTR|PLU|IND|NOM//obl//5 med//PP//case//22 s.k.//AB|AN//amod//22 tingsställen//NN|NEU|PLU|IND|NOM//nmod//19 .//MAD//punct//1
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;En//DT|UTR|SIN|IND//det//26 annan//JJ|POS|UTR|SIN|IND|NOM//amod//26 omständighet//NN|UTR|SIN|IND|NOM//nsubj//43 som//HP|-|-|-//nsubj:pass//28 fördes//VB|PRT|SFO//acl:relcl//26 fram//PL//compound:prt//28 var//VB|PRT|AKT//advmod//28 att//SN//mark//36 verkställandet//NN|NEU|SIN|DEF|NOM//nsubj//36 av//PP//case//35 ett//DT|NEU|SIN|IND//det//35 hot//NN|NEU|SIN|IND|NOM//nmod//32 riktat//PC|PRF|NEU|SIN|IND|NOM//advcl//43 mot//PP//case//39 en//DT|UTR|SIN|IND//det//39 åklagare//NN|UTR|SIN|IND|NOM//obl//36 ofta//AB|POS//advmod//43 också//AB//advmod//43 kunde//VB|PRT|AKT//aux//43 drabba//VB|INF|AKT//parataxis//1 domstolens//NN|UTR|SIN|DEF|GEN//nmod:poss//45 personal//NN|UTR|SIN|IND|NOM//obj//43 eller//KN//cc//47 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//45 som//HP|-|-|-//nsubj:pass//49 vistas//VB|PRS|SFO//acl:relcl//47 i//PP//case//51 domstolen//NN|UTR|SIN|DEF|NOM//obl//49 ,//MID//punct//59 eftersom//SN//mark//59 åklagarna//NN|UTR|PLU|DEF|NOM//nsubj//59 i//PP//case//57 sin//PS|UTR|SIN|DEF//nmod:poss//57 tjänsteutövning//NN|UTR|SIN|IND|NOM//nmod//54 ofta//AB|POS//advmod//59 befinner//VB|PRS|AKT//advcl//43 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//59 i//PP//case//63 domstolarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//63 lokaler//NN|UTR|PLU|IND|NOM//obl//59 .//MAD//punct//1
2.4.1 Särskilt om hotbilden mot landets domstolar i slutet av 1990-talet;I//PP//case//1 propositionen//NN|UTR|SIN|DEF|NOM//obl//2 sades//VB|PRT|SFO//ROOT//2 slutligen//AB//advmod//2 att//SN//mark//5 hotutvecklingen//NN|UTR|SIN|DEF|NOM//advcl//2 mot//PP//case//8 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//8 domstolar//NN|UTR|PLU|IND|NOM//obl//5 i//PP//case//11 viss//JJ|POS|UTR|SIN|IND|NOM//amod//11 mån//NN|UTR|SIN|IND|NOM//obl//5 är//VB|PRS|AKT//aux:pass//13 kopplad//PC|PRF|UTR|SIN|IND|NOM//advcl//2 till//PP//case//15 brottsutvecklingen//NN|UTR|SIN|DEF|NOM//obl//13 och//KN//cc//17 samhällsutvecklingen//NN|UTR|SIN|DEF|NOM//conj//15 i//PP//advmod//2 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//18 .//MID//punct//2
