Utrikesdepartementet;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 bemyndigade//VB|PRT|AKT//ROOT//1 genom//PP//case//3 beslut//NN|NEU|SIN|IND|NOM//obl//1 den//DT|UTR|SIN|DEF//det//6 18//RG|NOM//nummod//6 oktober//NN|UTR|SIN|IND|NOM//nmod//8 2001//RG|NOM//nummod//8 chefen//NN|UTR|SIN|DEF|NOM//obl//1 för//PP//case//10 Utrikesdepartementet//NN|NEU|SIN|DEF|NOM//nmod//8 att//IE//mark//12 tillkalla//VB|INF|AKT//acl//8 en//DT|UTR|SIN|IND//det//14 kommission//NN|UTR|SIN|IND|NOM//obj//12 med//PP//case//16 uppgift//NN|UTR|SIN|IND|NOM//obl//12 att//IE//mark//18 utreda//VB|INF|AKT//acl//16 och//KN//cc//20 värdera//VB|INF|AKT//conj//18 hur//HA//advmod//26 den//DT|UTR|SIN|DEF//det//24 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 utrikesledningen//NN|UTR|SIN|DEF|NOM//nsubj//26 har//VB|PRS|AKT//aux//26 agerat//VB|SUP|AKT//ccomp//20 i//PP//case//28 Wallenbergärendet//PM|NOM//obl//26 (//PAD//punct//28 dir//NN|AN//appos//28 .//MAD//punct//1
Söderblom omprövar bilden av Wallenbergs öde;Den//DT|UTR|SIN|DEF//det//31 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//31 legationen//NN|UTR|SIN|DEF|NOM//nsubj//32 fick//VB|PRT|AKT//acl:relcl//4 i//PP//case//35 augusti//NN|UTR|SIN|IND|NOM//nmod//35 1945//RG|NOM//obl//32 av//PP//case//40 nyligen//AB//advmod//38 frigivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//40 danska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 fångar//VB|PRS|AKT//nmod:poss//42 otvetydiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 bevis//NN|NEU|PLU|IND|NOM//obj//32 på//PP//mark//46 att//SN//mark//46 svenskarna//NN|UTR|PLU|DEF|NOM//nsubj//46 vistades//VB|PRT|SFO//advcl//32 i//PP//case//49 fånglägret//NN|NEU|SIN|DEF|NOM//nmod//49 Krasnogorsk//PM|NOM//obl//46 utanför//PP//case//51 Moskva//PM|NOM//obl//46 .//MAD//punct//32
Söderblom omprövar bilden av Wallenbergs öde;Trots//PP//case//57 ett//DT|NEU|SIN|IND//det//56 stort//JJ|POS|NEU|SIN|IND|NOM//amod//56 antal//NN|NEU|SIN|IND|NOM//nmod//57 förfrågningar//NN|UTR|PLU|IND|NOM//obl//67 och//KN//cc//59 démarcher//NN|UTR|PLU|IND|NOM//conj//57 rörande//PP//case//63 de//DT|UTR/NEU|PLU|DEF//det//63 fångna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//63 svenskarna//NN|UTR|PLU|DEF|NOM//nmod//57 under//PP//case//65 hösten//NN|UTR|SIN|DEF|NOM//nmod//57 1945//RG|NOM//nummod//65 gav//VB|PRT|AKT//conj//32 man//PN|UTR|SIN|IND|SUB//nsubj//67 från//PP//case//71 sovjetisk//JJ|POS|UTR|SIN|IND|NOM//amod//71 sida//NN|UTR|SIN|IND|NOM//obl//72 konsekvent//AB|POS//advmod//73 undvikande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//74 svar//NN|NEU|SIN|IND|NOM//obj//67 av//PP//case//77 en//DT|UTR|SIN|IND//det//77 typ//NN|UTR|SIN|IND|NOM//nmod//74 ,//MID//punct//77 som//HP|-|-|-//nsubj//83 i//PP//case//82 hög//JJ|POS|UTR|SIN|IND|NOM//amod//82 grad//NN|UTR|SIN|IND|NOM//obl//83 påminde//VB|PRT|AKT//acl:relcl//77 om//PP//case//86 de//DT|UTR/NEU|PLU|DEF//det//86 svar//NN|NEU|PLU|IND|NOM//obl//83 som//HP|-|-|-//obj//91 det//DT|NEU|SIN|DEF//det//90 sovjetiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//90 utrikeskommissariatet//NN|NEU|SIN|DEF|NOM//nsubj//91 gav//VB|PRT|AKT//acl:relcl//86 ifråga//AB//case//95 om//PP//fixed//92 Raoul//PM|NOM//nmod:poss//95 Wallenberg//PM|NOM//obl//91 .//MAD//punct//67
Söderblom omprövar bilden av Wallenbergs öde;Erlandsson//PM|NOM//nsubj:pass//100 och//KN//cc//99 Lundberg//PM|NOM//conj//97 släpptes//VB|PRT|SFO//conj//32 under//PP//case//102 senhösten//NN|UTR|SIN|DEF|NOM//obl//100 1945//RG|NOM//nummod//102 respektive//AB//amod//105 januari//NN|UTR|SIN|IND|NOM//obl//32 1946//RG|NOM//nummod//105 ,//MID//punct//32 medan//SN//mark//112 af//PP//det//110 Sandeberg//PM|NOM//nsubj//112 fick//VB|PRT|AKT//aux//112 kvarstanna//VB|INF|AKT//advcl//32 till//PP//compound:prt//112 mars//NN|UTR|SIN|IND|NOM//obl//112 1946//RG|NOM//nummod//114 .//MAD//punct//32
Söderblom omprövar bilden av Wallenbergs öde;Under//PP//case//1 perioden//NN|UTR|SIN|DEF|NOM//obl//7 från//PP//case//3 februari//NN|UTR|SIN|IND|NOM//nmod//1 till//PP//case//5 mars//NN|UTR|SIN|IND|NOM//nmod//1 1946//RG|NOM//nummod//5 tillämpade//VB|PRT|AKT//ROOT//7 man//PN|UTR|SIN|IND|SUB//nsubj//7 från//PP//case//11 sovjetisk//JJ|POS|UTR|SIN|IND|NOM//amod//11 sida//NN|UTR|SIN|IND|NOM//obl//7 den//DT|UTR|SIN|DEF//det//15 ovan//AB//advmod//14 nämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//15 förhandlingsmodellen//NN|UTR|SIN|DEF|NOM//obj//7 att//IE//mark//17 koppla//VB|INF|AKT//acl//15 samman//PL//compound:prt//17 fallet//NN|NEU|SIN|DEF|NOM//obj//17 af//PP//nmod//21 Sandeberg//PM|NOM//nmod//19 med//PP//case//26 den//DT|UTR|SIN|DEF//det//26 minderåriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 estniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 flyktingen//NN|UTR|SIN|DEF|NOM//nmod//27 Lidija//PM|NOM//compound//28 Makarova//PM|NOM//obj//17 som//HP|-|-|-//nsubj//30 kommit//VB|SUP|AKT//acl:relcl//28 till//PP//case//32 Sverige//PM|NOM//obl//30 i//PP//case//35 september//NN|UTR|SIN|IND|NOM//nmod//35 1944//RG|NOM//obl//30 .//MAD//punct//7
Söderblom omprövar bilden av Wallenbergs öde;Den//DT|UTR|SIN|DEF//det//39 sovjetiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 sidan//NN|UTR|SIN|DEF|NOM//nsubj//42 var//VB|PRT|AKT//cop//42 mycket//AB|POS//advmod//42 angelägen//JJ|POS|UTR|SIN|IND|NOM//parataxis//7 om//PP//mark//45 att//IE//mark//45 få//VB|INF|AKT//acl//42 Makarova//PM|NOM//obj//45 utlämnad//PC|PRF|UTR|SIN|IND|NOM//xcomp//45 .//MID//punct//7
Söderblom omprövar bilden av Wallenbergs öde;Söderblom//PM|NOM//nsubj//50 resignerade//VB|PRT|AKT//parataxis//7 inför//PP//case//54 den//DT|UTR|SIN|DEF//det//54 sovjetiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 sammankopplingen//NN|UTR|SIN|DEF|NOM//obl//50 av//PP//case//58 de//DT|UTR/NEU|PLU|DEF//det//58 bägge//DT|UTR/NEU|PLU|DEF//det//58 ärendena//NN|NEU|PLU|DEF|NOM//nmod//54 och//KN//cc//60 föreslog//VB|PRT|AKT//conj//50 inför//PP//case//62 UD//PM|NOM//obl//60 att//SN//mark//66 Makarova//PM|NOM//nsubj:pass//66 borde//VB|PRT|AKT//aux//66 sändas//VB|INF|SFO//ccomp//60 till//PP//case//68 Sovjetunionen//PM|NOM//obl//66 .//MAD//punct//50
Söderblom omprövar bilden av Wallenbergs öde;Emellertid//AB//advmod//71 övergav//VB|PRT|AKT//parataxis//50 man//PN|UTR|SIN|IND|SUB//nsubj//71 från//PP//case//75 sovjetisk//JJ|POS|UTR|SIN|IND|NOM//amod//75 sida//NN|UTR|SIN|IND|NOM//obl//71 plötsligt//AB|POS//advmod//78 denna//DT|UTR|SIN|DEF//det//78 linje//NN|UTR|SIN|IND|NOM//obj//71 och//KN//cc//80 sände//VB|PRT|AKT//conj//71 hem//PL//advmod//80 af//PP//nmod//83 Sandeberg//PM|NOM//obl//80 i//PP//case//85 mars//NN|UTR|SIN|IND|NOM//obl//80 1946//RG|NOM//nummod//85 utan//PP//mark//90 att//SN//mark//90 Makarova//PM|NOM//nsubj//90 behövde//VB|PRT|AKT//advcl//80 sändas//VB|INF|SFO//xcomp//90 tillbaka//PL//advmod//91 .//MAD//punct//50
Söderblom omprövar bilden av Wallenbergs öde;De//DT|UTR/NEU|PLU|DEF//det//2 bakomliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 orsakerna//NN|UTR|PLU|DEF|NOM//obj//11 till//PP//case//7 det//DT|NEU|SIN|DEF//det//7 oväntade//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 sovjetiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 frisläppandet//NN|NEU|SIN|DEF|NOM//nmod//2 av//PP//case//10 af//PM|NOM//nummod//10 Sandberg//PM|NOM//nmod//7 känner//VB|PRS|AKT//ROOT//11 vi//PN|UTR|PLU|DEF|SUB//nsubj//11 inte//AB//advmod//11 till//PL//compound:prt//11 .//MID//punct//11
Söderblom omprövar bilden av Wallenbergs öde;Av//PP//case//19 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 sovjetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 dokument//NN|NEU|PLU|IND|NOM//obl//20 framgår//VB|PRS|AKT//parataxis//11 att//SN//mark//26 Moskva//PM|NOM//nsubj:pass//26 vid//PP//case//25 denna//DT|UTR|SIN|DEF//det//25 tidpunkt//NN|UTR|SIN|IND|NOM//obl//26 oroades//VB|PRT|SFO//ccomp//20 över//PP//case//31 ett//DT|NEU|SIN|IND//det//31 tilltagande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 anglo-amerikanskt//JJ|POS|NEU|SIN|IND|NOM//amod//31 inflytande//NN|NEU|SIN|IND|NOM//obl//26 i//PP//case//33 Sverige//PM|NOM//nmod//31 .//MAD//punct//11
Söderblom omprövar bilden av Wallenbergs öde;Man//PN|UTR|SIN|IND|SUB//nsubj//36 vidtog//VB|PRT|AKT//parataxis//11 härvid//AB//advmod//36 en//DT|UTR|SIN|IND//det//39 rad//NN|UTR|SIN|IND|NOM//nmod//40 åtgärder//NN|UTR|PLU|IND|NOM//obj//36 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//36 att//IE//mark//43 förbättra//VB|INF|AKT//advcl//41 relationerna//NN|UTR|PLU|DEF|NOM//obj//43 till//PP//case//46 Sverige//PM|NOM//obl//43 (//PAD//punct//36 bland//PP//case//50 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//50 upptagande//NN|NEU|SIN|IND|NOM//appos//36 av//PP//case//52 förhandlingar//NN|UTR|PLU|IND|NOM//nmod//50 rörande//PP//case//54 handels-//NN|NEU|-|-|SMS//nmod//50 och//KN//cc//56 kreditavtalet//NN|NEU|SIN|DEF|NOM//conj//54 och//KN//cc//58 stöd//NN|NEU|SIN|IND|NOM//conj//54 åt//PP//case//62 en//DT|UTR|SIN|IND//det//62 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//62 ansökan//NN|UTR|SIN|IND|NOM//nmod//50 om//PP//case//64 medlemskap//NN|NEU|SIN|IND|NOM//nmod//62 i//PP//case//66 FN//PM|NOM//nmod//64 )//PAD//punct//36 .//MAD//punct//36
Söderblom omprövar bilden av Wallenbergs öde;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 är//VB|PRS|AKT//cop//3 också//AB//advmod//3 värt//JJ|POS|NEU|SIN|IND|NOM//ROOT//3 att//IE//mark//5 erinra//VB|INF|AKT//csubj//3 om//PP//mark//14 att//SN//mark//14 146//RG|NOM//nsubj:pass//14 av//PP//case//13 de//DT|UTR/NEU|PLU|DEF//det//11 167//RG|NOM//nummod//13 s.k.//AB|AN//amod//13 militärbalterna//NN|UTR|PLU|DEF|NOM//nmod//8 utlämnades//VB|PRT|SFO//ccomp//5 av//PP//case//16 Sverige//PM|NOM//obl//14 till//PP//case//18 Sovjetunionen//PM|NOM//obl//14 i//PP//case//20 januari//NN|UTR|SIN|IND|NOM//obl//14 1946//RG|NOM//nummod//20 .//MAD//punct//3
Söderblom omprövar bilden av Wallenbergs öde;I//PP//case//24 februari//NN|UTR|SIN|IND|NOM//obl//26 1946//RG|NOM//nummod//24 togs//VB|PRT|SFO//conj//3 också//AB//advmod//26 ett//DT|NEU|SIN|IND//det//29 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//26 om//PP//case//31 utlämning//NN|UTR|SIN|IND|NOM//nmod//29 av//PP//case//34 500//RG|NOM//nummod//34 ingermanlänningar//NN|UTR|PLU|IND|NOM//nmod//31 till//PP//case//36 Finland//PM|NOM//nmod//34 (//PAD//punct//38 något//PN|NEU|SIN|IND|SUB/OBJ//appos//26 som//HP|-|-|-//nsubj:pass//42 dock//AB//advmod//42 sedermera//AB//aux//42 reviderades//VB|PRT|SFO//acl:relcl//38 )//PAD//punct//38 .//MAD//punct//3
Söderblom omprövar bilden av Wallenbergs öde;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 kan//VB|PRS|AKT//aux//48 inte//AB//advmod//48 uteslutas//VB|INF|SFO//parataxis//3 att//SN//mark//59 dessa//DT|UTR/NEU|PLU|DEF//det//51 beslut//NN|NEU|PLU|IND|NOM//nsubj:pass//59 ,//MID//punct//55 från//PP//case//55 sovjetisk//JJ|POS|UTR|SIN|IND|NOM//amod//55 sida//NN|UTR|SIN|IND|NOM//conj//51 ,//MID//punct//59 kan//VB|PRS|AKT//aux//59 ha//VB|INF|AKT//aux//59 satts//VB|SUP|SFO//advcl//48 i//PP//compound:prt//59 samband//NN|NEU|SIN|IND|NOM//fixed//60 med//PP//case//63 kravet//NN|NEU|SIN|DEF|NOM//obl//59 om//PP//case//65 frigivning//NN|UTR|SIN|IND|NOM//nmod//63 av//PP//case//69 de//DT|UTR/NEU|PLU|DEF//det//69 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 medborgarna//NN|UTR|PLU|DEF|NOM//nmod//65 utan//PP//mark//74 att//SN//mark//74 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//74 varit//VB|SUP|AKT//cop//74 avsikten//NN|UTR|SIN|DEF|NOM//advcl//48 från//PP//case//77 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//77 sida//NN|UTR|SIN|IND|NOM//nmod//74 eller//KN//cc//80 ens//AB//advmod//80 föresvävat//VB|SUP|AKT//conj//74 den//DT|UTR|SIN|DEF//det//83 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//83 regeringen//NN|UTR|SIN|DEF|NOM//obj//80 att//SN//mark//87 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//87 kunde//VB|PRT|AKT//aux//87 uppfattas//VB|INF|SFO//ccomp//80 så//AB//advmod//87 .//MAD//punct//48
Söderblom omprövar bilden av Wallenbergs öde;Vid//PP//case//2 ett//DT|NEU|SIN|IND//det//2 möte//NN|NEU|SIN|IND|NOM//nmod//3 kort//JJ|POS|NEU|SIN|IND|NOM//advmod//16 därefter//AB//advmod//3 ,//MID//punct//3 den//DT|UTR|SIN|DEF//det//8 30//RG|NOM//nummod//8 april//NN|UTR|SIN|IND|NOM//conj//3 1946//RG|NOM//nummod//8 ,//MID//punct//8 med//PP//case//12 Abramov//PM|NOM//obl//16 kunde//VB|PRT|AKT//aux//16 Söderblom//PM|NOM//nsubj//16 emellertid//AB//advmod//16 konstatera//VB|INF|AKT//ROOT//16 dels//KN//advmod//23 att//SN//mark//23 man//PN|UTR|SIN|IND|SUB//nsubj//23 från//PP//case//22 sovjetisk//JJ|POS|UTR|SIN|IND|NOM//amod//22 sida//NN|UTR|SIN|IND|NOM//obl//23 använde//VB|PRT|AKT//ccomp//16 fallet//NN|NEU|SIN|DEF|NOM//obj//23 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//23 av//PP//case//27 fallet//NN|NEU|SIN|DEF|NOM//obl//23 af//PP//nmod//29 Sandeberg//PM|NOM//nmod//27 (//PAD//punct//32 som//HP|-|-|-//nsubj//32 fick//VB|PRT|AKT//acl:relcl//29 ett//DT|NEU|SIN|IND//det//35 lyckligt//JJ|POS|NEU|SIN|IND|NOM//amod//35 slut//NN|NEU|SIN|IND|NOM//obj//32 )//PAD//punct//32 som//KN//case//39 en//DT|UTR|SIN|IND//det//39 analogi//NN|UTR|SIN|IND|NOM//obl//23 för//PP//mark//42 att//IE//mark//42 åskådliggöra//VB|INF|AKT//advcl//23 fallet//NN|NEU|SIN|DEF|NOM//nmod//44 Raoul//PM|NOM//obj//42 Wallenberg//PM|NOM//flat//44 ,//MID//punct//53 dels//KN//advmod//53 att//SN//mark//53 man//PN|UTR|SIN|IND|SUB//nsubj//53 från//PP//case//52 sovjetisk//JJ|POS|UTR|SIN|IND|NOM//amod//52 sida//NN|UTR|SIN|IND|NOM//obl//53 börjat//VB|SUP|AKT//conj//23 koppla//VB|INF|AKT//xcomp//53 samman//PL//compound:prt//54 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//54 ,//MID//punct//60 i//PP//case//60 Söderbloms//PM|GEN//nmod:poss//60 ögon//NN|NEU|PLU|IND|NOM//obl//54 ,//MID//punct//64 döde//JJ|POS|MAS|SIN|DEF|NOM//amod//63 Raoul//PM|NOM//nmod:poss//64 Wallenberg//PM|NOM//conj//60 med//PP//case//67 fallet//NN|NEU|SIN|DEF|NOM//nmod//67 Makarova//PM|NOM//nmod//60 .//MAD//punct//53
Söderblom omprövar bilden av Wallenbergs öde;Söderbloms//PM|GEN//nmod:poss//70 slutsats//NN|UTR|SIN|IND|NOM//parataxis//53 ,//MID//punct//70 som//HP|-|-|-//obj//75 han//PN|UTR|SIN|DEF|SUB//nsubj//75 också//AB//advmod//75 formulerade//VB|PRT|AKT//acl:relcl//70 i//PP//case//79 en//DT|UTR|SIN|IND//det//79 officiell//JJ|POS|UTR|SIN|IND|NOM//amod//79 skrivelse//NN|UTR|SIN|IND|NOM//obl//75 till//PP//case//82 utrikesminister//NN|UTR|SIN|IND|NOM//nmod//82 Östen//PM|NOM//nmod//83 Undén//PM|NOM//acl//79 samma//DT|UTR/NEU|SIN/PLU|IND//det//85 dag//NN|UTR|SIN|IND|NOM//obl//75 ,//MID//punct//70 var//VB|PRT|AKT//cop//70 att//SN//mark//95 Raoul//PM|NOM//nmod:poss//90 Wallenberg//PM|NOM//nsubj//95 kanske//AB//advmod//95 ”//PM|NOM//punct//95 trots//PP//case//94 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//95 finns//VB|PRS|SFO//ccomp//70 i//PP//case//97 livet//NN|NEU|SIN|DEF|NOM//obl//95 och//KN//cc//100 blivit//VB|SUP|AKT//aux:pass//100 identifierad//PC|PRF|UTR|SIN|IND|NOM//conj//95 i//PP//case//103 något//DT|NEU|SIN|IND//det//103 läger//NN|NEU|SIN|IND|NOM//obl//100 eller//KN//cc//105 dylikt//JJ|POS|NEU|SIN|IND|NOM//conj//103 ”//PAD//punct//53 .//MAD//punct//16
Söderblom omprövar bilden av Wallenbergs öde;Någon//DT|UTR|SIN|IND//det//2 skriftlig//JJ|POS|UTR|SIN|IND|NOM//amod//2 reaktion//NN|UTR|SIN|IND|NOM//nsubj//5 från//PP//case//4 utrikesministern//NN|UTR|SIN|DEF|NOM//nmod//2 kom//VB|PRT|AKT//ROOT//5 dock//AB//advmod//5 inte//AB//advmod//5 .//MAD//punct//5
Söderblom omprövar bilden av Wallenbergs öde;Senare//AB|KOM//advmod//11 samma//DT|UTR/NEU|SIN/PLU|IND//det//11 vecka//NN|UTR|SIN|IND|NOM//obl//12 for//VB|PRT|AKT//case//13 Söderblom//PM|NOM//obl//5 till//PP//case//15 Stockholm//PM|NOM//obl//5 och//KN//cc//17 träffade//VB|PRT|AKT//conj//5 därvid//AB//advmod//17 utrikesminister//NN|UTR|SIN|IND|NOM//nmod//20 Undén//PM|NOM//obj//17 den//DT|UTR|SIN|DEF//det//23 5//RO|NOM//nummod//23 maj//NN|UTR|SIN|IND|NOM//obl//17 1946//RG|NOM//nummod//23 .//MAD//punct//5
Söderblom omprövar bilden av Wallenbergs öde;Vad//HP|NEU|SIN|IND//dislocated//28 som//HP|-|-|-//nsubj:pass//28 avhandlades//VB|PRT|SFO//advcl//5 under//PP//case//30 mötet//NN|NEU|SIN|DEF|NOM//obl//28 mellan//PP//case//32 Undén//PM|NOM//nmod//30 och//KN//cc//34 Söderblom//PM|NOM//conj//32 är//VB|PRS|AKT//cop//37 inte//AB//advmod//37 känt//PC|PRF|NEU|SIN|IND|NOM//conj//5 ,//MID//punct//43 men//KN//cc//43 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 synes//VB|PRS|SFO//fixed//39 mycket//AB|POS//advmod//43 troligt//JJ|POS|NEU|SIN|IND|NOM//conj//5 att//SN//mark//51 frågorna//NN|UTR|PLU|DEF|NOM//nsubj//51 rörande//PP//case//47 Wallenberg//PM|NOM//nmod//45 och//KN//cc//49 Makarova//PM|NOM//conj//47 var//VB|PRT|AKT//cop//51 föremål//NN|NEU|SIN|IND|NOM//ccomp//43 för//PP//case//53 diskussion//NN|UTR|SIN|IND|NOM//nmod//51 .//MAD//punct//5
Söderblom omprövar bilden av Wallenbergs öde;Undén//PM|NOM//nsubj//56 hade//VB|PRT|AKT//aux//61 endast//AB//advmod//61 några//DT|UTR/NEU|PLU|IND//det//59 dagar//NN|UTR|PLU|IND|NOM//obl//61 tidigare//AB|KOM//advmod//61 sammanträffat//VB|SUP|AKT//parataxis//5 med//PP//case//65 det//DT|NEU|SIN|DEF//det//65 sovjetiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//65 sändebudet//NN|NEU|SIN|DEF|NOM//obl//61 i//PP//case//67 Stockholm//PM|NOM//nmod//65 Ilja//PM|NOM//det//69 Tjernysjev//PM|NOM//obl//61 som//HP|-|-|-//nsubj//73 då//AB//advmod//73 bl.a.//AB|AN//advmod//73 tagit//VB|SUP|AKT//acl:relcl//69 upp//PL//compound:prt//73 frågan//NN|UTR|SIN|DEF|NOM//obj//73 om//PP//case//77 Makarova//PM|NOM//nmod//75 .//MID//punct//5
Söderblom omprövar bilden av Wallenbergs öde;Söderblom//PM|NOM//nsubj//80 förde//VB|PRT|AKT//parataxis//5 också//AB//advmod//80 sannolikt//AB|POS//advmod//80 med//PP//case//84 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//80 sin//PS|UTR|SIN|DEF//nmod:poss//86 rapport//NN|UTR|SIN|IND|NOM//obj//80 från//PP//case//88 mötet//NN|NEU|SIN|DEF|NOM//obl//80 med//PP//case//90 Abramov//PM|NOM//nmod//88 för//PP//mark//95 att//IE//mark//95 personligen//AB//advmod//95 kunna//VB|INF|AKT//aux//95 överlämna//VB|INF|AKT//advcl//80 denna//PN|UTR|SIN|DEF|SUB/OBJ//obj//95 till//PP//case//98 utrikesministern//NN|UTR|SIN|DEF|NOM//obl//95 .//MAD//punct//5
Söderblom omprövar bilden av Wallenbergs öde;Undén//PM|NOM//nsubj//1 hade//VB|PRT|AKT//aux//52 emellertid//AB//advmod//8 vid//PP//case//5 denna//DT|UTR|SIN|DEF//det//5 tidpunkt//NN|UTR|SIN|IND|NOM//obl//8 inte//AB//advmod//8 längre//AB|KOM//advmod//8 förtroende//NN|NEU|SIN|IND|NOM//obj//1 för//PP//case//10 Söderblom//PM|NOM//nmod//8 .//MAD//punct//1
Söderblom omprövar bilden av Wallenbergs öde;Beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//14 hade//VB|PRT|AKT//aux//14 fattats//VB|SUP|SFO//parataxis//1 redan//AB//advmod//17 i//PP//case//17 mars//NN|UTR|SIN|IND|NOM//obl//14 1946//RG|NOM//nummod//17 att//IE//mark//20 ersätta//VB|INF|AKT//xcomp//14 Söderblom//PM|NOM//obj//20 med//PP//case//23 Gunnar//PM|NOM//obl//20 Hägglöf//PM|NOM//flat:name//23 och//KN//cc//27 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 förefaller//VB|PRS|AKT//conj//14 troligt//JJ|POS|NEU|SIN|IND|NOM//advmod//27 att//SN//mark//41 Söderbloms//PM|GEN//nmod:poss//31 observation//NN|UTR|SIN|IND|NOM//nsubj//41 om//PP//case//34 Abramovs//PM|GEN//det//34 sammankoppling//NN|UTR|SIN|IND|NOM//nmod//31 av//PP//case//37 ärendena//NN|NEU|PLU|DEF|NOM//nmod//37 Wallenberg//PM|NOM//nmod//34 och//KN//cc//39 Makarova//PM|NOM//conj//37 inte//AB//advmod//41 vann//VB|PRT|AKT//csubj//27 gehör//NN|NEU|SIN|IND|NOM//obj//41 hos//PP//case//44 utrikesministern//NN|UTR|SIN|DEF|NOM//obl//41 .//MAD//punct//14
Söderblom omprövar bilden av Wallenbergs öde;Under//PP//case//48 alla//DT|UTR/NEU|PLU|IND/DEF//det//48 omständigheter//NN|UTR|PLU|IND|NOM//obl//52 är//VB|PRS|AKT//cop//52 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//52 ett//DT|NEU|SIN|IND//det//52 faktum//NN|NEU|SIN|IND|NOM//nsubj//80 att//SN//mark//57 Söderblom//PM|NOM//nsubj//57 härefter//AB//advmod//57 aldrig//AB//advmod//57 återkom//VB|PRT|AKT//acl//52 till//PP//case//60 denna//DT|UTR|SIN|DEF//det//60 tanke//NN|UTR|SIN|IND|NOM//obl//57 samt//KN//cc//73 att//SN//mark//73 han//PN|UTR|SIN|DEF|SUB//nsubj//73 ,//MID//punct//67 vid//PP//case//67 sin//PS|UTR|SIN|DEF//nmod:poss//67 avskedsaudiens//NN|UTR|SIN|IND|NOM//obl//73 hos//PP//case//69 Josef//PM|NOM//nmod//67 Stalin//PM|NOM//flat//69 några//DT|UTR/NEU|PLU|IND//det//72 veckor//NN|UTR|PLU|IND|NOM//nmod//67 senare//AB|KOM//conj//57 ,//MID//punct//73 den//DT|UTR|SIN|DEF//det//77 15//RG|NOM//nummod//77 juni//NN|UTR|SIN|IND|NOM//obl//57 1946//RG|NOM//nummod//77 ,//MID//punct//52 sade//VB|PRT|AKT//ROOT//80 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//80 vara//VB|INF|AKT//cop//85 ”//RG|NOM//punct//85 personligen//AB//advmod//85 övertygad//PC|PRF|UTR|SIN|IND|NOM//xcomp//80 om//PP//mark//89 att//SN//mark//89 Wallenberg//PM|NOM//nsubj//89 fallit//VB|SUP|AKT//advcl//85 offer//NN|NEU|SIN|IND|NOM//obj//89 för//PP//case//93 en//DT|UTR|SIN|IND//det//93 olycka//NN|UTR|SIN|IND|NOM//obl//89 eller//KN//cc//96 för//PP//case//96 rövare//NN|UTR|PLU|IND|NOM//conj//93 ”//RG|NOM//punct//80 .//MAD//punct//80
