Översyn och internationell utblick;Expertgruppsrapport//NN|UTR|SIN|IND|NOM//ROOT//0
5.2 Vad är en civil kris? / Expertgruppsrapport;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//3 är//VB|PRS|AKT//cop//3 alltså//AB//advmod//3 fråga//NN|UTR|SIN|IND|NOM//ROOT//3 om//PP//case//9 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//9 extraordinära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 och//KN//cc//8 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//6 händelser//NN|UTR|PLU|IND|NOM//obl//3 eller//KN//cc//11 situationer//NN|UTR|PLU|IND|NOM//conj//9 med//PP//case//14 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 skadeverkningar//NN|UTR|PLU|IND|NOM//nmod//11 eller//KN//cc//16 risk//NN|UTR|SIN|IND|NOM//conj//14 för//PP//case//19 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//19 skadeverkningar//NN|UTR|PLU|IND|NOM//nmod//16 som//HP|-|-|-//nsubj//21 kräver//VB|PRS|AKT//acl:relcl//19 skyndsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 insatser//NN|UTR|PLU|IND|NOM//obj//21 eller//KN//cc//25 beslut//NN|NEU|PLU|IND|NOM//conj//23 av//PP//case//28 det//DT|NEU|SIN|DEF//det//28 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//obl//21 .//MAD//punct//3
5.2 Vad är en civil kris? / Expertgruppsrapport;Nedan//AB//advmod//1 behandlas//VB|PRS|SFO//ROOT//1 de//DT|UTR/NEU|PLU|DEF//det//3 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//1 i//PP//case//7 1–12//NN|NEU|SIN|DEF|NOM//nummod//6 kap.//NN|AN//nmod//7 RF//PM|NOM//nmod//3 och//KN//cc//10 i//PP//case//10 riksdagsordningen//NN|UTR|SIN|DEF|NOM//conj//7 som//HP|-|-|-//nsubj//12 är//VB|PRS|AKT//acl:relcl//10 av//PP//case//15 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//15 betydelse//NN|UTR|SIN|IND|NOM//obl//12 för//PP//case//18 statsmakternas//NN|UTR|PLU|DEF|GEN//nmod:poss//18 handlingsmöjligheter//NN|UTR|PLU|IND|NOM//nmod//15 i//PP//case//22 en//DT|UTR|SIN|IND//det//22 civil//JJ|POS|UTR|SIN|IND|NOM//amod//22 kris//NN|UTR|SIN|IND|NOM//nmod//18 .//MAD//punct//1
5.2 Vad är en civil kris? / Expertgruppsrapport;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 alltid//AB//advmod//1 en//DT|UTR|SIN|IND//det//4 riksdag//NN|UTR|SIN|IND|NOM//nsubj//1 eftersom//SN//mark//16 varje//DT|UTR/NEU|SIN|IND//det//7 val//NN|NEU|SIN|IND|NOM//nsubj//16 enligt//PP//case//10 3//RG|NOM//nummod//10 kap.//NN|AN//nmod//7 5//RG|NOM//nummod//12 §//NN|AN//nmod//14 andra//RO|NOM//amod//14 stycket//NN|NEU|SIN|DEF|NOM//nmod//15 RF//PM|NOM//nmod//7 gäller//VB|PRS|AKT//advcl//1 från//PP//case//18 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//16 att//SN//mark//24 den//DT|UTR|SIN|DEF//det//22 nyvalda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//22 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//24 har//VB|PRS|AKT//aux//24 samlats//VB|SUP|SFO//advcl//16 tills//SN//mark//30 den//DT|UTR|SIN|DEF//det//29 därefter//AB//advmod//28 valda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//29 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//30 samlas//VB|INF|SFO//advcl//24 .//MAD//punct//1
5.2 Vad är en civil kris? / Expertgruppsrapport;Riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//1 kan//VB|PRS|AKT//aux//34 sammanträda//VB|INF|AKT//nsubj//1 med//PP//case//37 kort//JJ|POS|UTR|SIN|IND|NOM//amod//37 varsel//NN|NEU|SIN|IND|NOM//nmod//34 (//PAD//punct//37 2//RG|NOM//nummod//40 kap.//NN|AN//nmod//42 5//RG|NOM//nummod//42 §//NN|AN//nmod//44 tredje//RO|NOM//amod//44 stycket//NN|NEU|SIN|DEF|NOM//nmod//45 RO//NN|AN//appos//37 )//PAD//punct//37 ,//MID//punct//50 även//AB//advmod//50 vid//PP//case//50 uppehåll//NN|NEU|SIN|IND|NOM//nmod//34 i//PP//case//53 kammarens//NN|UTR|SIN|DEF|GEN//nmod:poss//53 arbete//NN|NEU|SIN|IND|NOM//nmod//50 (//PAD//punct//50 2//RG|NOM//nummod//56 kap.//NN|AN//nmod//61 6//RG|NOM//nummod//58 §//NN|AN//nmod//60 tredje//RO|NOM//amod//60 stycket//NN|NEU|SIN|DEF|NOM//nmod//61 RO//NN|AN//nmod//50 )//PAD//punct//34 .//MAD//punct//1
5.2 Vad är en civil kris? / Expertgruppsrapport;Sammanträde//NN|NEU|SIN|IND|NOM//nsubj:pass//74 kan//VB|PRS|AKT//aux//74 enligt//PP//case//68 4//RG|NOM//nummod//68 kap.//NN|AN//obl//70 1//RG|NOM//nummod//70 §//NN|AN//nmod//71 RF//PM|NOM//obl//74 vid//PP//case//73 behov//NN|NEU|SIN|IND|NOM//nmod//71 hållas//VB|INF|SFO//parataxis//1 på//PP//case//77 annan//JJ|POS|UTR|SIN|IND|NOM//amod//77 ort//NN|UTR|SIN|IND|NOM//obl//74 än//KN//mark//79 Stockholm//PM|NOM//xcomp//74 .//MAD//punct//1
5.2 Vad är en civil kris? / Expertgruppsrapport;Riksdagsordningen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//aux//41 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//3 regler//NN|UTR|PLU|IND|NOM//obj//1 för//PP//case//5 snabbehandling//NN|UTR|SIN|IND|NOM//obl//1 av//PP//case//8 ett//DT|NEU|SIN|IND//det//8 ärende//NN|NEU|SIN|IND|NOM//nmod//5 .//MAD//punct//1
5.2 Vad är en civil kris? / Expertgruppsrapport;Utskottsberedning//NN|UTR|SIN|IND|NOM//nsubj//12 är//VB|PRS|AKT//cop//12 obligatorisk//JJ|POS|UTR|SIN|IND|NOM//parataxis//1 och//KN//cc//17 innan//SN//mark//17 ett//DT|NEU|SIN|IND//det//16 ärende//NN|NEU|SIN|IND|NOM//nsubj:pass//17 hänvisas//VB|PRS|SFO//advcl//23 till//PP//case//20 ett//DT|NEU|SIN|IND//det//20 utskott//NN|NEU|SIN|IND|NOM//obl//17 ska//VB|PRS|AKT//aux//23 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//23 bordläggas//VB|INF|SFO//conj//1 vid//PP//case//26 ett//DT|NEU|SIN|IND//det//26 sammanträde//NN|NEU|SIN|IND|NOM//obl//23 med//PP//case//28 kammaren//NN|UTR|SIN|DEF|NOM//nmod//26 .//MAD//punct//1
5.2 Vad är en civil kris? / Expertgruppsrapport;Enligt//PP//case//34 4//RG|NOM//nummod//32 kap.//NN|AN//obl//33 1//RG|NOM//nummod//34 §//NN|AN//nmod//36 andra//RO|NOM//amod//36 stycket//NN|NEU|SIN|DEF|NOM//nmod//37 RO//PM|NOM//obl//1 kan//VB|PRS|AKT//aux//41 dock//AB//advmod//41 kammaren//NN|UTR|SIN|DEF|NOM//nsubj//41 besluta//VB|INF|AKT//ROOT//41 om//PP//case//44 omedelbar//JJ|POS|UTR|SIN|IND|NOM//amod//44 hänvisning//NN|UTR|SIN|IND|NOM//obl//41 till//PP//case//46 utskott//NN|NEU|PLU|IND|NOM//nmod//44 .//MAD//punct//41
5.2 Vad är en civil kris? / Expertgruppsrapport;Utskottsbetänkanden//NN|UTR|SIN|DEF|NOM//nsubj:pass//52 ska//VB|PRS|AKT//aux//52 enligt//PP//case//51 huvudregeln//NN|UTR|SIN|DEF|NOM//obl//52 anmälas//VB|INF|SFO//parataxis//41 i//PP//case//54 kammaren//NN|UTR|SIN|DEF|NOM//obl//52 och//KN//cc//58 före//PP//case//57 avgörandet//NN|NEU|SIN|DEF|NOM//obl//58 bordläggas//VB|INF|SFO//conj//52 vid//PP//case//61 två//RG|NOM//nummod//61 sammanträden//NN|NEU|PLU|IND|NOM//obl//58 med//PP//case//63 kammaren//NN|UTR|SIN|DEF|NOM//nmod//61 .//MAD//punct//52
5.2 Vad är en civil kris? / Expertgruppsrapport;Enligt//PP//case//71 5//RG|NOM//nummod//67 kap.//NN|AN//nmod//69 1//RG|NOM//nummod//69 §//NN|AN//nmod//71 första//RO|NOM//amod//71 stycket//NN|NEU|SIN|DEF|NOM//obl//81 RO//PM|NOM//nummod//71 kan//VB|PRS|AKT//aux//81 dock//AB//advmod//81 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//81 på//PP//case//80 utskottets//NN|NEU|SIN|DEF|GEN//nmod:poss//80 eller//KN//cc//79 talmannens//NN|UTR|SIN|DEF|GEN//conj//77 förslag//NN|NEU|SIN|IND|NOM//nmod//75 besluta//VB|INF|AKT//advcl//52 att//SN//mark//85 ärendet//NN|NEU|SIN|DEF|NOM//nsubj:pass//85 ska//VB|PRS|AKT//aux//85 avgöras//VB|INF|SFO//ccomp//81 efter//PP//case//89 endast//AB//advmod//88 en//DT|UTR|SIN|IND//det//89 bordläggning//NN|UTR|SIN|IND|NOM//obl//85 .//MAD//punct//52
5.2 Vad är en civil kris? / Expertgruppsrapport;Behandlingstiden//NN|UTR|SIN|DEF|NOM//nsubj//96 för//PP//case//93 ett//PN|NEU|SIN|IND|SUB/OBJ//nmod//91 av//PP//case//95 regeringen//NN|UTR|SIN|DEF|NOM//nmod//93 väckt//VB|SUP|AKT//nsubj:pass//103 ärende//NN|NEU|SIN|IND|NOM//obj//96 som//HP|-|-|-//nsubj:pass//100 måste//VB|PRS|AKT//aux//100 avgöras//VB|INF|SFO//advcl//96 skyndsamt//AB|POS//advmod//100 kan//VB|PRS|AKT//aux//103 förkortas//VB|INF|SFO//parataxis//52 genom//PP//mark//107 att//SN//mark//107 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//107 förkortar//VB|PRS|AKT//advcl//103 motionstiden//NN|UTR|SIN|DEF|NOM//obj//107 (//PAD//punct//108 3//RG|NOM//nummod//111 kap.//NN|AN//nmod//114 11//RG|NOM//nummod//113 §//NN|AN//nmod//114 RO//NN|AN//nmod//108 )//PAD//punct//52 .//MAD//punct//41
5.2 Vad är en civil kris? / Expertgruppsrapport;Följdmotionstiden//NN|UTR|SIN|DEF|NOM//nsubj:pass//122 får//VB|PRS|AKT//aux//122 dock//AB//advmod//122 inte//AB//advmod//122 helt//AB|POS//advmod//122 sättas//VB|INF|SFO//parataxis//41 ur//PP//compound:prt//122 spel//NN|NEU|SIN|IND|NOM//fixed//123 .//MAD//punct//122
5.2 Vad är en civil kris? / Expertgruppsrapport;En//DT|UTR|SIN|IND//det//127 dags//NN|UTR|SIN|IND|GEN//appos//122 motionstid//NN|UTR|SIN|IND|NOM//nsubj//135 måste//VB|PRS|AKT//aux//135 under//PP//advmod//135 alla//DT|UTR/NEU|PLU|IND/DEF//fixed//130 förhållanden//NN|NEU|PLU|IND|NOM//fixed//130 vara//VB|INF|AKT//cop//135 ett//DT|NEU|SIN|IND//det//135 minimum//NN|NEU|SIN|IND|NOM//acl:relcl//127 .//MAD//punct//41
5.2 Vad är en civil kris? / Expertgruppsrapport;Förslag//NN|NEU|PLU|IND|NOM//nsubj:pass//140 kan//VB|PRS|AKT//aux//140 också//AB//advmod//140 väckas//VB|INF|SFO//parataxis//41 direkt//AB|POS//advmod//140 i//PP//case//143 utskottsbetänkande//NN|NEU|SIN|IND|NOM//obl//140 genom//PP//case//146 s.k.//AB|AN//amod//146 utskottsinitiativ//NN|NEU|PLU|IND|NOM//obl//140 enligt//PP//case//149 3//RG|NOM//nummod//149 kap.//NN|AN//nmod//152 7//RG|NOM//nummod//151 §//NN|AN//nmod//152 RO//NN|AN//obl//140 .//MAD//punct//41
5.2 Vad är en civil kris? / Expertgruppsrapport;Reglerna//NN|UTR|PLU|DEF|NOM//nsubj//9 i//PP//case//4 8//RG|NOM//nummod//3 kap.//NN|AN//nmod//4 RF//PM|NOM//nmod//0 om//PP//case//6 delegering//NN|UTR|SIN|IND|NOM//nmod//0 av//PP//case//8 normgivningskompetens//NN|UTR|SIN|IND|NOM//nmod//6 är//VB|PRS|AKT//cop//25 av//PP//case//12 stor//JJ|POS|UTR|SIN|IND|NOM//amod//12 betydelse//NN|UTR|SIN|IND|NOM//obl//9 för//PP//case//14 handlingsmöjligheterna//NN|UTR|PLU|DEF|NOM//nmod//12 i//PP//case//17 en//DT|UTR|SIN|IND//det//17 krissituation//NN|UTR|SIN|IND|NOM//nmod//14 .//MAD//punct//9
5.2 Vad är en civil kris? / Expertgruppsrapport;I//PP//case//21 8//RG|NOM//nummod//21 kap.//NN|AN//obl//23 3//RG|NOM//nummod//23 §//NN|AN//nmod//24 RF//PM|NOM//obl//9 sägs//VB|PRS|SFO//ROOT//25 att//SN//mark//44 föreskrifter//NN|UTR|PLU|IND|NOM//nsubj//44 om//PP//case//29 förhållandet//NN|NEU|SIN|DEF|NOM//nmod//27 mellan//PP//case//31 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//29 och//KN//cc//34 det//DT|NEU|SIN|DEF//det//34 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//31 ,//MID//punct//29 som//HP|-|-|-//nsubj//37 gäller//VB|PRS|AKT//acl:relcl//29 åligganden//NN|NEU|PLU|IND|NOM//obj//37 för//PP//mark//44 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 eller//KN//cc//42 i//PP//conj//40 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//42 avser//VB|PRS|AKT//ccomp//25 ingrepp//NN|NEU|PLU|IND|NOM//obj//44 i//PP//case//51 enskildas//JJ|POS|UTR/NEU|PLU|IND/DEF|GEN//nmod:poss//51 personliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 eller//KN//cc//50 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//48 förhållanden//NN|NEU|PLU|IND|NOM//obl//44 ,//MID//punct//25 meddelas//VB|PRS|SFO//conj//25 genom//PP//case//55 lag//NN|UTR|SIN|IND|NOM//obl//53 .//MAD//punct//25
5.2 Vad är en civil kris? / Expertgruppsrapport;Av//PP//case//62 8//RG|NOM//nummod//59 kap.//NN|AN//obl//61 7//RG|NOM//nummod//61 §//NN|AN//nmod//62 RF//PM|NOM//nsubj//63 följer//VB|PRS|AKT//parataxis//25 dock//AB//advmod//63 att//SN//mark//69 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//69 –//RG|NOM//punct//69 efter//PP//advmod//69 bemyndigande//NN|NEU|SIN|IND|NOM//ccomp//63 i//PP//case//71 lag//NN|UTR|SIN|IND|NOM//obl//69 –//PAD//punct//69 genom//PP//case//74 förordning//NN|UTR|SIN|IND|NOM//obl//76 kan//VB|PRS|AKT//aux//76 meddela//VB|INF|AKT//conj//63 föreskrifter//NN|UTR|PLU|IND|NOM//obj//76 om//PP//case//81 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//81 än//KN//fixed//79 skatt//NN|UTR|SIN|IND|NOM//obl//76 ,//MID//punct//85 om//SN//mark//85 föreskrifterna//NN|UTR|PLU|DEF|NOM//nsubj//85 avser//VB|PRS|AKT//conj//76 skydd//NN|NEU|SIN|IND|NOM//obj//85 för//PP//case//88 liv//NN|NEU|SIN|IND|NOM//obl//85 ,//MID//punct//91 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//91 säkerhet//NN|UTR|SIN|IND|NOM//conj//88 eller//KN//cc//93 hälsa//NN|UTR|SIN|IND|NOM//conj//88 ,//MID//punct//96 utlännings//NN|UTR|SIN|IND|GEN//amod//96 vistelse//NN|UTR|SIN|IND|NOM//conj//88 i//PP//case//98 riket//NN|NEU|SIN|DEF|NOM//nmod//96 ,//MID//punct//100 in-//AB|SMS//conj//98 eller//KN//cc//102 utförsel//NN|NEU|SIN|IND|NOM//conj//98 av//PP//case//104 tillgångar//NN|UTR|PLU|IND|NOM//nmod//102 ,//MID//punct//106 kommunikationer//NN|UTR|PLU|IND|NOM//conj//104 och//KN//cc//108 ransonering//NN|UTR|SIN|IND|NOM//conj//104 .//MAD//punct//85
5.2 Vad är en civil kris? / Expertgruppsrapport;Med//PP//case//111 stöd//NN|NEU|SIN|IND|NOM//obl//115 av//PP//case//114 denna//DT|UTR|SIN|DEF//det//114 bestämmelse//NN|UTR|SIN|IND|NOM//nmod//111 har//VB|PRS|AKT//conj//85 ett//DT|NEU|SIN|IND//det//117 antal//NN|NEU|SIN|IND|NOM//nmod//118 fullmaktslagar//NN|UTR|PLU|IND|NOM//obj//115 för//PP//case//120 fredstida//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//118 (//PAD//punct//123 eller//KN//cc//123 civila//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//120 )//PAD//punct//123 kriser//NN|UTR|PLU|IND|NOM//nsubj:pass//126 beslutats//VB|SUP|SFO//conj//115 .//MAD//punct//85
5.2 Vad är en civil kris? / Expertgruppsrapport;Ett//DT|NEU|SIN|IND//det//129 exempel//NN|NEU|SIN|IND|NOM//nsubj//131 är//VB|PRS|AKT//cop//131 32//RG|NOM//nummod//134 a//NN|NEU|SIN|IND|NOM//case//134 §//NN|AN//nmod//134 hälso-//NN|UTR|-|-|SMS//obj//85 och//KN//cc//136 sjukvårdslagen//NN|UTR|SIN|DEF|NOM//conj//134 (//PAD//punct//134 1982:763//RG|NOM//appos//134 )//PAD//punct//138 som//HP|-|-|-//nsubj//141 ger//VB|PRS|AKT//acl:relcl//134 regeringen//NN|UTR|SIN|DEF|NOM//obj//141 ,//MID//punct//146 eller//KN//cc//146 den//DT|UTR|SIN|DEF//det//146 myndighet//NN|UTR|SIN|IND|NOM//conj//134 som//HP|-|-|-//obj//149 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//149 bestämmer//VB|PRS|AKT//acl:relcl//146 ,//MID//punct//151 rätt//NN|UTR|SIN|IND|NOM//conj//149 att//IE//mark//153 meddela//VB|INF|AKT//acl//151 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//155 föreskrifter//NN|UTR|PLU|IND|NOM//obj//153 om//PP//case//157 hälso-//NN|UTR|-|-|SMS//nmod//155 och//KN//cc//159 sjukvården//NN|UTR|SIN|DEF|NOM//conj//157 i//PP//case//161 fredstid//NN|UTR|SIN|IND|NOM//obl//153 om//SN//mark//168 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//168 ur//PP//case//167 ett//DT|NEU|SIN|IND//det//167 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//167 perspektiv//NN|NEU|SIN|IND|NOM//obl//168 finns//VB|PRS|SFO//acl:relcl//146 behov//NN|NEU|SIN|IND|NOM//nsubj//168 av//PP//case//172 katastrofmedicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//172 insatser//NN|UTR|PLU|IND|NOM//nmod//169 .//MAD//punct//63
5.2 Vad är en civil kris? / Expertgruppsrapport;Denna//DT|UTR|SIN|DEF//det//175 lagstiftning//NN|UTR|SIN|IND|NOM//nsubj//177 har//VB|PRS|AKT//aux//177 gjort//VB|SUP|AKT//parataxis//63 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//177 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//177 för//PP//case//181 regeringen//NN|UTR|SIN|DEF|NOM//obl//177 eller//KN//cc//184 den//DT|UTR|SIN|DEF//det//184 myndighet//NN|UTR|SIN|IND|NOM//conj//181 som//HP|-|-|-//obl//187 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//187 bestämmer//VB|PRS|AKT//acl:relcl//184 att//SN//mark//193 vid//PP//case//192 en//DT|UTR|SIN|IND//det//192 fredstida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//192 kris//NN|UTR|SIN|IND|NOM//obl//193 prioritera//VB|INF|AKT//ccomp//187 resurser//NN|UTR|PLU|IND|NOM//obj//193 mellan//PP//case//197 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//197 landsting//NN|NEU|PLU|IND|NOM//nmod//194 .//MAD//punct//63
5.2 Vad är en civil kris? / Expertgruppsrapport;Ett//DT|NEU|SIN|IND//det//201 annat//JJ|POS|NEU|SIN|IND|NOM//amod//201 exempel//NN|NEU|SIN|IND|NOM//appos//63 är//VB|PRS|AKT//cop//203 ransoneringslagen//NN|UTR|SIN|DEF|NOM//nsubj//201 (//PAD//punct//205 1978:268//RG|NOM//appos//203 )//PAD//punct//205 som//HP|-|-|-//nsubj//208 ger//VB|PRS|AKT//acl:cleft//203 regeringen//NN|UTR|SIN|DEF|NOM//iobj//208 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//211 befogenheter//NN|UTR|PLU|IND|NOM//obj//208 vid//PP//case//213 krig//NN|NEU|SIN|IND|NOM//obl//208 och//KN//cc//215 krigsfara//NN|UTR|SIN|IND|NOM//conj//213 och//KN//cc//219 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//219 utomordentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//219 händelser//NN|UTR|PLU|IND|NOM//conj//213 som//HP|-|-|-//nsubj//221 medfört//VB|SUP|AKT//acl:relcl//219 brist//NN|UTR|SIN|IND|NOM//obj//221 eller//KN//cc//224 risk//NN|UTR|SIN|IND|NOM//conj//222 för//PP//case//226 brist//NN|UTR|SIN|IND|NOM//nmod//224 på//PP//case//228 förnödenheter//NN|UTR|PLU|IND|NOM//nmod//226 .//MAD//punct//63
5.2 Vad är en civil kris? / Expertgruppsrapport;Enligt//PP//case//5 8//RG|NOM//nummod//2 kap.//NN|AN//nmod//3 13//RG|NOM//nummod//4 §//NN|AN//nmod//5 RF//PM|NOM//obl//6 får//VB|PRS|AKT//aux//12 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//12 härutöver//AB//advmod//12 genom//PP//case//10 förordning//NN|UTR|SIN|IND|NOM//obl//12 även//AB//advmod//12 besluta//VB|INF|AKT//ROOT//12 föreskrifter//NN|UTR|PLU|IND|NOM//obj//12 om//PP//case//15 verkställighet//NN|UTR|SIN|IND|NOM//nmod//13 av//PP//case//17 lag//NN|UTR|SIN|IND|NOM//nmod//15 och//KN//cc//19 föreskrifter//NN|UTR|PLU|IND|NOM//conj//17 som//HP|-|-|-//nsubj:pass//25 inte//AB//advmod//25 enligt//PP//case//23 grundlag//NN|UTR|SIN|IND|NOM//obl//25 ska//VB|PRS|AKT//aux//25 meddelas//VB|INF|SFO//acl:relcl//19 av//PP//case//27 riksdagen//NN|UTR|SIN|DEF|NOM//obl:agent//25 (//PAD//punct//27 den//DT|UTR|SIN|DEF//det//31 s.k.//AB|AN//amod//31 restkompetensen//NN|UTR|SIN|DEF|NOM//appos//27 )//PAD//punct//27 .//MAD//punct//12
5.2 Vad är en civil kris? / Expertgruppsrapport;Med//PP//case//35 stöd//NN|NEU|SIN|IND|NOM//obl//41 av//PP//case//37 restkompetensen//NN|UTR|SIN|DEF|NOM//nmod//35 har//VB|PRS|AKT//aux//41 i//PP//advmod//41 huvudsak//NN|UTR|SIN|IND|NOM//fixed//39 beslutats//VB|SUP|SFO//conj//12 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 föreskrifter//NN|UTR|PLU|IND|NOM//nsubj:pass//41 som//KN//mark//45 instruktioner//NN|UTR|PLU|IND|NOM//obl//41 för//PP//case//48 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 myndigheter//NN|UTR|PLU|IND|NOM//nmod//45 .//MAD//punct//12
5.2 Vad är en civil kris? / Expertgruppsrapport;Även//AB//advmod//1 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//8 att//IE//mark//4 styra//VB|INF|AKT//acl//2 de//DT|UTR/NEU|PLU|DEF//det//7 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 myndigheterna//NN|UTR|PLU|DEF|NOM//obj//4 är//VB|PRS|AKT//ROOT//8 av//PP//case//10 betydelse//NN|UTR|SIN|IND|NOM//obl//8 för//PP//case//12 handlingsmöjligheterna//NN|UTR|PLU|DEF|NOM//nmod//10 i//PP//case//15 en//DT|UTR|SIN|IND//det//15 krissituation//NN|UTR|SIN|IND|NOM//nmod//12 .//MAD//punct//8
5.2 Vad är en civil kris? / Expertgruppsrapport;De//DT|UTR/NEU|PLU|DEF//det//19 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//27 ,//MID//punct//19 med//PP//case//25 undantag//NN|NEU|SIN|IND|NOM//fixed//21 för//PP//fixed//21 riksdagens//NN|UTR|SIN|DEF|GEN//nmod:poss//25 myndigheter//NN|UTR|PLU|IND|NOM//appos//19 ,//MID//punct//19 lyder//VB|PRS|AKT//parataxis//8 enligt//PP//case//30 11//RG|NOM//nummod//30 kap.//NN|AN//nmod//33 6//RG|NOM//nummod//32 §//NN|AN//nmod//33 RF//PM|NOM//obl//27 under//PP//case//35 regeringen//NN|UTR|SIN|DEF|NOM//obl//27 .//MAD//punct//8
5.2 Vad är en civil kris? / Expertgruppsrapport;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//38 innebär//VB|PRS|AKT//parataxis//8 att//SN//mark//46 dessa//DT|UTR/NEU|PLU|DEF//det//41 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//46 i//PP//case//43 princip//NN|UTR|SIN|IND|NOM//nmod//41 har//VB|PRS|AKT//aux//46 att//IE//mark//46 följa//VB|INF|AKT//ccomp//38 de//DT|UTR/NEU|PLU|DEF//iobj//46 föreskrifter//NN|UTR|PLU|IND|NOM//obj//46 av//PP//case//51 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//51 natur//NN|UTR|SIN|IND|NOM//nmod//48 och//KN//cc//53 direktiv//NN|NEU|PLU|IND|NOM//conj//51 för//PP//case//56 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//56 fall//NN|NEU|PLU|IND|NOM//obl//46 som//HP|-|-|-//obj//59 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//59 meddelar//VB|PRS|AKT//acl:relcl//56 .//MAD//punct//38
5.2 Vad är en civil kris? / Expertgruppsrapport;Både//KN//cc//63 i//PP//case//63 direktiven//NN|NEU|PLU|DEF|NOM//obl//38 och//KN//cc//68 i//PP//case//66 uttalanden//NN|NEU|PLU|IND|NOM//obl//68 kan//VB|PRS|AKT//aux//68 anges//VB|INF|SFO//conj//38 den//DT|UTR|SIN|DEF//det//70 policy//NN|UTR|SIN|IND|NOM//obj//68 som//HP|-|-|-//obj//74 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//74 vill//VB|PRS|AKT//aux//74 främja//VB|INF|AKT//acl:relcl//70 .//MAD//punct//8
