Sammanfattning;Av//PP//case//2 ovanstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 sammanfattning//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//4 rapporten//NN|UTR|SIN|DEF|NOM//nmod//2 framgår//VB|PRS|AKT//ROOT//5 att//SN//mark//35 tillämpningen//NN|UTR|SIN|DEF|NOM//nsubj//35 av//PP//case//10 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 former//NN|UTR|PLU|IND|NOM//nmod//7 av//PP//case//13 reducerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 skattesatser//NN|UTR|PLU|IND|NOM//nmod//10 ,//MID//punct//16 både//KN//cc//16 permanenta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//10 enligt//PP//case//19 bilaga//NN|UTR|SIN|IND|NOM//nmod//19 H//NN|NEU|SIN|IND|NOM//nmod//16 i//PP//case//22 sjätte//RO|NOM//amod//22 direktivet//NN|NEU|SIN|DEF|NOM//obl//16 och//KN//cc//25 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 former//NN|UTR|PLU|IND|NOM//conj//16 av//PP//case//27 övergångsbestämmelser//NN|UTR|PLU|IND|NOM//nmod//25 för//PP//case//32 något//PN|NEU|SIN|IND|SUB/OBJ//det//32 eller//KN//cc//31 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//29 länder//NN|NEU|PLU|IND|NOM//nmod//27 ,//MID//punct//10 är//VB|PRS|AKT//cop//35 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//5 .//MAD//punct//35
5.3.2 Transport i skidliftar (7 kap. 1 § andra stycket 2 ML);Å//PP//advmod//61 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//55 sidan//NN|UTR|SIN|DEF|NOM//fixed//53 kan//VB|PRS|AKT//aux//61 transportmomentet//NN|NEU|SIN|DEF|NOM//nsubj:pass//61 vid//PP//case//60 en//DT|UTR|SIN|IND//det//60 helhetsbedömning//NN|UTR|SIN|IND|NOM//nmod//57 upplevas//VB|INF|SFO//conj//19 som//KN//mark//63 underordnat//VB|SUP|AKT//xcomp//61 konsumentens//NN|UTR|SIN|DEF|GEN//nmod:poss//65 syfte//NN|NEU|SIN|IND|NOM//obj//63 att//IE//mark//67 utöva//VB|INF|AKT//advcl//63 idrott//NN|UTR|SIN|IND|NOM//obj//67 .//MAD//punct//61
5.3.2 Transport i skidliftar (7 kap. 1 § andra stycket 2 ML);Vid//PP//case//72 en//DT|UTR|SIN|IND//det//72 jämförelse//NN|UTR|SIN|IND|NOM//obl//76 med//PP//case//75 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//75 grannländer//NN|NEU|PLU|IND|NOM//nmod//72 ser//VB|PRS|AKT//conj//61 man//PN|UTR|SIN|IND|SUB//nsubj//76 att//SN//mark//80 Norge//PM|NOM//nsubj//80 valt//VB|SUP|AKT//ccomp//76 att//IE//mark//82 klassificera//VB|INF|AKT//xcomp//80 tjänsten//NN|UTR|SIN|DEF|NOM//obj//82 som//KN//mark//85 personbefordran//NN|UTR|SIN|IND|NOM//xcomp//82 medan//SN//mark//88 Finland//PM|NOM//nsubj//88 inordnar//VB|PRS|AKT//advcl//82 tjänsten//NN|UTR|SIN|DEF|NOM//obj//88 under//PP//case//91 idrott//NN|UTR|SIN|IND|NOM//obl//88 .//MAD//punct//19
5.3.2 Transport i skidliftar (7 kap. 1 § andra stycket 2 ML);Något//DT|NEU|SIN|IND//det//3 objektivt//JJ|POS|NEU|SIN|IND|NOM//advmod//2 rättvist//JJ|POS|NEU|SIN|IND|NOM//amod//3 synsätt//NN|NEU|SIN|IND|NOM//nsubj//4 existerar//VB|PRS|AKT//advcl//32 knappast//AB|SUV//advmod//4 ,//MID//punct//4 utan//KN//cc//12 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 är//VB|PRS|AKT//cop//12 närmast//AB|SUV//advmod//12 ett//DT|NEU|SIN|IND//det//12 ställningstagande//NN|NEU|SIN|IND|NOM//conj//4 som//HP|-|-|-//nsubj//15 får//VB|PRS|AKT//aux//15 ske//VB|INF|AKT//acl:relcl//12 på//PP//case//18 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//18 nivå//NN|UTR|SIN|IND|NOM//obl//15 .//MAD//punct//4
5.3.2 Transport i skidliftar (7 kap. 1 § andra stycket 2 ML);Vid//PP//case//23 en//DT|UTR|SIN|IND//det//23 enhetlig//JJ|POS|UTR|SIN|IND|NOM//amod//23 mervärdesskatt//NN|UTR|SIN|IND|NOM//obl//4 på//PP//case//26 all//DT|UTR|SIN|IND/DEF//det//26 konsumtion//NN|UTR|SIN|IND|NOM//nmod//23 kan//VB|PRS|AKT//aux//32 diskussioner//NN|UTR|PLU|IND|NOM//nsubj:pass//32 av//PP//case//31 detta//DT|NEU|SIN|DEF//det//31 slag//NN|NEU|SIN|IND|NOM//nmod//28 undvikas//VB|PRS|SFO//ROOT//32 helt//AB|POS//advmod//32 .//MAD//punct//32
5.3.2 Transport i skidliftar (7 kap. 1 § andra stycket 2 ML);I//PP//case//1 nuläget//NN|NEU|SIN|DEF|NOM//obl//2 regleras//VB|PRS|SFO//ROOT//2 transport//NN|UTR|SIN|IND|NOM//nsubj:pass//2 i//PP//case//5 skidliftar//NN|UTR|PLU|IND|NOM//obl//2 som//HP|-|-|-//case//10 en//DT|UTR|SIN|IND//det//10 särskilt//AB//advmod//9 utpekad//PC|PRF|UTR|SIN|IND|NOM//amod//10 tjänst//NN|UTR|SIN|IND|NOM//obl//2 i//PP//case//12 ML//PM|NOM//nmod//10 .//MAD//punct//2
5.3.2 Transport i skidliftar (7 kap. 1 § andra stycket 2 ML);Frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 är//VB|PRS|AKT//cop//14 om//SN//mark//18 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 finns//VB|PRS|SFO//csubj//14 något//PN|NEU|SIN|IND|SUB/OBJ//nsubj//18 som//HP|-|-|-//nsubj//21 förhindrar//VB|PRS|AKT//acl:relcl//19 en//DT|UTR|SIN|IND//det//24 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//24 behandling//NN|UTR|SIN|IND|NOM//obj//21 .//MAD//punct//14
5.3.2 Transport i skidliftar (7 kap. 1 § andra stycket 2 ML);Enligt//PP//case//28 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//28 bedömning//NN|UTR|SIN|IND|NOM//obl//29 går//VB|PRS|AKT//parataxis//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 knappast//AB|SUV//advmod//29 mot//PP//case//33 bakgrund//NN|UTR|SIN|IND|NOM//obl//29 av//PP//case//36 de//DT|UTR/NEU|PLU|DEF//det//36 rättsfall//NN|NEU|PLU|IND|NOM//obl//29 som//HP|-|-|-//nsubj:pass//38 avgjorts//VB|SUP|SFO//acl:relcl//36 i//PP//case//40 EG-domstolen//NN|UTR|SIN|DEF|NOM//obl//38 (//PAD//punct//42 se//VB|IMP|AKT//parataxis//29 kapitel//NN|NEU|SIN|IND|NOM//nmod//44 4//RG|NOM//dep//42 och//KN//cc//46 bilaga//NN|UTR|SIN|IND|NOM//conj//44 3//RG|NOM//nummod//44 )//PAD//punct//42 och//KN//cc//52 även//AB//advmod//52 med//PP//case//52 beaktande//NN|NEU|SIN|IND|NOM//conj//29 av//PP//case//55 de//DT|UTR/NEU|PLU|DEF//det//55 resonemang//NN|NEU|PLU|IND|NOM//nmod//52 som//HP|-|-|-//nsubj:pass//57 förs//VB|PRS|SFO//acl:relcl//55 i//PP//case//60 kommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//60 förslag//NN|NEU|SIN|IND|NOM//obl//57 till//PP//case//62 ändring//NN|UTR|SIN|IND|NOM//nmod//60 av//PP//case//66 det//DT|NEU|SIN|DEF//det//66 sjätte//RO|NOM//amod//66 direktivet//NN|NEU|SIN|DEF|NOM//nmod//62 med//PP//case//71 avseende//NN|NEU|SIN|IND|NOM//fixed//67 på//PP//fixed//67 reducerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//71 skattesatser//NN|UTR|PLU|IND|NOM//nmod//66 (//PAD//punct//29 KOM[2003]397//PM|NOM//appos//29 slutlig//JJ|POS|UTR|SIN|IND|NOM//amod//73 )//PAD//punct//73 att//IE//mark//77 påstå//VB|INF|AKT//acl//73 att//SN//mark//87 den//DT|UTR|SIN|DEF//det//80 regel//NN|UTR|SIN|IND|NOM//nsubj//87 som//HP|-|-|-//nsubj:pass//84 i//PP//advmod//84 dag//NN|UTR|SIN|IND|NOM//fixed//82 tillämpas//VB|PRS|SFO//acl:relcl//80 i//PP//case//86 Sverige//PM|NOM//obl//84 strider//VB|PRS|AKT//ccomp//77 mot//PP//case//89 EGrätten//NN|UTR|SIN|DEF|NOM//obl//87 .//MAD//punct//29
5.3.2 Transport i skidliftar (7 kap. 1 § andra stycket 2 ML);Sverige//PM|NOM//nsubj//99 kan//VB|PRS|AKT//aux//99 alltså//AB//advmod//99 ,//MID//punct//97 enligt//PP//case//97 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//97 bedömning//NN|UTR|SIN|IND|NOM//obl//99 ,//MID//punct//97 välja//VB|INF|AKT//parataxis//29 mellan//PP//mark//102 att//IE//mark//102 ha//VB|INF|AKT//advcl//99 kvar//PL//compound:prt//102 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//105 regel//NN|UTR|SIN|IND|NOM//obj//102 ,//MID//punct//107 införa//VB|INF|AKT//conj//99 full//JJ|POS|UTR|SIN|IND|NOM//amod//109 mervärdesskatt//NN|UTR|SIN|IND|NOM//obj//107 ,//MID//punct//113 eller//KN//cc//113 att//IE//mark//113 införa//VB|INF|AKT//conj//99 samma//DT|UTR/NEU|SIN/PLU|IND//det//115 skattesats//NN|UTR|SIN|IND|NOM//obj//113 som//KN//case//118 för//PP//case//118 idrott//NN|UTR|SIN|IND|NOM//obl//113 alternativt//AB|POS//advmod//113 som//KN//case//122 för//PP//case//122 personbefordran//NN|UTR|SIN|IND|NOM//obl//113 .//MAD//punct//2
5.3.2 Transport i skidliftar (7 kap. 1 § andra stycket 2 ML);För//PP//case//3 det//DT|NEU|SIN|DEF//fixed//0 fall//NN|NEU|SIN|IND|NOM//fixed//0 transport//NN|UTR|SIN|IND|NOM//nsubj:pass//9 i//PP//case//5 skidlift//NN|UTR|SIN|IND|NOM//nmod//3 inte//AB//advmod//9 vore//VB|KON|PRT|AKT//aux:pass//9 särskilt//AB//advmod//9 reglerad//PC|PRF|UTR|SIN|IND|NOM//ROOT//9 i//PP//case//11 ML//PM|NOM//obl//9 skulle//VB|PRT|AKT//aux//17 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//17 med//PP//case//16 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//16 sannolikhet//NN|UTR|SIN|IND|NOM//obl//17 anses//VB|PRS|SFO//conj//9 utgöra//VB|INF|AKT//xcomp//17 utövande//NN|NEU|SIN|IND|NOM//xcomp//18 av//PP//case//21 idrott//NN|UTR|SIN|IND|NOM//nmod//19 .//MAD//punct//9
5.3.2 Transport i skidliftar (7 kap. 1 § andra stycket 2 ML);Sammanfattningsvis//AB//advmod//2 så//AB//advmod//2 finns//VB|PRS|SFO//ROOT//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 egentligen//AB//advmod//2 inte//AB//advmod//2 några//DT|UTR/NEU|PLU|IND//det//9 tungt//JJ|POS|NEU|SIN|IND|NOM//advmod//8 vägande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 avgränsnings-//NN|UTR|-|-|SMS//nsubj//2 eller//KN//cc//11 tillämpningsproblem//NN|NEU|PLU|IND|NOM//conj//9 som//HP|-|-|-//nsubj//13 motiverar//VB|PRS|AKT//acl:relcl//11 en//DT|UTR|SIN|IND//det//15 sänkning//NN|UTR|SIN|IND|NOM//obj//13 av//PP//case//18 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 skattesats//NN|UTR|SIN|IND|NOM//nmod//15 .//MAD//punct//2
5.3.2 Transport i skidliftar (7 kap. 1 § andra stycket 2 ML);Ur//PP//case//21 avgränsnings-//NN|UTR|-|-|SMS//obl//2 och//KN//cc//23 tillämpningssynpunkt//AB//conj//21 är//VB|PRS|AKT//cop//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//33 i//PP//advmod//33 stället//NN|NEU|SIN|DEF|NOM//fixed//26 till//PP//fixed//26 fördel//NN|UTR|SIN|IND|NOM//fixed//26 om//PP//case//32 full//JJ|POS|UTR|SIN|IND|NOM//amod//32 mervärdesskatt//NN|UTR|SIN|IND|NOM//nmod//29 införs//VB|PRS|SFO//advcl//2 .//MAD//punct//2
5.3.2 Transport i skidliftar (7 kap. 1 § andra stycket 2 ML);En//DT|UTR|SIN|IND//det//1 sänkning//NN|UTR|SIN|IND|NOM//nsubj:pass//5 av//PP//case//3 skattesatsen//NN|UTR|SIN|DEF|NOM//nmod//1 kan//VB|PRS|AKT//aux//5 motiveras//VB|INF|SFO//ROOT//5 av//PP//mark//13 om//SN//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 av//PP//case//11 något//DT|NEU|SIN|IND//det//11 skäl//NN|NEU|SIN|IND|NOM//obl//13 skulle//VB|PRT|AKT//aux//13 anses//VB|INF|SFO//ccomp//5 angeläget//JJ|POS|NEU|SIN|IND|NOM//xcomp//13 att//IE//mark//20 inom//PP//case//18 momssystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//18 ram//NN|UTR|SIN|IND|NOM//obl//20 ytterligare//AB|KOM//advmod//20 gynna//VB|INF|AKT//csubj//13 aktörer//NN|UTR|PLU|IND|NOM//obj//20 som//HP|-|-|-//nsubj//23 konsumerar//VB|PRS|AKT//acl:relcl//21 eller//KN//cc//25 producerar//VB|PRS|AKT//conj//23 denna//DT|UTR|SIN|DEF//det//27 tjänst//NN|UTR|SIN|IND|NOM//obj//25 (//PAD//punct//21 företagen//NN|NEU|PLU|DEF|NOM//appos//21 eller//KN//cc//31 konsumenterna//NN|UTR|PLU|DEF|NOM//conj//29 )//PAD//punct//21 .//MAD//punct//5
5.3.2 Transport i skidliftar (7 kap. 1 § andra stycket 2 ML);Ett//DT|NEU|SIN|IND//det//36 annat//JJ|POS|NEU|SIN|IND|NOM//amod//36 skäl//NN|NEU|SIN|IND|NOM//nsubj//55 är//VB|PRS|AKT//cop//36 om//SN//case//40 den//DT|UTR|SIN|DEF//det//40 orättvisa//NN|UTR|SIN|IND|NOM//acl//36 som//HP|-|-|-//obl//44 branschen//NN|UTR|SIN|DEF|NOM//nsubj//44 nu//AB//advmod//44 anser//VB|PRS|AKT//acl:relcl//40 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//44 uppleva//VB|INF|AKT//xcomp//44 gentemot//PP//case//48 idrott//NN|UTR|SIN|IND|NOM//obj//46 (//PAD//punct//48 och//KN//cc//51 personbefordran//NN|UTR|SIN|IND|NOM//conj//48 )//PAD//punct//36 skulle//VB|PRT|AKT//aux//55 kunna//VB|INF|AKT//aux//55 utgöra//VB|INF|AKT//conj//5 motiv//NN|NEU|SIN|IND|NOM//obj//55 för//PP//mark//60 att//SN//mark//60 skattesatsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//60 sänks//VB|PRS|SFO//advcl//55 ytterligare//AB|KOM//advmod//60 .//MAD//punct//5

5.3.3 Försäljning av konstverk (7 kap. 1 § andra stycket 3 ML);Mervärdesskatt//NN|UTR|SIN|IND|NOM//nsubj:pass//1 tas//VB|PRS|SFO//ROOT//1 ut//PL//compound:prt//1 med//PP//case//5 12//RG|NOM//nummod//5 procent//NN|UTR|PLU|IND|NOM//obl//1 för//PP//case//11 upphovsmans//NN|UTR|SIN|DEF|GEN//nmod:poss//11 eller//KN//cc//10 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//10 dödsbos//NN|NEU|SIN|IND|GEN//conj//7 försäljning//NN|UTR|SIN|IND|NOM//obl//1 av//PP//case//13 konstverk//NN|NEU|PLU|IND|NOM//nmod//11 om//SN//mark//16 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj//16 medför//VB|PRS|AKT//advcl//1 skattskyldighet//NN|UTR|SIN|IND|NOM//obj//16 .//MAD//punct//1
5.3.3 Försäljning av konstverk (7 kap. 1 § andra stycket 3 ML);Enligt//PP//case//25 1//RG|NOM//nummod//21 kap.//NN|AN//nmod//22 2//RG|NOM//nummod//25 a//NN|NEU|SIN|IND|NOM//case//25 §//NN|AN//nmod//25 ML//PM|NOM//obl//1 medför//VB|PRS|AKT//parataxis//1 omsättningen//NN|UTR|SIN|DEF|NOM//obj//26 skattskyldighet//NN|UTR|SIN|IND|NOM//obj//26 endast//AB//advmod//34 om//SN//mark//34 beskattningsunderlaget//NN|NEU|SIN|DEF|NOM//nsubj//34 för//PP//case//33 beskattningsåret//NN|NEU|SIN|DEF|NOM//nmod//31 uppgår//VB|PRS|AKT//advcl//26 till//PP//case//38 lägst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//37 300//RG|NOM//nummod//38 000//RG|NOM//nummod//39 kr.//NN|AN//nmod//40 Möjlighet//NN|UTR|SIN|IND|NOM//obl//34 till//PP//case//43 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//43 skattskyldighet//NN|UTR|SIN|IND|NOM//nmod//40 finns//VB|PRS|SFO//conj//1 även//AB//advmod//44 om//SN//mark//49 konstnären//NN|UTR|SIN|DEF|NOM//nsubj//49 inte//AB//advmod//49 kommer//VB|PRS|AKT//advcl//44 upp//PL//compound:prt//49 till//PP//case//53 detta//DT|NEU|SIN|DEF//det//53 belopp//NN|NEU|SIN|IND|NOM//obl//49 .//MAD//punct//1
5.3.3 Försäljning av konstverk (7 kap. 1 § andra stycket 3 ML);Den//DT|UTR|SIN|DEF//det//2 reducerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//2 skattesatsen//NN|UTR|SIN|DEF|NOM//nsubj//5 12//RG|NOM//nummod//4 procent//NN|UTR|PLU|IND|NOM//nmod//2 gäller//VB|PRS|AKT//ROOT//5 även//AB//advmod//5 för//PP//case//9 all//DT|UTR|SIN|IND/DEF//det//9 import//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//11 konstverk//NN|NEU|PLU|IND|NOM//nmod//9 ,//MID//punct//13 samlarföremål//NN|NEU|PLU|IND|NOM//conj//11 och//KN//cc//15 antikviteter//NN|UTR|PLU|IND|NOM//conj//11 .//MAD//punct//5
5.3.3 Försäljning av konstverk (7 kap. 1 § andra stycket 3 ML);Vad//HP|NEU|SIN|IND//dislocated//19 som//HP|-|-|-//nsubj:pass//19 innefattas//VB|PRS|SFO//advcl//5 i//PP//case//22 dessa//DT|UTR/NEU|PLU|DEF//det//22 begrepp//NN|NEU|PLU|IND|NOM//obl//19 anges//VB|PRS|SFO//conj//5 i//PP//case//25 definitioner//NN|UTR|PLU|IND|NOM//obl//23 i//PP//case//27 9//RG|NOM//nummod//31 a//NN|NEU|SIN|IND|NOM//case//31 kap.//NN|AN//nmod//30 5–7//RG|NOM//nmod:poss//31 §//NN|AN//nmod:poss//32 §//NN|AN//nmod//33 ML//PM|NOM//obl//23 .//MAD//punct//5
5.3.3 Försäljning av konstverk (7 kap. 1 § andra stycket 3 ML);Definitionerna//NN|UTR|PLU|DEF|NOM//nsubj//45 i//PP//case//37 ML//PM|NOM//nmod//35 är//VB|PRS|AKT//cop//45 i//PP//case//41 detta//DT|NEU|SIN|DEF//det//41 sammanhang//NN|NEU|SIN|IND|NOM//obl//45 i//PP//advmod//45 stort//AB//fixed//42 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//42 överensstämmande//NN|NEU|SIN|IND|NOM//parataxis//5 med//PP//case//48 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 regler//NN|UTR|PLU|IND|NOM//obl//45 i//PP//case//52 det//DT|NEU|SIN|DEF//det//52 sjätte//RO|NOM//amod//52 mervärdesskattedirektivet//NN|NEU|SIN|DEF|NOM//obl//45 .//MAD//punct//45
5.3.3 Försäljning av konstverk (7 kap. 1 § andra stycket 3 ML);När//HA//mark//2 konstverk//NN|NEU|PLU|IND|NOM//nsubj:pass//2 säljs//VB|PRS|SFO//advcl//13 i//PP//case//5 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//5 namn//NN|NEU|SIN|IND|NOM//obl//2 av//PP//case//7 annan//JJ|POS|UTR|SIN|IND|NOM//obl//2 än//KN//mark//9 upphovsman//NN|UTR|SIN|IND|NOM//amod//12 eller//KN//cc//12 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//12 dödsbo//NN|NEU|SIN|IND|NOM//obl//2 tillämpas//VB|PRS|SFO//ROOT//13 normalskattesatsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//13 .//MAD//punct//13
5.3.3 Försäljning av konstverk (7 kap. 1 § andra stycket 3 ML);Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//17 medför//VB|PRS|AKT//parataxis//13 bland//PP//mark//29 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//18 att//SN//mark//29 gallerier//NN|NEU|PLU|IND|NOM//nsubj//29 som//HP|-|-|-//nsubj//26 i//PP//case//25 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//25 namn//NN|NEU|SIN|IND|NOM//obl//26 säljer//VB|PRS|AKT//acl:relcl//21 konstverk//NN|NEU|PLU|IND|NOM//obj//26 skall//VB|PRS|AKT//aux//29 ta//VB|INF|AKT//advcl//17 ut//PL//compound:prt//29 moms//NN|UTR|SIN|IND|NOM//obj//29 med//PP//case//34 25//RG|NOM//nummod//34 procent//NN|UTR|PLU|IND|NOM//obl//29 .//MAD//punct//17
5.3.3 Försäljning av konstverk (7 kap. 1 § andra stycket 3 ML);I//PP//case//1 utredningar//NN|UTR|PLU|IND|NOM//obl//5 och//KN//cc//3 propositioner//NN|UTR|PLU|IND|NOM//conj//1 hade//VB|PRT|AKT//aux//5 konstaterats//VB|SUP|SFO//ROOT//5 att//SN//mark//18 någon//DT|UTR|SIN|IND//det//8 motsvarighet//NN|UTR|SIN|IND|NOM//nsubj//18 till//PP//case//10 ML//PM|NOM//nmod//8 ://MID//punct//8 s//PP//nummod//14 dåvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 undantag//NN|NEU|SIN|IND|NOM//nsubj//18 från//PP//case//16 beskattning//NN|UTR|SIN|IND|NOM//nmod//14 inte//AB//advmod//18 fanns//VB|PRT|SFO//ccomp//5 i//PP//case//22 det//DT|NEU|SIN|DEF//det//22 sjätte//RO|NOM//amod//22 mervärdesskattedirektivet//NN|NEU|SIN|DEF|NOM//obl//18 .//MID//punct//5
5.3.3 Försäljning av konstverk (7 kap. 1 § andra stycket 3 ML);När//HA//mark//28 reglerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//28 om//PP//case//27 vinstmarginalbeskattning//NN|UTR|SIN|IND|NOM//nmod//25 infördes//VB|PRT|SFO//advcl//5 den//DT|UTR|SIN|DEF//det//31 1//RO|NOM//nummod//31 november//NN|UTR|SIN|IND|NOM//nsubj:pass//28 1995//RG|NOM//nummod//31 menade//VB|PRT|AKT//conj//28 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//33 att//SN//mark//39 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//39 var//VB|PRT|AKT//cop//39 rätt//JJ|POS|UTR|SIN|IND|NOM//amod//39 tidpunkt//NN|UTR|SIN|IND|NOM//ccomp//33 att//IE//mark//41 införa//VB|INF|AKT//acl//39 skatteplikt//NN|UTR|SIN|IND|NOM//obj//41 .//MAD//punct//5
5.3.3 Försäljning av konstverk (7 kap. 1 § andra stycket 3 ML);Skälet//NN|NEU|SIN|DEF|NOM//parataxis//5 till//PP//compound:prt//44 att//SN//mark//53 en//DT|UTR|SIN|IND//det//48 omsättningsgräns//NN|UTR|SIN|IND|NOM//nsubj:pass//53 om//PP//case//52 300//RG|NOM//nummod//51 000//RG|NOM//nummod//52 kr//NN|AN//nmod//48 infördes//VB|PRT|SFO//nsubj:pass//55 kan//VB|PRS|AKT//aux//55 antas//VB|INF|SFO//acl:relcl//44 ha//VB|INF|AKT//aux//58 varit//VB|SUP|AKT//cop//58 kulturpolitiskt//JJ|POS|NEU|SIN|IND|NOM//xcomp//55 .//MAD//punct//5
5.3.3 Försäljning av konstverk (7 kap. 1 § andra stycket 3 ML);Att//SN//mark//3 reducerad//PC|PRF|UTR|SIN|IND|NOM//amod//2 skattesats//NN|UTR|SIN|IND|NOM//nsubj:pass//3 infördes//VB|PRT|SFO//csubj//4 angavs//VB|PRT|SFO//ROOT//4 bero//VB|INF|AKT//advmod//4 på//PP//mark//11 att//SN//mark//11 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//11 skulle//VB|PRT|AKT//aux//11 kunna//VB|INF|AKT//aux//11 bli//VB|INF|AKT//advcl//4 billigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//11 för//PP//case//15 en//DT|UTR|SIN|IND//det//15 köpare//NN|UTR|SIN|IND|NOM//obl//11 som//HP|-|-|-//nsubj//19 inte//AB//advmod//19 var//VB|PRT|AKT//cop//19 skattskyldig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//15 att//IE//mark//21 förvärva//VB|INF|AKT//acl//19 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//23 varor//NN|UTR|PLU|IND|NOM//obj//21 från//PP//case//27 en//DT|UTR|SIN|IND//det//27 skattskyldig//JJ|POS|UTR|SIN|IND|NOM//amod//27 återförsäljare//NN|UTR|SIN|IND|NOM//obl//21 i//PP//case//30 ett//DT|NEU|SIN|IND//det//30 EG-land//NN|NEU|SIN|IND|NOM//nmod//27 jämfört//PC|PRF|NEU|SIN|IND|NOM//mark//34 med//PP//fixed//31 att//IE//mark//34 importera//VB|INF|AKT//advcl//21 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obj//34 från//PP//case//38 tredje//RO|NOM//amod//38 land//NN|NEU|SIN|IND|NOM//obl//34 .//MID//punct//4
5.3.3 Försäljning av konstverk (7 kap. 1 § andra stycket 3 ML);Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//45 skulle//VB|PRT|AKT//aux//45 i//PP//advmod//45 så//AB//amod//44 fall//NN|NEU|SIN|IND|NOM//fixed//42 bero//VB|INF|AKT//parataxis//4 på//PP//mark//50 att//SN//mark//50 marginalbeskattningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//50 inte//AB//advmod//50 tillämpas//VB|PRS|SFO//advcl//45 i//PP//case//54 fråga//NN|UTR|SIN|IND|NOM//fixed//51 om//PP//case//54 import//NN|UTR|SIN|IND|NOM//obl//50 ,//MID//punct//45 och//KN//cc//59 den//DT|UTR|SIN|DEF//det//58 omständigheten//NN|UTR|SIN|DEF|NOM//obl//59 menade//VB|PRT|AKT//conj//4 man//PN|UTR|SIN|IND|SUB//nsubj//59 således//AB//advmod//62 talade//VB|PRT|AKT//xcomp//59 för//PP//mark//65 att//SN//mark//65 reducerad//PC|PRF|UTR|SIN|IND|NOM//amod//66 skattesats//NN|UTR|SIN|IND|NOM//nsubj:pass//68 skulle//VB|PRT|AKT//aux//68 tillämpas//VB|INF|SFO//conj//59 på//PP//case//70 import//NN|UTR|SIN|IND|NOM//obl//68 .//MAD//punct//59
