Vårt uppdrag;Vårt//PS|NEU|SIN|DEF//nmod:poss//1 huvuduppdrag//NN|NEU|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//IE//mark//4 se//VB|INF|AKT//ccomp//2 över//PL//case//8 den//DT|UTR|SIN|DEF//det//8 s.k.//AB|AN//amod//8 registerlagstiftningen//NN|UTR|SIN|DEF|NOM//obl//4 och//KN//cc//10 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//8 därmed//AB//advmod//4 sammanhängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 frågor//NN|UTR|PLU|IND|NOM//obj//4 .//MAD//punct//2
Frågan om en grundlagsändring;Ett//DT|NEU|SIN|IND//det//2 begränsat//PC|PRF|NEU|SIN|IND|NOM//amod//2 undantag//NN|NEU|SIN|IND|NOM//nsubj:pass//10 för//PP//case//4 överskottsinformation//NN|UTR|SIN|IND|NOM//nmod//2 vid//PP//case//6 direktåtkomst//NN|UTR|SIN|IND|NOM//nmod//4 kan//VB|PRS|AKT//aux//10 emellertid//AB//advmod//10 inte//AB//advmod//10 fogas//VB|INF|SFO//ROOT//10 in//PL//compound:prt//10 i//PP//case//13 tryckfrihetsförordningens//NN|UTR|SIN|DEF|GEN//obl//10 redan//AB//advmod//16 svårgripbara//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 regelkomplex//NN|NEU|PLU|IND|NOM//obl//10 av//PP//case//19 uppställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//19 rekvisit//NN|NEU|PLU|IND|NOM//nmod//16 för//PP//case//21 vad//HP|NEU|SIN|IND//dislocated//23 som//HP|-|-|-//nsubj//23 konstituerar//VB|PRS|AKT//acl:relcl//16 en//DT|UTR|SIN|IND//det//26 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//26 handling//NN|UTR|SIN|IND|NOM//obj//23 och//KN//cc//29 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 undantag//NN|NEU|PLU|IND|NOM//conj//26 härifrån//AB//advmod//23 utan//PP//case//34 en//DT|UTR|SIN|IND//det//34 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 risk//NN|UTR|SIN|IND|NOM//obl//23 för//PP//mark//40 att//SN//mark//40 begripligheten//NN|UTR|SIN|DEF|NOM//nsubj//40 av//PP//case//39 regelkomplexet//NN|NEU|SIN|DEF|NOM//nmod//37 sett//PC|PRF|NEU|SIN|IND|NOM//acl//34 som//KN//mark//44 helhet//NN|UTR|SIN|IND|NOM//nsubj:pass//44 ytterligare//AB|KOM//advmod//44 försämras//VB|PRS|SFO//advcl//23 .//MAD//punct//10
Frågan om en grundlagsändring;Vidare//AB|KOM//advmod//50 är//VB|PRS|AKT//cop//50 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//50 alternativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 undantagslösningar//NN|UTR|PLU|IND|NOM//parataxis//10 som//HP|-|-|-//obl//54 vi//PN|UTR|PLU|DEF|SUB//nsubj//54 har//VB|PRS|AKT//aux//54 analyserat//VB|SUP|AKT//acl:relcl//50 förenade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//54 med//PP//case//58 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 avgränsningssvårigheter//NN|UTR|PLU|IND|NOM//obl//55 och//KN//cc//60 befarade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//10 tillämpningsproblem//NN|NEU|PLU|IND|NOM//obj//60 .//MAD//punct//10
Frågan om en grundlagsändring;Vid//PP//case//66 en//DT|UTR|SIN|IND//det//66 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//66 bedömning//NN|UTR|SIN|IND|NOM//obl//70 har//VB|PRS|AKT//aux//70 vi//PN|UTR|PLU|DEF|SUB//nsubj//70 därför//AB//advmod//70 funnit//VB|SUP|AKT//parataxis//10 att//SN//mark//74 övervägande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//73 skäl//NN|NEU|PLU|IND|NOM//nsubj//74 talar//VB|PRS|AKT//xcomp//70 mot//PP//mark//77 att//IE//mark//77 föreslå//VB|INF|AKT//advcl//74 en//DT|UTR|SIN|IND//det//79 grundlagsändring//NN|UTR|SIN|IND|NOM//obj//77 som//HP|-|-|-//nsubj//82 skulle//VB|PRT|AKT//aux//82 innebära//VB|INF|AKT//acl:relcl//79 en//DT|UTR|SIN|IND//det//85 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//85 reglering//NN|UTR|SIN|IND|NOM//obj//82 vad//HP|NEU|SIN|IND//nsubj//87 gäller//VB|PRS|AKT//advcl//70 överskottsinformation//NN|UTR|SIN|IND|NOM//obj//87 vid//PP//case//90 direktåtkomst//NN|UTR|SIN|IND|NOM//obl//87 .//MAD//punct//10
Frågan om en grundlagsändring;Vi//PN|UTR|PLU|DEF|SUB//nsubj//93 lämnar//VB|PRS|AKT//parataxis//10 därför//AB//advmod//93 inget//DT|NEU|SIN|IND//det//97 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//97 förslag//NN|NEU|SIN|IND|NOM//obj//93 .//MAD//punct//93
Frågan om en grundlagsändring;I//PP//case//2 vårt//PS|NEU|SIN|DEF//nmod:poss//2 arbete//NN|NEU|SIN|IND|NOM//obl//6 har//VB|PRS|AKT//aux//6 vi//PN|UTR|PLU|DEF|SUB//nsubj//6 emellertid//AB//advmod//6 stött//VB|SUP|AKT//ROOT//6 på//PL//case//11 en//DT|UTR|SIN|IND//det//9 rad//NN|UTR|SIN|IND|NOM//nmod//11 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 tveksamheter//NN|UTR|PLU|IND|NOM//obl//6 och//KN//cc//13 problemställningar//NN|UTR|PLU|IND|NOM//conj//11 när//HA//case//19 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//14 gäller//VB|PRS|AKT//fixed//14 begreppet//NN|NEU|SIN|DEF|NOM//nmod//19 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//19 handling//NN|UTR|SIN|IND|NOM//obl//6 i//PP//case//23 den//DT|UTR|SIN|DEF//det//23 elektroniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 miljön//NN|UTR|SIN|DEF|NOM//nmod//19 än//KN//mark//25 de//PN|UTR/NEU|PLU|DEF|SUB//acl//23 som//HP|-|-|-//nsubj:pass//27 omfattas//VB|PRS|SFO//acl:relcl//25 av//PP//case//30 vårt//PS|NEU|SIN|DEF//nmod:poss//30 uppdrag//NN|NEU|SIN|IND|NOM//obl:agent//27 i//PP//case//32 grundlagsfrågan//NN|UTR|SIN|DEF|NOM//nmod//30 .//MAD//punct//6
Frågan om en grundlagsändring;Vi//PN|UTR|PLU|DEF|SUB//nsubj//35 förordar//VB|PRS|AKT//parataxis//6 därför//AB//mark//49 att//SN//fixed//36 den//DT|UTR|SIN|DEF//det//40 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 konstruktionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//49 beträffande//PP//case//42 vad//HP|NEU|SIN|IND//nmod//40 som//HP|-|-|-//nsubj//44 konstituerar//VB|PRS|AKT//acl:relcl//42 en//DT|UTR|SIN|IND//det//46 inkommen//PC|PRF|UTR|SIN|IND|NOM//nmod:poss//48 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//48 handling//NN|UTR|SIN|IND|NOM//obj//44 ses//VB|PRS|SFO//advcl//35 över//PL//compound:prt//49 i//PP//case//54 ett//DT|NEU|SIN|IND//det//54 bredare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//54 sammanhang//NN|NEU|SIN|IND|NOM//obl//49 ,//MID//punct//54 i//PP//case//58 vilket//HP|NEU|SIN|IND//fixed//56 frågan//NN|UTR|SIN|DEF|NOM//obl//65 om//PP//case//60 överskottsinformation//NN|UTR|SIN|IND|NOM//nmod//58 vid//PP//case//62 direktåtkomst//NN|UTR|SIN|IND|NOM//nmod//60 bör//VB|PRS|AKT//aux//65 kunna//VB|INF|AKT//aux//65 bli//VB|INF|AKT//conj//35 föremål//NN|NEU|SIN|IND|NOM//xcomp//65 för//PP//case//69 fortsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//69 överväganden//NN|NEU|PLU|IND|NOM//nmod//66 tillsammans//AB//advmod//73 med//PP//case//73 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 frågor//NN|UTR|PLU|IND|NOM//obl//65 .//MAD//punct//35
Frågan om en grundlagsändring;I//PP//case//78 ett//DT|NEU|SIN|IND//det//78 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//78 arbete//NN|NEU|SIN|IND|NOM//obl//81 bör//VB|PRS|AKT//aux//81 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//81 finnas//VB|INF|SFO//conj//35 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 förutsättningar//NN|UTR|PLU|IND|NOM//obj//81 för//PP//mark//86 att//IE//mark//86 skapa//VB|INF|AKT//advcl//81 enhetliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 helhetslösningar//NN|UTR|PLU|IND|NOM//obj//86 som//HP|-|-|-//nsubj//92 inte//AB//advmod//92 ytterligare//AB|KOM//advmod//92 ökar//VB|PRS|AKT//acl:relcl//88 komplexiteten//NN|UTR|SIN|DEF|NOM//obj//92 i//PP//case//95 regleringen//NN|UTR|SIN|DEF|NOM//obl//92 .//MAD//punct//6

Sekretessregleringen;I//PP//case//1 offentlighets-//NN|UTR|-|-|SMS//obl//4 och//KN//cc//3 sekretesslagen//NN|UTR|SIN|DEF|NOM//conj//1 finns//VB|PRS|SFO//ROOT//4 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//4 som//HP|-|-|-//nsubj//10 på//PP//case//9 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 sätt//NN|NEU|PLU|IND|NOM//obl//10 begränsar//VB|PRS|AKT//acl:relcl//5 insynen//NN|UTR|SIN|DEF|NOM//obj//10 i//PP//case//13 överskottsinformation//NN|UTR|SIN|IND|NOM//nmod//11 vid//PP//case//15 direktåtkomst//NN|UTR|SIN|IND|NOM//obl//10 .//MAD//punct//4
Sekretessregleringen;I//PP//case//2 några//DT|UTR/NEU|PLU|IND//det//2 fall//NN|NEU|PLU|IND|NOM//obl//5 har//VB|PRS|AKT//aux//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 införts//VB|SUP|SFO//ROOT//5 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//5 som//HP|-|-|-//nsubj//8 föreskriver//VB|PRS|AKT//acl:relcl//6 absolut//JJ|POS|UTR|SIN|IND|NOM//advmod//10 sekretess//NN|UTR|SIN|IND|NOM//obj//8 för//PP//case//12 överskottsinformation//NN|UTR|SIN|IND|NOM//nmod//10 inom//PP//case//15 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 områden//NN|NEU|PLU|IND|NOM//obl//8 ,//MID//punct//5 dels//KN//advmod//18 bestämmelsen//NN|UTR|SIN|DEF|NOM//appos//5 i//PP//case//22 15//RG|NOM//nummod//21 kap.//NN|AN//nmod//22 1//RG|NOM//nummod//25 a//NN|NEU|SIN|IND|NOM//case//25 §//NN|AN//nmod//25 OSL//NN|AN//nmod//18 om//PP//case//27 utrikessekretess//NN|UTR|SIN|IND|NOM//nmod//25 vid//PP//case//29 direktåtkomst//NN|UTR|SIN|IND|NOM//nmod//27 till//PP//case//35 en//DT|UTR|SIN|IND//det//35 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//35 eller//KN//cc//34 internationell//JJ|POS|UTR|SIN|IND|NOM//conj//32 databas//NN|UTR|SIN|IND|NOM//nmod//29 ,//MID//punct//18 dels//KN//advmod//38 bestämmelsen//NN|UTR|SIN|DEF|NOM//appos//18 i//PP//case//41 25//RG|NOM//nummod//41 kap.//NN|AN//nmod//44 2//RG|NOM//nummod//43 §//NN|AN//nmod//44 OSL//NN|AN//nmod//38 om//PP//case//47 absolut//JJ|POS|UTR|SIN|IND|NOM//advmod//47 sekretess//NN|UTR|SIN|IND|NOM//nmod//44 för//PP//case//50 ospärrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//50 patientuppgifter//NN|UTR|PLU|IND|NOM//nmod//47 vid//PP//case//53 sammanhållen//PC|PRF|UTR|SIN|IND|NOM//amod//53 journalföring//NN|UTR|SIN|IND|NOM//nmod//47 .//MAD//punct//5
Sekretessregleringen;Därutöver//AB//advmod//1 finns//VB|PRS|SFO//ROOT//1 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 en//DT|UTR|SIN|IND//det//5 generell//JJ|POS|UTR|SIN|IND|NOM//amod//5 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//1 i//PP//case//11 11//RG|NOM//nummod//8 kap.//NN|AN//nmod//11 4//RG|NOM//nummod//10 §//NN|AN//nmod//11 OSL//NN|AN//nmod//5 om//PP//case//13 överföring//NN|UTR|SIN|IND|NOM//nmod//11 av//PP//case//16 värdmyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 sekretessreglering//NN|UTR|SIN|IND|NOM//nmod//13 vid//PP//case//18 direktåtkomst//NN|UTR|SIN|IND|NOM//nmod//13 som//HP|-|-|-//nsubj:pass//20 införts//VB|SUP|SFO//acl:relcl//5 för//PP//mark//23 att//IE//mark//23 tillse//VB|INF|AKT//advcl//20 att//SN//mark//37 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//37 som//HP|-|-|-//obl//30 en//DT|UTR|SIN|IND//det//28 mottagarmyndighet//NN|UTR|SIN|IND|NOM//nsubj//30 visserligen//AB//advmod//30 har//VB|PRS|AKT//acl:relcl//25 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//32 tillgång//NN|UTR|SIN|IND|NOM//obj//30 till//PP//case//26 men//KN//fixed//33 som//HP|-|-|-//nsubj:pass//37 inte//AB//advmod//37 förs//VB|PRS|SFO//ccomp//23 in//PL//compound:prt//37 i//PP//case//41 den//DT|UTR|SIN|DEF//det//41 verksamhet//NN|UTR|SIN|IND|NOM//obl//37 som//HP|-|-|-//nsubj:pass//43 omfattas//VB|PRS|SFO//acl:relcl//41 av//PP//case//47 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//47 primära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 sekretessbestämmelser//NN|UTR|PLU|IND|NOM//obl:agent//43 ,//MID//punct//50 ska//VB|PRS|AKT//aux//50 ha//VB|INF|AKT//conj//1 ett//DT|NEU|SIN|IND//det//53 fortsatt//PC|PRF|NEU|SIN|IND|NOM//amod//53 sekretesskydd//NN|NEU|SIN|IND|NOM//obj//50 hos//PP//case//55 mottagarmyndigheten//NN|UTR|SIN|DEF|NOM//nmod//53 .//MAD//punct//1
Sekretessregleringen;Enligt//PP//case//62 11//RG|NOM//nummod//59 kap.//NN|AN//obl//61 8//RG|NOM//nummod//61 §//NN|AN//nmod//62 OSL//PM|NOM//obl//1 ska//VB|PRS|AKT//aux//67 dock//AB//advmod//67 en//DT|UTR|SIN|IND//det//67 primär//JJ|POS|UTR|SIN|IND|NOM//amod//67 sekretessbestämmelse//NN|UTR|SIN|IND|NOM//nsubj//71 hos//PP//case//69 mottagarmyndigheten//NN|UTR|SIN|DEF|NOM//nmod//67 alltid//AB//advmod//71 ha//VB|INF|AKT//advcl//1 företräde//NN|NEU|SIN|IND|NOM//obj//71 och//KN//cc//74 tillämpas//VB|PRS|SFO//conj//71 i//PP//case//77 en//DT|UTR|SIN|IND//det//77 konkurrenssituation//NN|UTR|SIN|IND|NOM//obl//74 med//PP//case//83 en//DT|UTR|SIN|IND//det//83 från//PP//case//81 värdmyndigheten//NN|UTR|SIN|DEF|NOM//obl//82 överförd//PC|PRF|UTR|SIN|IND|NOM//amod//83 sekretessbestämmelse//NN|UTR|SIN|IND|NOM//nmod//77 .//MAD//punct//1

En utvärdering av sekretessbestämmelserna om absolut sekretess för överskottsinformation vid direktåtkomst;De//DT|UTR/NEU|PLU|DEF//det//1 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//34 om//PP//case//4 absolut//JJ|POS|UTR|SIN|IND|NOM//advmod//4 sekretess//NN|UTR|SIN|IND|NOM//nmod//1 som//HP|-|-|-//nsubj:pass//6 införts//VB|SUP|SFO//acl:relcl//4 för//PP//mark//9 att//IE//mark//9 skydda//VB|INF|AKT//advcl//6 överskottsinformation//NN|UTR|SIN|IND|NOM//obj//9 vid//PP//case//12 direktåtkomst//NN|UTR|SIN|IND|NOM//obl//9 till//PP//case//17 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//17 eller//KN//cc//16 internationell//JJ|POS|UTR|SIN|IND|NOM//conj//14 databas//NN|UTR|SIN|IND|NOM//obl//9 samt//KN//cc//22 vid//PP//case//21 sammanhållen//PC|PRF|UTR|SIN|IND|NOM//amod//21 journalföring//NN|UTR|SIN|IND|NOM//obl//22 ger//VB|PRS|AKT//conj//9 ett//DT|NEU|SIN|IND//det//25 gott//JJ|POS|NEU|SIN|IND|NOM//amod//25 skydd//NN|NEU|SIN|IND|NOM//obj//22 för//PP//case//27 uppgifterna//NN|UTR|PLU|DEF|NOM//obl//22 i//PP//case//29 överskottsinformationen//NN|UTR|SIN|DEF|NOM//nmod//27 .//MAD//punct//1
En utvärdering av sekretessbestämmelserna om absolut sekretess för överskottsinformation vid direktåtkomst;Den//DT|UTR|SIN|DEF//det//33 absoluta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 sekretessen//NN|UTR|SIN|DEF|NOM//nsubj//34 innebär//VB|PRS|AKT//ROOT//34 bl.a.//AB|AN//advmod//34 att//SN//mark//40 mottagarmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//40 inte//AB//advmod//40 behöver//VB|PRS|AKT//aux//40 ta//VB|INF|AKT//ccomp//34 del//NN|UTR|SIN|IND|NOM//obj//40 av//PP//case//44 en//DT|UTR|SIN|IND//det//44 uppgift//NN|UTR|SIN|IND|NOM//nmod//41 för//PP//mark//47 att//IE//mark//47 göra//VB|INF|AKT//acl//44 en//DT|UTR|SIN|IND//det//49 sekretessprövning//NN|UTR|SIN|IND|NOM//obj//47 mot//PP//case//52 ett//DT|NEU|SIN|IND//det//52 skaderekvisit//NN|NEU|SIN|IND|NOM//obl//47 i//PP//case//57 samband//NN|NEU|SIN|IND|NOM//fixed//53 med//PP//fixed//53 en//DT|UTR|SIN|IND//det//57 begäran//NN|UTR|SIN|IND|NOM//obl//47 enligt//PP//case//59 tryckfrihetsförordningen//NN|UTR|SIN|DEF|NOM//nmod//57 om//PP//mark//61 utfående//NN|NEU|SIN|IND|NOM//nmod//59 av//PP//case//64 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//64 handling//NN|UTR|SIN|IND|NOM//nmod//61 .//MAD//punct//34
En utvärdering av sekretessbestämmelserna om absolut sekretess för överskottsinformation vid direktåtkomst;Vi//PN|UTR|PLU|DEF|SUB//nsubj//67 ser//VB|PRS|AKT//parataxis//34 inget//DT|NEU|SIN|IND//det//69 behov//NN|NEU|SIN|IND|NOM//obj//67 av//PP//case//72 en//DT|UTR|SIN|IND//det//72 justering//NN|UTR|SIN|IND|NOM//nmod//69 av//PP//case//75 dessa//DT|UTR/NEU|PLU|DEF//det//75 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//72 .//MAD//punct//67
En utvärdering av sekretessbestämmelserna om absolut sekretess för överskottsinformation vid direktåtkomst;Vi//PN|UTR|PLU|DEF|SUB//nsubj//3 har//VB|PRS|AKT//aux//3 däremot//AB//advmod//3 övervägt//VB|SUP|AKT//ROOT//3 men//KN//cc//5 avfärdat//VB|SUP|AKT//conj//3 tanken//NN|UTR|SIN|DEF|NOM//obj//5 på//PP//mark//9 att//IE//mark//9 införa//VB|INF|AKT//acl//6 en//DT|UTR|SIN|IND//det//12 primär//JJ|POS|UTR|SIN|IND|NOM//amod//12 sekretessbestämmelse//NN|UTR|SIN|IND|NOM//obj//9 med//PP//case//14 räckvidd//NN|UTR|SIN|IND|NOM//obl//9 hos//PP//case//17 alla//DT|UTR/NEU|PLU|IND/DEF//det//17 mottagarmyndigheter//NN|UTR|PLU|IND|NOM//obl//9 och//KN//cc//21 med//PP//case//21 absolut//JJ|POS|UTR|SIN|IND|NOM//amod//21 sekretess//NN|UTR|SIN|IND|NOM//conj//9 för//PP//case//23 överskottsinformation//NN|UTR|SIN|IND|NOM//nmod//21 vid//PP//case//25 direktåtkomst//NN|UTR|SIN|IND|NOM//obl//9 .//MAD//punct//3
En utvärdering av sekretessbestämmelserna om absolut sekretess för överskottsinformation vid direktåtkomst;En//DT|UTR|SIN|IND//det//29 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//29 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//35 vore//VB|KON|PRT|AKT//cop//35 enligt//PP//case//33 vår//PS|UTR|SIN|DEF//nmod:poss//33 mening//NN|UTR|SIN|IND|NOM//obl//35 inte//AB//advmod//35 förenlig//JJ|POS|UTR|SIN|IND|NOM//conj//3 med//PP//case//37 kraven//NN|NEU|PLU|DEF|NOM//obl//35 i//PP//case//40 2//RG|NOM//nummod//40 kap.//NN|AN//nmod//43 2//RG|NOM//nummod//42 §//NN|AN//nmod//43 TF//PM|NOM//nmod//37 på//PP//mark//53 att//SN//mark//53 undantag//NN|NEU|PLU|IND|NOM//nsubj//53 från//PP//case//48 handlingsoffentligheten//NN|UTR|SIN|DEF|NOM//nmod//46 genom//PP//case//50 sekretess//NN|UTR|SIN|IND|NOM//nmod//48 ska//VB|PRS|AKT//aux//53 vara//VB|INF|AKT//cop//53 påkallade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//35 och//KN//cc//56 noga//AB//advmod//56 preciserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//53 .//MAD//punct//3
En utvärdering av sekretessbestämmelserna om absolut sekretess för överskottsinformation vid direktåtkomst;Konstruktionen//NN|UTR|SIN|DEF|NOM//nsubj//18 av//PP//case//2 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//0 i//PP//case//6 11//RG|NOM//nummod//5 kap.//NN|AN//nmod//6 4//RG|NOM//nummod//9 och//KN//cc//6 8//RG|NOM//nummod//6 §//NN|AN//nmod//11 §//NN|AN//nmod//11 OSL//NN|AN//nmod//2 om//PP//case//13 överföring//NN|UTR|SIN|IND|NOM//nmod//11 av//PP//case//15 sekretess//NN|UTR|SIN|IND|NOM//nmod//13 vid//PP//case//17 direktåtkomst//NN|UTR|SIN|IND|NOM//nmod//13 medför//VB|PRS|AKT//ROOT//18 att//SN//mark//21 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//21 finns//VB|PRS|SFO//ccomp//18 en//DT|UTR|SIN|IND//det//23 risk//NN|UTR|SIN|IND|NOM//nsubj//21 för//PP//mark//33 att//SN//mark//33 en//DT|UTR|SIN|IND//det//27 tillämpning//NN|UTR|SIN|IND|NOM//nsubj//33 av//PP//case//29 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//27 i//PP//case//32 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 fall//NN|NEU|PLU|IND|NOM//nmod//29 leder//VB|PRS|AKT//acl//23 till//PP//mark//42 att//SN//mark//42 det//DT|NEU|SIN|DEF//det//37 sekretesskydd//NN|NEU|SIN|IND|NOM//nsubj:pass//42 som//HP|-|-|-//nsubj//39 gäller//VB|PRS|AKT//acl:relcl//37 hos//PP//case//41 värdmyndigheten//NN|UTR|SIN|DEF|NOM//obl//39 försvagas//VB|INF|SFO//advcl//33 eller//KN//cc//44 upphör//VB|PRS|AKT//conj//42 hos//PP//case//46 mottagarmyndigheten//NN|UTR|SIN|DEF|NOM//obl//44 på//PP//case//49 ett//DT|NEU|SIN|IND//det//49 sätt//NN|NEU|SIN|IND|NOM//nmod//46 som//HP|-|-|-//nsubj//53 inte//AB//advmod//53 är//VB|PRS|AKT//cop//53 motiverat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//49 beträffande//PP//case//55 överskottsinformation//NN|UTR|SIN|IND|NOM//obl//53 vid//PP//case//57 direktåtkomst//NN|UTR|SIN|IND|NOM//nmod//55 .//MID//punct//18
En utvärdering av sekretessbestämmelserna om absolut sekretess för överskottsinformation vid direktåtkomst;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//63 är//VB|PRS|AKT//cop//63 från//PP//case//62 integritetsskyddssynpunkt//NN|UTR|SIN|IND|NOM//obl//63 otillfredsställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//18 .//MAD//punct//63
En utvärdering av sekretessbestämmelserna om absolut sekretess för överskottsinformation vid direktåtkomst;Sådan//JJ|POS|UTR|SIN|IND|NOM//amod//66 information//NN|UTR|SIN|IND|NOM//nsubj//75 som//HP|-|-|-//nsubj//68 utgör//VB|PRS|AKT//acl:relcl//66 överskottsinformation//NN|UTR|SIN|IND|NOM//obj//68 bör//VB|PRS|AKT//aux//75 enligt//PP//case//73 vår//PS|UTR|SIN|DEF//nmod:poss//73 mening//NN|UTR|SIN|IND|NOM//obl//75 åtminstone//AB//advmod//75 ha//VB|INF|AKT//advcl//63 ett//DT|NEU|SIN|IND//det//77 sekretesskydd//NN|NEU|SIN|IND|NOM//obj//75 hos//PP//case//79 mottagarmyndigheten//NN|UTR|SIN|DEF|NOM//obl//75 som//HP|-|-|-//nsubj//81 motsvarar//VB|PRS|AKT//acl:relcl//79 det//PN|NEU|SIN|DEF|SUB/OBJ//det//83 sekretesskydd//NN|NEU|SIN|IND|NOM//obj//81 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//85 har//VB|PRS|AKT//acl:relcl//83 hos//PP//case//87 värdmyndigheten//NN|UTR|SIN|DEF|NOM//obl//85 .//MAD//punct//63
