Logistik för högre försvarsberedskap;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//0
6.3 Planerade verksamhetsinvesteringar;FMV//PM|NOM//nsubj:pass//4 ://MID//punct//0 s//NN|AN//case//3 verksamhetsinvesteringar//NN|UTR|PLU|IND|NOM//obl//4 finansieras//VB|PRS|SFO//ROOT//4 med//PP//case//6 avgiftsintäkter//NN|UTR|PLU|IND|NOM//obl//4 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//11 kan//VB|PRS|AKT//aux//11 därmed//AB//advmod//11 även//AB//advmod//11 bli//VB|INF|AKT//conj//4 en//DT|UTR|SIN|IND//det//13 del//NN|UTR|SIN|IND|NOM//xcomp//11 av//PP//case//17 en//DT|UTR|SIN|IND//det//17 redovisad//PC|PRF|UTR|SIN|IND|NOM//amod//17 tillgång//NN|UTR|SIN|IND|NOM//nmod//13 på//PP//case//19 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//17 .//MAD//punct//4

6.3.1 Information om låneram för verksamhetsinvesteringar;Alla//DT|UTR/NEU|PLU|IND/DEF//det//1 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//10 som//HP|-|-|-//nsubj//3 finansierar//VB|PRS|AKT//acl:relcl//1 investeringar//NN|UTR|PLU|IND|NOM//obj//3 med//PP//case//6 lån//NN|NEU|PLU|IND|NOM//obl//3 i//PP//case//8 Riksgäldskontoret//PM|NOM//nmod//6 ska//VB|PRS|AKT//aux//10 lämna//VB|INF|AKT//ROOT//10 informationen//NN|UTR|SIN|DEF|NOM//obj//10 om//PP//case//13 låneram//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//15 räntor//NN|UTR|PLU|IND|NOM//conj//13 .//MAD//punct//10
6.3.1 Information om låneram för verksamhetsinvesteringar;De//DT|UTR/NEU|PLU|DEF//det//19 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//19 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//22 ska//VB|PRS|AKT//aux//22 därmed//AB//advmod//22 lämna//VB|INF|AKT//parataxis//10 information//NN|UTR|SIN|IND|NOM//obj//22 om//PP//case//26 planerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//26 verksamhetsinvesteringar//NN|UTR|PLU|IND|NOM//nmod//23 och//KN//cc//28 låneram//NN|UTR|SIN|IND|NOM//conj//26 och//KN//cc//30 räntor//NN|UTR|PLU|IND|NOM//conj//26 för//PP//case//33 planerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//33 verksamhetsinvesteringar//NN|UTR|PLU|IND|NOM//nmod//30 .//MAD//punct//10
6.3.1 Information om låneram för verksamhetsinvesteringar;Enligt//PP//case//2 Ekonomistyrningsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//2 handledning//NN|UTR|SIN|IND|NOM//obl//3 behövs//VB|PRS|SFO//ROOT//3 informationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 för//PP//mark//10 att//SN//mark//10 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//10 ska//VB|PRS|AKT//aux//10 kunna//VB|INF|AKT//aux//10 ta//VB|INF|AKT//advcl//3 fram//PL//compound:prt//10 ett//DT|NEU|SIN|IND//det//13 förslag//NN|NEU|SIN|IND|NOM//obj//10 till//PP//case//15 riksdagsbeslut//NN|NEU|SIN|IND|NOM//nmod//13 om//PP//case//17 låneram//NN|UTR|SIN|IND|NOM//nmod//13 för//PP//case//19 verksamhetsinvesteringar//NN|UTR|PLU|IND|NOM//nmod//17 och//KN//cc//24 för//PP//mark//24 att//IE//mark//24 kunna//VB|INF|AKT//aux//24 bedöma//VB|INF|AKT//conj//10 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//24 av//PP//case//27 låneramen//NN|NEU|PLU|DEF|NOM//nmod//25 och//KN//cc//29 ränteutgifterna//NN|UTR|PLU|DEF|NOM//conj//27 för//PP//case//33 den//DT|UTR|SIN|DEF//det//33 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 myndigheten//NN|UTR|SIN|DEF|NOM//nmod//29 .//MAD//punct//3
6.3.1 Information om låneram för verksamhetsinvesteringar;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//1 lämnar//VB|PRS|AKT//ROOT//1 information//NN|UTR|SIN|IND|NOM//obj//1 om//PP//case//4 låneram//NN|UTR|SIN|IND|NOM//nmod//2 för//PP//case//6 verksamhetsinvesteringar//NN|UTR|PLU|IND|NOM//nmod//4 .//MAD//punct//1
6.3.1 Information om låneram för verksamhetsinvesteringar;FMV//PM|NOM//nsubj//9 lämnar//VB|PRS|AKT//conj//1 information//NN|UTR|SIN|IND|NOM//obj//9 om//PP//case//12 låneram//NN|UTR|SIN|IND|NOM//nmod//10 för//PP//case//14 verksamhetsinvesteringar//NN|UTR|PLU|IND|NOM//nmod//12 i//PP//case//19 den//DT|UTR|SIN|DEF//det//18 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//19 verksamhet//NN|UTR|SIN|IND|NOM//nmod//12 .//MAD//punct//9

7 Ny process för investeringar i försvarsmateriel;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 beslutat//VB|SUP|AKT//ROOT//2 att//IE//mark//4 införa//VB|INF|AKT//xcomp//2 en//DT|UTR|SIN|IND//det//7 ny//JJ|POS|UTR|SIN|IND|NOM//amod//7 process//NN|UTR|SIN|IND|NOM//obj//4 för//PP//case//9 investeringar//NN|UTR|PLU|IND|NOM//obl//4 i//PP//case//11 försvarsmateriel//NN|UTR|SIN|IND|NOM//nmod//9 från//PP//case//16 och//KN//fixed//12 med//PP//case//16 budgetåret//NN|NEU|SIN|DEF|NOM//nmod//16 2017//RG|NOM//nmod//11 .//MAD//punct//2
7 Ny process för investeringar i försvarsmateriel;Även//AB//advmod//20 denna//DT|UTR|SIN|DEF//det//20 process//NN|UTR|SIN|IND|NOM//nsubj//21 ligger//VB|PRS|AKT//conj//2 till//PP//case//26 grund//NN|UTR|SIN|IND|NOM//fixed//22 för//PP//fixed//22 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 förslag//NN|NEU|SIN|IND|NOM//obl//21 för//PP//case//28 materielförsörjningen//NN|UTR|SIN|DEF|NOM//nmod//26 (//PAD//punct//2 se//VB|IMP|AKT//parataxis//2 kapitel//NN|NEU|SIN|IND|NOM//nmod//32 17//RG|NOM//obj//30 )//PAD//punct//2 och//KN//cc//35 redovisas//VB|PRS|SFO//conj//2 därför//AB//advmod//35 i//PP//case//39 detta//DT|NEU|SIN|DEF//det//39 kapitel//NN|NEU|SIN|IND|NOM//obl//35 .//MAD//punct//2

7.1 Planerings-, besluts- och uppföljningsprocessens tillkomst;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 2013//RG|NOM//nummod//1 att//IE//mark//4 ge//VB|INF|AKT//xcomp//1 en//DT|UTR|SIN|IND//det//6 utredare//NN|UTR|SIN|IND|NOM//obj//4 i//PP//case//8 uppdrag//NN|NEU|SIN|IND|NOM//obl//4 att//IE//mark//10 lämna//VB|INF|AKT//acl//8 förslag//NN|NEU|SIN|IND|NOM//obj//10 på//PP//case//15 en//DT|UTR|SIN|IND//det//15 ändrad//PC|PRF|UTR|SIN|IND|NOM//amod//15 process//NN|UTR|SIN|IND|NOM//nmod//11 för//PP//case//17 investeringsplanering//NN|UTR|SIN|IND|NOM//nmod//15 för//PP//case//19 försvarsmateriel//NN|UTR|SIN|IND|NOM//nmod//17 .//MAD//punct//1
7.1 Planerings-, besluts- och uppföljningsprocessens tillkomst;Uppdraget//NN|NEU|SIN|DEF|NOM//nsubj//24 var//VB|PRT|AKT//cop//24 att//IE//mark//24 utforma//VB|INF|AKT//parataxis//1 en//DT|UTR|SIN|IND//det//27 ändamålsenlig//JJ|POS|UTR|SIN|IND|NOM//amod//27 ordning//NN|UTR|SIN|IND|NOM//obj//24 för//PP//case//30 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//30 styrning//NN|UTR|SIN|IND|NOM//obl//24 av//PP//case//33 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 materielinvesteringar//NN|UTR|PLU|IND|NOM//nmod//30 samt//KN//cc//36 att//IE//mark//36 öka//VB|INF|AKT//advcl//24 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//36 för//PP//case//39 riksdagen//NN|UTR|SIN|DEF|NOM//nmod//37 och//KN//cc//41 regeringen//NN|UTR|SIN|DEF|NOM//conj//39 att//IE//mark//43 styra//VB|INF|AKT//xcomp//36 och//KN//cc//45 fatta//VB|INF|AKT//conj//43 investeringsbeslut//NN|NEU|SIN|IND|NOM//obj//43 på//PP//case//49 strategisk//JJ|POS|UTR|SIN|IND|NOM//amod//49 nivå//NN|UTR|SIN|IND|NOM//obl//43 .//MAD//punct//24
7.1 Planerings-, besluts- och uppföljningsprocessens tillkomst;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//52 överlämnade//VB|PRT|AKT//parataxis//24 2014//RG|NOM//nummod//54 betänkandet//NN|NEU|SIN|DEF|NOM//nmod//55 Investeringsplanering//NN|UTR|SIN|IND|NOM//obj//52 för//PP//case//57 försvarsmateriel//NN|UTR|SIN|IND|NOM//nmod//55 –//RG|NOM//punct//61 en//DT|UTR|SIN|IND//det//61 ny//JJ|POS|UTR|SIN|IND|NOM//amod//61 planerings-//NN|UTR|-|-|SMS//appos//57 ,//MID//punct//64  //_SP////62 besluts-//NN|UTR|-|-|SMS//conj//61 och//KN//cc//66 uppföljningsprocess//NN|UTR|SIN|IND|NOM//conj//64 .//MAD//punct//24
7.1 Planerings-, besluts- och uppföljningsprocessens tillkomst;I//PP//case//3 den//DT|UTR|SIN|DEF//det//3 försvarspolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 inriktningspropositionen//NN|UTR|SIN|DEF|NOM//obl//4 anmälde//VB|PRT|AKT//ROOT//4 regeringen//NN|UTR|SIN|DEF|NOM//obj//4 att//SN//mark//8 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//8 avser//VB|PRS|AKT//ccomp//4 att//IE//mark//10 fullfölja//VB|INF|AKT//xcomp//8 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 förslag//NN|NEU|SIN|IND|NOM//obj//10 och//KN//cc//14 återkomma//VB|INF|AKT//conj//10 i//PP//case//17 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 propositioner//NN|UTR|PLU|IND|NOM//obl//14 om//PP//case//19 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//14 .//MAD//punct//4
7.1 Planerings-, besluts- och uppföljningsprocessens tillkomst;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//22 bedömer//VB|PRS|AKT//parataxis//4 att//SN//mark//26 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 bör//VB|PRS|AKT//aux//26 införas//VB|INF|SFO//ccomp//22 en//DT|UTR|SIN|IND//det//28 process//NN|UTR|SIN|IND|NOM//obj//26 för//PP//case//31 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//31 styrning//NN|UTR|SIN|IND|NOM//nmod//28 av//PP//case//33 investeringsplaneringen//NN|UTR|SIN|DEF|NOM//nmod//31 för//PP//case//35 försvarsmateriel//NN|UTR|SIN|IND|NOM//nmod//33 i//PP//case//40 enlighet//NN|UTR|SIN|IND|NOM//fixed//36 med//PP//fixed//36 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 förslag//NN|NEU|SIN|IND|NOM//nmod//35 .//MAD//punct//46
7.1 Planerings-, besluts- och uppföljningsprocessens tillkomst;En//DT|UTR|SIN|IND//det//44 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//44 process//NN|UTR|SIN|IND|NOM//nsubj//46 bör//VB|PRS|AKT//aux//46 omfatta//VB|INF|AKT//conj//22 styrning//NN|UTR|SIN|IND|NOM//obj//46 ,//MID//punct//49 planering//NN|UTR|SIN|IND|NOM//conj//47 ,//MID//punct//51 beslutsfattande//NN|NEU|SIN|IND|NOM//conj//47 och//KN//cc//53 uppföljning//NN|UTR|SIN|IND|NOM//conj//47 mellan//PP//case//55 riksdagen//NN|UTR|SIN|DEF|NOM//nmod//53 och//KN//cc//57 regeringen//NN|UTR|SIN|DEF|NOM//conj//55 samt//KN//cc//60 mellan//PP//case//60 regeringen//NN|UTR|SIN|DEF|NOM//conj//55 och//KN//cc//62 myndigheterna//NN|UTR|PLU|DEF|NOM//conj//60 .//MAD//punct//22
7.1 Planerings-, besluts- och uppföljningsprocessens tillkomst;Riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//3 och//KN//cc//2 regeringen//NN|UTR|SIN|DEF|NOM//conj//0 bör//VB|PRS|AKT//ROOT//3 ,//MID//punct//8 i//PP//case//8 samband//NN|NEU|SIN|IND|NOM//fixed//5 med//PP//case//8 beredningen//NN|UTR|SIN|DEF|NOM//obl//3 av//PP//case//10 budgetpropositionen//NN|UTR|SIN|DEF|NOM//nmod//8 ,//MID//punct//12 ta//VB|INF|AKT//conj//3 ställning//NN|UTR|SIN|IND|NOM//obj//12 till//PP//case//16 vilka//HD|UTR/NEU|PLU|IND//det//16 investeringar//NN|UTR|PLU|IND|NOM//obl//12 som//HP|-|-|-//nsubj:pass//19 ska//VB|PRS|AKT//aux//19 genomföras//VB|INF|SFO//acl:relcl//16 ,//MID//punct//21 förberedas//VB|INF|SFO//conj//19 eller//KN//cc//23 utredas//VB|INF|SFO//conj//19 vidare//AB|KOM//advmod//23 inom//PP//case//30 ramen//NN|UTR|SIN|DEF|NOM//fixed//25 för//PP//fixed//25 en//DT|UTR|SIN|IND//det//30 långsiktig//JJ|POS|UTR|SIN|IND|NOM//amod//30 investeringsplanering//NN|UTR|SIN|IND|NOM//obl//23 .//MAD//punct//3
7.1 Planerings-, besluts- och uppföljningsprocessens tillkomst;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 är//VB|PRS|AKT//cop//34 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//3 att//SN//mark//37 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 finns//VB|PRS|SFO//csubj//34 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj//37 för//PP//case//41 en//DT|UTR|SIN|IND//det//41 regering//NN|UTR|SIN|IND|NOM//nmod//38 att//IE//mark//44 kunna//VB|INF|AKT//aux//44 pröva//VB|INF|AKT//acl//41 den//DT|UTR|SIN|DEF//obj//44 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 inriktningen//NN|UTR|SIN|DEF|NOM//obl//44 av//PP//case//50 försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//50 investeringar//NN|UTR|PLU|IND|NOM//nmod//47 för//PP//case//52 försvarsmateriel//NN|UTR|SIN|IND|NOM//nmod//50 .//MAD//punct//34
7.1 Planerings-, besluts- och uppföljningsprocessens tillkomst;Försvarsutskottet//NN|NEU|SIN|DEF|NOM//nsubj//1 förutsatte//VB|PRT|AKT//ROOT//1 i//PP//case//5 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//4 betänkande//NN|NEU|SIN|IND|NOM//nmod//5 2014/15//RG|NOM//obl//1 ://MID//punct//1
7.1 Planerings-, besluts- och uppföljningsprocessens tillkomst;FöU11//PM|GEN//mark//10 att//SN//mark//10 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//10 fullföljer//VB|PRS|AKT//parataxis//1 investeringsplaneringsutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 förslag//NN|NEU|SIN|IND|NOM//obj//10 på//PP//case//15 det//DT|NEU|SIN|DEF//det//15 sätt//NN|NEU|SIN|IND|NOM//obl//10 som//HP|-|-|-//obj//18 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//18 redovisat//VB|SUP|AKT//acl:relcl//15 i//PP//case//20 propositionen//NN|UTR|SIN|DEF|NOM//obl//18 .//MAD//punct//1
7.1 Planerings-, besluts- och uppföljningsprocessens tillkomst;I//PP//case//2 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 budgetpropositioner//NN|UTR|PLU|IND|NOM//obl//3 avser//VB|PRS|AKT//ROOT//3 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//3 att//SN//mark//10 en//DT|UTR|SIN|IND//det//7 gång//NN|UTR|SIN|IND|NOM//obl//10 per//PP//case//9 år//NN|NEU|SIN|IND|NOM//nmod//7 föreslå//VB|INF|AKT//ccomp//3 riksdagen//NN|UTR|SIN|DEF|NOM//obj//10 vilka//HD|UTR/NEU|PLU|IND//det//13 investeringar//NN|UTR|PLU|IND|NOM//obj//10 som//HP|-|-|-//obl//16 regeringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//16 bemyndigas//VB|PRS|SFO//acl:relcl//13 att//IE//mark//18 anskaffa//VB|INF|AKT//xcomp//16 under//PP//case//20 budgetåret//NN|NEU|SIN|DEF|NOM//obl//18 och//KN//cc//26 de//DT|UTR/NEU|PLU|DEF//det//26 två//RG|NOM//punct//22 därpå//AB//fixed//22 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 åren//NN|NEU|PLU|DEF|NOM//conj//20 .//MAD//punct//3

7.2 Planerings-, besluts- och uppföljningsprocessens utformning;Riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//3 och//KN//cc//2 regeringen//NN|UTR|SIN|DEF|NOM//conj//0 tar//VB|PRS|AKT//ROOT//3 en//DT|UTR|SIN|IND//det//5 gång//NN|UTR|SIN|IND|NOM//obj//3 per//PP//case//8 valperiod//NN|UTR|SIN|IND|NOM//amod//8 ställning//NN|UTR|SIN|IND|NOM//nmod//5 till//PP//case//11 de//DT|UTR/NEU|PLU|DEF//det//11 investeringar//NN|UTR|PLU|IND|NOM//obl//3 som//HP|-|-|-//nsubj//13 ingår//VB|PRS|AKT//acl:relcl//11 i//PP//case//15 en//PN|UTR|SIN|IND|SUB/OBJ//obl//13 av//PP//case//17 Försvarsmakten//PM|NOM//nmod//15 utarbetad//PC|PRF|UTR|SIN|IND|NOM//amod//20 långsiktig//JJ|POS|UTR|SIN|IND|NOM//amod//20 plan//NN|UTR|SIN|IND|NOM//obj//3 som//HP|-|-|-//nsubj//22 omfattar//VB|PRS|AKT//acl:relcl//20 tolv//RG|NOM//nummod//24 år//NN|NEU|PLU|IND|NOM//obj//22 .//MAD//punct//3
7.2 Planerings-, besluts- och uppföljningsprocessens utformning;Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 förslag//NN|NEU|SIN|IND|NOM//nsubj//30 är//VB|PRS|AKT//cop//30 en//DT|UTR|SIN|IND//det//30 del//NN|UTR|SIN|IND|NOM//parataxis//3 av//PP//case//33 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 budgetunderlag//NN|NEU|PLU|IND|NOM//nmod//30 och//KN//cc//35 visar//VB|PRS|AKT//conj//3 på//PP//case//37 behov//NN|NEU|SIN|IND|NOM//obl//35 av//PP//case//39 materielbemyndiganden//NN|UTR|SIN|DEF|NOM//nmod//37 .//MAD//punct//3
7.2 Planerings-, besluts- och uppföljningsprocessens utformning;Den//DT|UTR|SIN|DEF//det//43 tolvåriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//43 planen//NN|UTR|SIN|DEF|NOM//nsubj:pass//44 delas//VB|PRS|SFO//parataxis//3 in//PL//advmod//44 i//PP//case//48 tre//RG|NOM//nummod//48 delar//NN|UTR|PLU|IND|NOM//obl//44 med//PP//case//51 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 krav//NN|NEU|PLU|IND|NOM//nmod//48 på//PP//case//53 innehåll//NN|NEU|SIN|IND|NOM//nmod//51 och//KN//cc//55 detaljeringsgrader//NN|UTR|PLU|IND|NOM//conj//53 .//MAD//punct//3
7.2 Planerings-, besluts- och uppföljningsprocessens utformning;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//aux//6 i//PP//case//3 budgetpropositionen//NN|UTR|SIN|DEF|NOM//obl//6 för//PP//case//5 2017//RG|NOM//nmod//3 föreslagit//VB|SUP|AKT//ROOT//6 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//6 en//DT|UTR|SIN|IND//det//9 investeringsplan//NN|UTR|SIN|IND|NOM//obj//6 för//PP//case//11 anskaffning//NN|UTR|SIN|IND|NOM//nmod//9 av//PP//case//13 försvarsmateriel//NN|UTR|SIN|IND|NOM//nmod//11 för//PP//case//15 2017–2028//NN|UTR|SIN|IND|NOM//nmod//13 .//MAD//punct//6
7.2 Planerings-, besluts- och uppföljningsprocessens utformning;Enligt//PP//case//3 den//DT|UTR|SIN|DEF//det//3 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 processen//NN|UTR|SIN|DEF|NOM//obl//7 ska//VB|PRS|AKT//aux//7 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//7 årligen//AB//advmod//7 lämna//VB|INF|AKT//ROOT//7 investeringsplaner//NN|UTR|PLU|IND|NOM//obj//7 till//PP//case//10 regeringen//NN|UTR|SIN|DEF|NOM//nmod//8 för//PP//case//15 de//DT|UTR/NEU|PLU|DEF//det//15 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 sex//RG|NOM//nummod//15 åren//NN|NEU|PLU|DEF|NOM//nmod//8 .//MAD//punct//7
7.2 Planerings-, besluts- och uppföljningsprocessens utformning;Förslagen//NN|NEU|PLU|DEF|NOM//nsubj//19 är//VB|PRS|AKT//cop//19 indelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//7 i//PP//case//22 en//DT|UTR|SIN|IND//det//22 del//NN|UTR|SIN|IND|NOM//obl//19 som//HP|-|-|-//nsubj//24 avser//VB|PRS|AKT//acl:relcl//22 de//DT|UTR/NEU|PLU|DEF//det//29 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//29 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 tre//RG|NOM//nummod//29 åren//NN|NEU|PLU|DEF|NOM//obj//24 och//KN//cc//31 består//VB|PRS|AKT//conj//19 av//PP//case//33 investeringar//NN|UTR|PLU|IND|NOM//obl//31 som//HP|-|-|-//nsubj//36 är//VB|PRS|AKT//cop//36 färdiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//33 att//IE//mark//38 anskaffa//VB|INF|AKT//advcl//36 .//MAD//punct//19
7.2 Planerings-, besluts- och uppföljningsprocessens utformning;Den//DT|UTR|SIN|DEF//det//42 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//42 delen//NN|UTR|SIN|DEF|NOM//nsubj//43 innehåller//VB|PRS|AKT//parataxis//19 de//DT|UTR/NEU|PLU|DEF//det//45 materielobjekt//NN|NEU|PLU|IND|NOM//obj//43 som//HP|-|-|-//nsubj:pass//47 föreslås//VB|PRS|SFO//acl:relcl//45 börja//VB|INF|AKT//xcomp//47 förberedas//VB|INF|SFO//xcomp//48 för//PP//case//51 anskaffning//NN|UTR|SIN|IND|NOM//obl//49 med//PP//case//53 syfte//NN|NEU|SIN|IND|NOM//nmod//51 att//IE//mark//56 kunna//VB|INF|AKT//aux//56 anskaffas//VB|INF|SFO//advcl//49 under//PP//case//58 de//DT|UTR/NEU|PLU|DEF//det//62 därpå//AB//fixed//58 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 tre//RG|NOM//nummod//62 åren//NN|NEU|PLU|DEF|NOM//obl//56 .//MAD//punct//19
7.2 Planerings-, besluts- och uppföljningsprocessens utformning;Varje//DT|UTR/NEU|SIN|IND//det//1 år//NN|NEU|SIN|IND|NOM//obl//2 godkänner//VB|PRS|AKT//ROOT//2 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//2 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 förslag//NN|NEU|SIN|IND|NOM//obj//2 till//PP//case//8 riktlinjebeslut//NN|NEU|SIN|IND|NOM//amod//8 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//5 vilka//HD|UTR/NEU|PLU|IND//det//10 investeringar//NN|UTR|PLU|IND|NOM//nsubj//2 som//HP|-|-|-//nsubj:pass//13 får//VB|PRS|AKT//aux//13 anskaffas//VB|INF|SFO//acl:relcl//10  //_SP////13 de//DT|UTR/NEU|PLU|DEF//det//19 närmast//AB|SUV//advmod//19 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 tre//RG|NOM//nummod//19 åren//NN|NEU|PLU|DEF|NOM//obl//13 .//MAD//punct//2
7.2 Planerings-, besluts- och uppföljningsprocessens utformning;Regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//22 förslag//NN|NEU|SIN|IND|NOM//nsubj//23 ingår//VB|PRS|AKT//parataxis//2 i//PP//case//25 budgetpropositionen//NN|UTR|SIN|DEF|NOM//obl//23 .//MAD//punct//23
7.2 Planerings-, besluts- och uppföljningsprocessens utformning;Utgångspunkten//NN|UTR|SIN|DEF|NOM//nsubj//33 för//PP//case//30 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//30 förslag//NN|NEU|SIN|IND|NOM//nmod//27 är//VB|PRS|AKT//cop//33 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 budgetunderlag//NN|NEU|SIN|IND|NOM//parataxis//23 .//MAD//punct//2
7.2 Planerings-, besluts- och uppföljningsprocessens utformning;Varje//DT|UTR/NEU|SIN|IND//det//1 år//NN|NEU|SIN|IND|NOM//obl//2 beslutar//VB|PRS|AKT//ROOT//2 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//2 vilka//HD|UTR/NEU|PLU|IND//det//5 investeringar//NN|UTR|PLU|IND|NOM//obj//2 som//HP|-|-|-//obj//9 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//9 får//VB|PRS|AKT//aux//9 anskaffa//VB|INF|AKT//acl:relcl//5  //_SP////9 de//DT|UTR/NEU|PLU|DEF//det//15 närmast//AB|SUV//advmod//15 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 tre//RG|NOM//nummod//15 åren//NN|NEU|PLU|DEF|NOM//obl//9 .//MAD//punct//2
7.2 Planerings-, besluts- och uppföljningsprocessens utformning;Besluten//NN|NEU|PLU|DEF|NOM//nsubj//18 ingår//VB|PRS|AKT//parataxis//2 i//PP//case//21 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 regleringsbrev//NN|NEU|SIN|IND|NOM//obl//18 .//MAD//punct//18
7.2 Planerings-, besluts- och uppföljningsprocessens utformning;Samtidigt//AB//advmod//24 beslutar//VB|PRS|AKT//parataxis//2 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//24 om//PP//mark//31 vilka//HD|UTR/NEU|PLU|IND//det//28 anskaffningar//NN|UTR|PLU|IND|NOM//dislocated//31 som//HP|-|-|-//nsubj//31 får//VB|PRS|AKT//aux//31 börja//VB|INF|AKT//advcl//24 förberedas//VB|INF|SFO//xcomp//31  //_SP////32 för//PP//case//35 anskaffning//NN|UTR|SIN|IND|NOM//obl//32 .//MAD//punct//2
