Sammanfattning;Uppdraget//NN|NEU|SIN|DEF|NOM//nsubj//6 ://MID//punct//0
Sammanfattning;I//PP//case//2 södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 Sverige//PM|NOM//obl//3 finns//VB|PRS|SFO//ROOT//3 mycket//AB|POS//advmod//5 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 naturvärden//NN|NEU|PLU|IND|NOM//nsubj//3 på//PP//case//9 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 ytor//NN|UTR|PLU|IND|NOM//obl//3 eller//KN//cc//12 som//KN//fixed//10 detaljer//NN|UTR|PLU|IND|NOM//conj//9 i//PP//case//14 avdelningar//NN|UTR|PLU|IND|NOM//nmod//12 som//HP|-|-|-//nsubj//21 enligt//PP//case//19 det//DT|NEU|SIN|DEF//det//19 skogliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 indelningsmaterialet//NN|NEU|SIN|DEF|NOM//obl//21 inte//AB//advmod//21 har//VB|PRS|AKT//acl:relcl//14 några//DT|UTR/NEU|PLU|IND//det//23 naturvärden//NN|NEU|PLU|IND|NOM//obj//21 .//MAD//punct//3
Sammanfattning;För//PP//mark//27 att//IE//mark//27 fånga//VB|INF|AKT//advcl//34 in//PL//compound:prt//27 naturvärden//NN|NEU|PLU|IND|NOM//obj//27 i//PP//case//33 södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 Sveriges//PM|GEN//nmod:poss//33 skogar//NN|UTR|PLU|IND|NOM//obl//27 krävs//VB|PRS|SFO//parataxis//3 i//PP//case//37 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 utsträckning//NN|UTR|SIN|IND|NOM//nmod//38 specialinventeringar//NN|UTR|PLU|IND|NOM//nsubj:pass//34 -//MID//punct//34 och//KN//cc//43 en//DT|UTR|SIN|IND//det//43 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 insats//NN|UTR|SIN|IND|NOM//conj//34 av//PP//case//47 de//DT|UTR/NEU|PLU|DEF//det//47 naturvårdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 institutionerna//NN|UTR|PLU|DEF|NOM//nmod//43 och//KN//cc//49 organisationerna//NN|UTR|PLU|DEF|NOM//conj//47 för//PP//mark//52 att//IE//mark//52 nå//VB|INF|AKT//advcl//43 miljömålet//NN|NEU|SIN|DEF|NOM//obj//52 -//MID//punct//43 till//PP//case//61 skillnad//NN|UTR|SIN|IND|NOM//fixed//55 från//PP//case//61 den//DT|UTR|SIN|DEF//det//61 mer//AB|KOM//advmod//60 markägardrivna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 naturvården//NN|UTR|SIN|DEF|NOM//appos//43 hos//PP//case//66 norra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//64 Sveriges//PM|GEN//nmod:poss//66 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 markägare//NN|UTR|PLU|IND|NOM//nmod//61 .//MAD//punct//3
Sammanfattning;Beståndsskalan//NN|UTR|SIN|DEF|NOM//nsubj:pass//18 .//MID//punct//0
Sammanfattning; //_SP////1 Vår//PS|UTR|SIN|DEF//nmod:poss//4 bedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//18 av//PP//case//6 skyddsbehovet//NN|NEU|SIN|DEF|NOM//nmod//4 i//PP//case//8 arealer//NN|UTR|PLU|IND|NOM//nmod//6 och//KN//cc//10 procent//NN|UTR|PLU|IND|NOM//conj//8 av//PP//case//14 den//DT|UTR|SIN|DEF//det//14 produktiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 skogsmarksarealen//NN|UTR|SIN|DEF|NOM//nmod//10 i//PP//case//17 respektive//AB//amod//17 region//NN|UTR|SIN|IND|NOM//nmod//14 redovisas//VB|PRS|SFO//ROOT//18 i//PP//case//21 nedanstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 tabell//NN|UTR|SIN|IND|NOM//obl//18 .//MAD//punct//18
Sammanfattning;Skydd//NN|NEU|SIN|IND|NOM//nsubj//28 är//VB|PRS|AKT//cop//28 enligt//PP//case//27 vår//PS|UTR|SIN|DEF//nmod:poss//27 definition//NN|UTR|SIN|IND|NOM//obl//28 något//PN|NEU|SIN|IND|SUB/OBJ//parataxis//18 som//HP|-|-|-//nsubj//31 ”//PM|NOM//punct//31 krävs//VB|PRS|SFO//acl:relcl//28 för//PP//mark//34 att//IE//mark//34 behålla//VB|INF|AKT//advcl//31 eller//KN//cc//36 återskapa//VB|INF|AKT//conj//34 kvaliteter//NN|UTR|PLU|IND|NOM//obj//34 som//HP|-|-|-//nsubj:pass//41 inte//AB//advmod//41 kan//VB|PRS|AKT//aux//41 anses//VB|INF|SFO//acl:relcl//37 tillgodosedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//41 av//PP//case//47 ett//DT|NEU|SIN|IND//det//47 rationellt//AB|POS//advmod//46 bedrivet//PC|PRF|NEU|SIN|IND|NOM//amod//47 skogsbruk//NN|NEU|SIN|IND|NOM//nmod//42 ”//RG|NOM//punct//28 -//MID//punct//28 alltså//AB//advmod//54 ett//DT|NEU|SIN|IND//det//54 något//AB//amod//54 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//52 begrepp//NN|NEU|SIN|IND|NOM//parataxis//28 än//KN//mark//57 ”//RG|NOM//punct//57 undantag//NN|NEU|PLU|IND|NOM//acl//54 från//PP//case//60 mänsklig//JJ|POS|UTR|SIN|IND|NOM//amod//60 påverkan//NN|UTR|SIN|IND|NOM//nmod//57 ”//PAD//punct//28 .//MAD//punct//18
Sammanfattning;Det//DT|NEU|SIN|DEF//det//64 skydd//NN|NEU|SIN|IND|NOM//nsubj:pass//72 som//HP|-|-|-//nsubj//66 innebär//VB|PRS|AKT//acl:relcl//64 ”//RG|NOM//punct//68 undantag//NN|NEU|PLU|IND|NOM//obj//66 från//PP//case//70 skogsbruk//NN|NEU|SIN|IND|NOM//nmod//68 ”//PAD//punct//68 betecknas//VB|PRS|SFO//parataxis//18 ”//PAD//punct//74 Naturvård//NN|UTR|SIN|IND|NOM//obl:agent//72 Orörd//JJ|POS|UTR|SIN|IND|NOM//amod//76 ”//PAD//xcomp//72 (//PAD//punct//78 NO//PM|NOM//obl:agent//72 )//PAD//punct//78 och//KN//cc//82 ”//PAD//nmod//82 Naturvård//NN|UTR|SIN|IND|NOM//conj//72 Skötsel//NN|UTR|SIN|IND|NOM//nmod//82 ”//RG|NOM//appos//82 (//PAD//punct//86 NS//PM|NOM//appos//84 )//PAD//punct//86 .//MAD//punct//18
Sammanfattning;I//PP//case//2 norra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 Sverige//PM|NOM//obl//3 finns//VB|PRS|SFO//ROOT//3 fortfarande//AB//advmod//3 skog//NN|UTR|SIN|IND|NOM//nsubj//3 med//PP//case//8 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//8 värden//NN|NEU|PLU|IND|NOM//obl//3 att//SN//mark//13 biologisk//JJ|POS|UTR|SIN|IND|NOM//amod//11 mångfald//NN|UTR|SIN|IND|NOM//nsubj:pass//13 kan//VB|PRS|AKT//aux//13 vidmakthållas//VB|INF|SFO//acl//8 om//PP//case//15 avsättning//NN|UTR|SIN|IND|NOM//obl//13 av//PP//case//18 tillräckliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 arealer//NN|UTR|PLU|IND|NOM//nmod//15 sker//VB|PRS|AKT//conj//3 inom//PP//case//23 en//DT|UTR|SIN|IND//det//23 snar//JJ|POS|UTR|SIN|IND|NOM//amod//23 framtid//NN|UTR|SIN|IND|NOM//obl//19 .//MAD//punct//3
Sammanfattning;I//PP//case//27 södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 Sverige//PM|NOM//obl//3 krävs//VB|PRS|SFO//advcl//3 däremot//AB//advmod//28 mycket//AB|POS//advmod//31 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 restaurering//NN|UTR|SIN|IND|NOM//nsubj:pass//28 av//PP//case//35 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 arealer//NN|UTR|PLU|IND|NOM//nmod//32 för//PP//mark//38 att//IE//mark//38 återskapa//VB|INF|AKT//acl//32 lövskogar//NN|UTR|PLU|IND|NOM//obj//38 .//MAD//punct//3
Sammanfattning;Vid//PP//case//1 tolkningen//NN|UTR|SIN|DEF|NOM//obl//15 av//PP//case//3 resultaten//NN|NEU|PLU|DEF|NOM//nmod//1 måste//VB|PRS|AKT//aux//15 näringens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 avsättningar//NN|UTR|PLU|IND|NOM//nsubj:pass//15 enligt//PP//case//11 den//DT|UTR|SIN|DEF//det//11 ekologiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 landskapsplaneringen//NN|UTR|SIN|DEF|NOM//nmod//7 (//PAD//punct//11 ELP//PM|NOM//appos//11 )//PAD//punct//11 beaktas//VB|PRS|SFO//ROOT//15 ,//MID//punct//15 då//HA//mark//25 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//25 av//PP//case//21 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 skäl//NN|NEU|PLU|IND|NOM//obl//25 inte//AB//advmod//25 har//VB|PRS|AKT//aux//25 kunnat//VB|SUP|AKT//aux//25 dras//VB|INF|SFO//advcl//15 ifrån//PL//case//27 bruttobehovet//NN|NEU|SIN|DEF|NOM//obl//25 .//MAD//punct//15 -//MID//punct//15
Sammanfattning;Långt//JJ|POS|NEU|SIN|IND|NOM//advmod//31 behov//NN|NEU|SIN|IND|NOM//nsubj//44 ://MID//punct//31
Sammanfattning;Långsiktigt//JJ|POS|NEU|SIN|IND|NOM//amod//34 behov//NN|NEU|SIN|IND|NOM//appos//31 av//PP//case//36 skog//NN|UTR|SIN|IND|NOM//nmod//34 som//HP|-|-|-//nsubj//39 bör//VB|PRS|AKT//aux//39 ha//VB|INF|AKT//acl:relcl//36 någon//PN|UTR|SIN|IND|SUB/OBJ//obj//39 av//PP//case//42 målsättningsklasserna//NN|UTR|PLU|DEF|NOM//obl//39 ”//RG|NOM//punct//31 Kombinerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//15 mål//NN|NEU|PLU|IND|NOM//nmod//46 ”//PAD//obl//44 (//PAD//punct//48 naturhänsyn//NN|UTR|SIN|IND|NOM//parataxis//15 väl//AB|POS//advmod//48 överstigande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//compound:prt//48 generell//JJ|POS|UTR|SIN|IND|NOM//amod//52 hänsyn//NN|UTR|SIN|IND|NOM//conj//48 )//PAD//punct//48 ,//MID//punct//48 ”//PAD//punct//56 Naturvård//NN|UTR|SIN|IND|NOM//appos//15 Orörd//JJ|POS|UTR|SIN|IND|NOM//amod//58 ”//PAD//punct//56 (//PAD//punct//56 undantag//NN|NEU|SIN|IND|NOM//appos//56 från//PP//case//62 skogsbruk//NN|NEU|SIN|IND|NOM//nmod//60 )//PAD//punct//60 eller//KN//cc//66 ”//PAD//nmod//66 Naturvård//NN|UTR|SIN|IND|NOM//conj//56
Sammanfattning;Skötsel//NN|UTR|SIN|IND|NOM//nmod//1 ”//RG|NOM//ROOT//1 (//PAD//punct//1 dito//AB//appos//1 ,//MID//punct//19 men//KN//cc//19 med//PP//case//7 behov//NN|NEU|SIN|IND|NOM//obl//19 av//PP//case//11 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 naturvårdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 åtgärder//NN|UTR|PLU|IND|NOM//nmod//7 )//PAD//punct//7 inom//PP//case//16 ca//AB|AN//advmod//15 40//RG|NOM//nummod//16 år//NN|NEU|PLU|IND|NOM//nmod//7 -//MID//punct//16 Kort//AB//amod//19 behov//NN|NEU|SIN|IND|NOM//conj//3 ://MID//punct//3
Sammanfattning;delmängd//NN|UTR|SIN|IND|NOM//conj//1 av//PP//case//25 det//DT|NEU|SIN|DEF//det//25 långsiktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 behovet//NN|NEU|SIN|DEF|NOM//nmod//21 av//PP//mark//28 att//IE//mark//28 skydda//VB|INF|AKT//acl//25 skog//NN|UTR|SIN|IND|NOM//obj//28 som//HP|-|-|-//nsubj//31 existerar//VB|PRS|AKT//acl:relcl//29 idag//AB//advmod//31

- Restaurering: delmängd av det långsiktiga behovet av skyddad skog som inte existerar idag;-(Bete//NN|NEU|SIN|IND|NOM//discourse//5 )//PAD//punct//0 ://MID//punct//5
- Restaurering: delmängd av det långsiktiga behovet av skyddad skog som inte existerar idag;Areal//JJ|POS|UTR|SIN|IND|NOM//amod//5 trädbevuxen//JJ|POS|UTR|SIN|IND|NOM//amod//5 betesmark//NN|UTR|SIN|IND|NOM//nsubj:pass//62 som//HP|-|-|-//obj//8 vi//PN|UTR|PLU|DEF|SUB//nsubj//8 valt//VB|SUP|AKT//acl:relcl//5 att//IE//mark//10 lyfta//VB|INF|AKT//xcomp//8 ur//PL//case//14 det//DT|NEU|SIN|DEF//det//14 kortsiktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 behovet//NN|NEU|SIN|DEF|NOM//obl//10 i//PP//case//17 denna//DT|UTR|SIN|DEF//det//17 redovisning//NN|UTR|SIN|IND|NOM//nmod//14 på//PP//case//21 grund//NN|UTR|SIN|IND|NOM//fixed//18 av//PP//fixed//18 problem//NN|NEU|PLU|IND|NOM//nmod//17 med//PP//case//23 gränsdragning//NN|UTR|SIN|IND|NOM//nmod//21 mot//PP//case//25 odlingslandskapet//NN|NEU|SIN|DEF|NOM//nmod//23 (//PAD//punct//5 Långt//JJ|POS|NEU|SIN|IND|NOM//advmod//28 behov//NN|NEU|SIN|IND|NOM//appos//5 =//MID//punct//31 Kort//JJ|POS|NEU|SIN|IND|NOM//advmod//31 behov//NN|NEU|SIN|IND|NOM//conj//28 +//MID//cc//33 Restaurering//NN|UTR|SIN|IND|NOM//conj//31 +//MID//cc//35 Bete//NN|NEU|SIN|IND|NOM//conj//33 )//PAD//punct//28 -//MID//punct//5 Kort//JJ|POS|NEU|SIN|IND|NOM//amod//39 behov//NN|NEU|SIN|IND|NOM//nmod//40 NO+NS//NN|NEU|SIN|DEF|NOM//conj//5 ://MID//punct//40 delmängd//NN|UTR|SIN|IND|NOM//parataxis//40 av//PP//case//46 det//DT|NEU|SIN|DEF//det//46 kortsiktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//46 behovet//NN|NEU|SIN|DEF|NOM//nmod//42 som//HP|-|-|-//nsubj//48 bedöms//VB|PRS|SFO//acl:relcl//46 behöva//VB|INF|AKT//xcomp//48 ha//VB|INF|AKT//aux//62 målsättningsklasserna//NN|UTR|PLU|DEF|NOM//nmod//53 ”//PAD//punct//53 Naturvård//NN|UTR|SIN|IND|NOM//nsubj:pass//62 Orörd//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//53 ”//PAD//punct//53 eller//KN//cc//58 ”//PAD//punct//58 Naturvård//NN|UTR|SIN|IND|NOM//nmod//59 Skötsel//NN|UTR|SIN|IND|NOM//appos//53 ”//PM|NOM//punct//59 dvs.//AB|AN//advmod//62 undantas//VB|INF|SFO//ROOT//62 från//PP//case//64 skogsbruk//NN|NEU|SIN|IND|NOM//obl//62 .//MAD//punct//62 -//MID//punct//67
- Restaurering: delmängd av det långsiktiga behovet av skyddad skog som inte existerar idag;Skyddat//PC|PRF|NEU|SIN|IND|NOM//parataxis//62 i//PP//case//69 lag//NN|NEU|SIN|IND|NOM//obl//67 1997//RG|NOM//nummod//69 ://MID//punct//67
- Restaurering: delmängd av det långsiktiga behovet av skyddad skog som inte existerar idag;Med//PP//case//73 stöd//NN|NEU|SIN|IND|NOM//obl//77 av//PP//case//75 Naturvårdslagen//NN|UTR|SIN|DEF|NOM//nmod//73 skyddad//PC|PRF|UTR|SIN|IND|NOM//amod//77 skogsmark//NN|UTR|SIN|IND|NOM//obl//67 (//PAD//punct//77 enligt//PP//case//80 SNV//PM|NOM//obl//67 och//KN//cc//82 SKS//PM|NOM//conj//80 1997//RG|NOM//nummod//82 )//PAD//punct//67 .//MAD//punct//62

- Brist i kort behov (NO+NS): Kortsiktigt behov av att skydda skog i klasserna NO och NS minus i lag skyddad skog 1997, dvs. de arealer som på kort sikt bedöms innehålla biologiska värden av avgörande betydelse för miljömålets uppfyllnad.;-//MID//punct//2 Total//JJ|POS|UTR|SIN|IND|NOM//amod//2 areal//NN|UTR|SIN|IND|NOM//ROOT//2 ://MID//punct//2
- Brist i kort behov (NO+NS): Kortsiktigt behov av att skydda skog i klasserna NO och NS minus i lag skyddad skog 1997, dvs. de arealer som på kort sikt bedöms innehålla biologiska värden av avgörande betydelse för miljömålets uppfyllnad.;areal//NN|UTR|SIN|IND|NOM//appos//2 (//PAD//punct//4 1//RG|NOM//nummod//7 000//RG|NOM//appos//4 ha//NN|AN//amod//2 =//MID//punct//10 tha//IN//conj//2 )//PAD//punct//10 produktiv//JJ|POS|UTR|SIN|IND|NOM//amod//13 skogsmark//NN|UTR|SIN|IND|NOM//conj//2 samt//KN//cc//16 trädbevuxen//JJ|POS|UTR|SIN|IND|NOM//amod//16 naturbetesmark//NN|UTR|SIN|IND|NOM//conj//13 i//PP//case//19 respektive//AB//amod//19 region//NN|UTR|SIN|IND|NOM//nmod//16
- Brist i kort behov (NO+NS): Kortsiktigt behov av att skydda skog i klasserna NO och NS minus i lag skyddad skog 1997, dvs. de arealer som på kort sikt bedöms innehålla biologiska värden av avgörande betydelse för miljömålets uppfyllnad.;(//PAD//punct//3 enligt//PP//case//2 Riksskogstaxeringen//NN|UTR|SIN|DEF|NOM//nmod//3 1990-1994//RG|NOM//ROOT//3 )//PAD//punct//3
- Brist i kort behov (NO+NS): Kortsiktigt behov av att skydda skog i klasserna NO och NS minus i lag skyddad skog 1997, dvs. de arealer som på kort sikt bedöms innehålla biologiska värden av avgörande betydelse för miljömålets uppfyllnad.;not//NN|UTR|SIN|IND|NOM//nmod//1 1//RG|NOM//ROOT//1 ://MID//punct//1 från//PP//case//4 tabell//NN|UTR|SIN|IND|NOM//obl//1 9//RG|NOM//nummod//6 not//NN|UTR|SIN|IND|NOM//obl//7 2//RG|NOM//nummod//4 ://MID//punct//4
- Brist i kort behov (NO+NS): Kortsiktigt behov av att skydda skog i klasserna NO och NS minus i lag skyddad skog 1997, dvs. de arealer som på kort sikt bedöms innehålla biologiska värden av avgörande betydelse för miljömålets uppfyllnad.;från//PP//case//10 tabell//NN|UTR|SIN|IND|NOM//nmod//11 10//RG|NOM//nmod//4
- Brist i kort behov (NO+NS): Kortsiktigt behov av att skydda skog i klasserna NO och NS minus i lag skyddad skog 1997, dvs. de arealer som på kort sikt bedöms innehålla biologiska värden av avgörande betydelse för miljömålets uppfyllnad.;Landskapsskalan//NN|UTR|SIN|DEF|NOM//nsubj:pass//32 .//MAD//punct//0
- Brist i kort behov (NO+NS): Kortsiktigt behov av att skydda skog i klasserna NO och NS minus i lag skyddad skog 1997, dvs. de arealer som på kort sikt bedöms innehålla biologiska värden av avgörande betydelse för miljömålets uppfyllnad.;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 arter//NN|UTR|PLU|IND|NOM//nsubj//4 kräver//VB|PRS|AKT//parataxis//0 för//PP//case//10 sin//PS|UTR|SIN|DEF//nmod:poss//7 överlevnad//NN|UTR|SIN|IND|NOM//amod//10 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 sammanhängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 arealer//NN|UTR|PLU|IND|NOM//obl//4 av//PP//case//13 sin//PS|UTR|SIN|DEF//nmod:poss//13 skogsmiljö//NN|UTR|SIN|IND|NOM//nmod//10 eller//KN//cc//15 kombinationer//NN|UTR|PLU|IND|NOM//conj//10 av//PP//case//17 miljöer//NN|UTR|PLU|IND|NOM//nmod//15 .//MAD//punct//4
- Brist i kort behov (NO+NS): Kortsiktigt behov av att skydda skog i klasserna NO och NS minus i lag skyddad skog 1997, dvs. de arealer som på kort sikt bedöms innehålla biologiska värden av avgörande betydelse för miljömålets uppfyllnad.;För//PP//mark//21 att//IE//mark//21 bevara//VB|INF|AKT//advcl//32 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 skogsmiljöers//NN|UTR|PLU|IND|GEN//obj//21 och//KN//cc//29 de//DT|UTR/NEU|PLU|DEF//det//27 ingående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 arternas//NN|UTR|PLU|DEF|GEN//nmod:poss//29 naturliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 dynamik//NN|UTR|SIN|IND|NOM//conj//23 och//KN//cc//31 samspel//NN|NEU|SIN|IND|NOM//conj//23 behövs//VB|PRS|SFO//ROOT//32 tillika//AB//advmod//32 ett//DT|NEU|SIN|IND//det//36 visst//JJ|POS|NEU|SIN|IND|NOM//amod//36 mått//NN|NEU|SIN|IND|NOM//nsubj:pass//32 av//PP//case//40 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 sammanhängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 skogsområden//NN|NEU|PLU|IND|NOM//nmod//36 .//MAD//punct//32
- Brist i kort behov (NO+NS): Kortsiktigt behov av att skydda skog i klasserna NO och NS minus i lag skyddad skog 1997, dvs. de arealer som på kort sikt bedöms innehålla biologiska värden av avgörande betydelse för miljömålets uppfyllnad.;För//PP//mark//44 att//IE//mark//44 klara//VB|INF|AKT//advcl//46 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//44 krävs//VB|PRS|SFO//parataxis//32 i//PP//case//49 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 trakter//NN|UTR|PLU|IND|NOM//nmod//51 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//51 satsningar//NN|UTR|PLU|IND|NOM//nsubj:pass//46 på//PP//case//55 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 skyddade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//55 områden//NN|NEU|PLU|IND|NOM//nmod//51 i//PP//case//57 storleksordningen//NN|UTR|SIN|DEF|NOM//nmod//58 200//RG|NOM//nmod//55 -//MID//punct//51 10//RG|NOM//nummod//61 000//RG|NOM//nummod//62 ha//NN|AN//appos//51 .//MAD//punct//46
- Brist i kort behov (NO+NS): Kortsiktigt behov av att skydda skog i klasserna NO och NS minus i lag skyddad skog 1997, dvs. de arealer som på kort sikt bedöms innehålla biologiska värden av avgörande betydelse för miljömålets uppfyllnad.;På//PP//case//69 grund//NN|UTR|SIN|IND|NOM//fixed//64 av//PP//fixed//64 vår//PS|UTR|SIN|DEF//nmod:poss//69 långa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//69 markanvändningshistoria//NN|UTR|SIN|IND|NOM//obl//70 finns//VB|PRS|SFO//conj//32 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//72 områden//NN|NEU|PLU|IND|NOM//nsubj//70 kvar//AB//advmod//70 enbart//AB//advmod//70 i//PP//case//77 norra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//77 Sverige//PM|NOM//obl//70 .//MAD//punct//32
- Brist i kort behov (NO+NS): Kortsiktigt behov av att skydda skog i klasserna NO och NS minus i lag skyddad skog 1997, dvs. de arealer som på kort sikt bedöms innehålla biologiska värden av avgörande betydelse för miljömålets uppfyllnad.;Men//KN//cc//81 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//81 finns//VB|PRS|SFO//conj//32 även//AB//advmod//81 i//PP//case//86 södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//85 Sverige//PM|NOM//nmod//86 landskap//NN|NEU|SIN|IND|NOM//obl//81 som//HP|-|-|-//nsubj//88 har//VB|PRS|AKT//acl:relcl//86 ansamlingar//NN|UTR|PLU|IND|NOM//obj//88 av//PP//case//91 bestånd//NN|NEU|PLU|IND|NOM//nmod//89 med//PP//case//94 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 naturvärden//NN|NEU|PLU|IND|NOM//nmod//91 .//MAD//punct//81
- Brist i kort behov (NO+NS): Kortsiktigt behov av att skydda skog i klasserna NO och NS minus i lag skyddad skog 1997, dvs. de arealer som på kort sikt bedöms innehålla biologiska värden av avgörande betydelse för miljömålets uppfyllnad.;Utförda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//97 specialinventeringar//NN|UTR|PLU|IND|NOM//nsubj//102 av//PP//case//101 t.ex.//AB|AN//advmod//100 lövskogsrika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//101 landskap//NN|NEU|PLU|IND|NOM//nmod//97 visar//VB|PRS|AKT//parataxis//81 att//SN//mark//108 utläggning//NN|UTR|SIN|IND|NOM//nsubj//108 av//PP//case//107 skyddade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//107 skogsmiljöer//NN|UTR|PLU|IND|NOM//nmod//104 kräver//VB|PRS|AKT//ccomp//102 ett//DT|NEU|SIN|IND//det//110 landskapsperspektiv//NN|NEU|SIN|IND|NOM//obj//108 även//AB//advmod//114 i//PP//case//114 södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//114 Sverige//PM|NOM//obl//108 .//MAD//punct//81
- Brist i kort behov (NO+NS): Kortsiktigt behov av att skydda skog i klasserna NO och NS minus i lag skyddad skog 1997, dvs. de arealer som på kort sikt bedöms innehålla biologiska värden av avgörande betydelse för miljömålets uppfyllnad.;I//PP//case//118 södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//118 Sverige//PM|NOM//obl//119 har//VB|PRS|AKT//parataxis//81 ett//DT|NEU|SIN|IND//det//122 drygt//JJ|POS|NEU|SIN|IND|NOM//amod//122 40-tal//NN|NEU|SIN|IND|NOM//nmod//123 trakter//NN|UTR|PLU|IND|NOM//nsubj:pass//128 med//PP//case//127 särskilt//AB//advmod//126 värdefull//JJ|POS|UTR|SIN|IND|NOM//amod//127 lövskog//NN|UTR|SIN|IND|NOM//nmod//123 identifierats//VB|SUP|SFO//advcl//119 .//MID//punct//81
- Brist i kort behov (NO+NS): Kortsiktigt behov av att skydda skog i klasserna NO och NS minus i lag skyddad skog 1997, dvs. de arealer som på kort sikt bedöms innehålla biologiska värden av avgörande betydelse för miljömålets uppfyllnad.;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//131 finns//VB|PRS|SFO//parataxis//81 ett//DT|NEU|SIN|IND//det//133 behov//NN|NEU|SIN|IND|NOM//nsubj//131 av//PP//case//135 specialinventeringar//NN|UTR|PLU|IND|NOM//nmod//133 för//PP//case//137 utformningen//NN|UTR|SIN|DEF|NOM//nmod//133 av//PP//case//139 skyddet//NN|NEU|SIN|DEF|NOM//nmod//137 för//PP//case//145 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//det//145 och//KN//cc//143 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//141 värdefulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//145 skogstrakter//NN|UTR|PLU|IND|NOM//nmod//139 .//MAD//punct//32
